Region,Level,Item,production
China,Activity,Landfill of waste: Inert/metal/hazardous,3821658742.252902
China,Activity,Landfill of waste: Paper,4503657161.10073
China,Activity,Landfill of waste: Plastic,3554833678.838148
China,Activity,Landfill of waste: Textiles,1533935243.5474675
China,Activity,Landfill of waste: Wood,1842706399.4912295
China,Activity,"Lead, zinc and tin production",46347534949.69961
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,882458743884.1996
China,Activity,Manufacture of beverages,39090317588.13304
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",7832737804.8815975
China,Activity,"Manufacture of cement, lime and plaster",95193086304.47249
China,Activity,Manufacture of ceramic goods,230680024697.47876
China,Activity,Manufacture of coke oven products,64190915686.42036
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),756438188651.8243
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",464384480326.0271
China,Activity,Manufacture of fish products,317921138146.04663
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),446670277675.4895
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,18422419797.403362
China,Activity,Manufacture of glass and glass products,222666639232.30276
China,Activity,Manufacture of machinery and equipment n.e.c. (29),1024576517288.0573
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",116924589457.7117
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",474781695052.5537
China,Activity,Manufacture of office machinery and computers (30),456870913824.7975
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,158833716076.525
China,Activity,Manufacture of other transport equipment (35),371385343389.9063
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",518630617219.3406
China,Activity,Manufacture of rubber and plastic products (25),587411319725.3307
China,Activity,Manufacture of textiles (17),636674237243.8945
China,Activity,Manufacture of tobacco products (16),17187211941.0746
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),337917731726.1537
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",15543720168.849474
China,Activity,"Manure treatment (biogas), storage and land application",0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0
China,Activity,Meat animals nec,29530822019.459206
China,Activity,Mining of aluminium ores and concentrates,2846685296.6886144
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",5784685275.71492
China,Activity,Mining of coal and lignite; extraction of peat (10),206290684622.01227
China,Activity,Mining of copper ores and concentrates,33621695417.100533
China,Activity,Mining of iron ores,9153540805.738882
China,Activity,"Mining of lead, zinc and tin ores and concentrates",4800905426.090056
China,Activity,Mining of nickel ores and concentrates,4470386663.276043
China,Activity,Mining of other non-ferrous metal ores and concentrates,45720028649.86846
China,Activity,Mining of precious metal ores and concentrates,27757937275.225197
China,Activity,Mining of uranium and thorium ores (12),991514216.0276029
China,Activity,N-fertiliser,358641580.04569817
China,Activity,Other business activities (74),585702240594.1494
China,Activity,Other land transport,179654594099.78946
China,Activity,Other non-ferrous metal production,90088287341.27986
China,Activity,Other service activities (93),231468878691.43085
China,Activity,P- and other fertiliser,49944923839.97223
China,Activity,Paper,182473723135.25653
China,Activity,Petroleum Refinery,484131387484.30206
China,Activity,Pigs farming,87602184450.7691
China,Activity,"Plastics, basic",105154493539.58563
China,Activity,Post and telecommunications (64),20320719516.177322
China,Activity,Poultry farming,61912223020.65407
China,Activity,Precious metals production,55797273425.49862
China,Activity,Private households with employed persons (95),40843550302.36383
China,Activity,Processed rice,30547967764.349762
China,Activity,Processing of Food products nec,449106282308.1206
China,Activity,Processing of dairy products,13436571122.218204
China,Activity,Processing of meat cattle,3344393384.355961
China,Activity,Processing of meat pigs,16914134091.570505
China,Activity,Processing of meat poultry,12846586634.360786
China,Activity,Processing of nuclear fuel,65902952.67319991
China,Activity,Processing vegetable oils and fats,32284747334.546803
China,Activity,Production of DFIG generators,0.0
China,Activity,Production of PMG generators,0.0
China,Activity,Production of electricity by Geothermal,12348944.6190683
China,Activity,Production of electricity by biomass and waste,240875032.14221466
China,Activity,Production of electricity by coal,247349324549.3246
China,Activity,Production of electricity by gas,5221207549.074131
China,Activity,Production of electricity by hydro,57009958529.40231
China,Activity,Production of electricity by nuclear,7306659362.986521
China,Activity,Production of electricity by petroleum and other oil derivatives,1448114130.09638
China,Activity,Production of electricity by solar photovoltaic,11546179.069802104
China,Activity,Production of electricity by solar thermal,13783.689926799896
China,Activity,"Production of electricity by tide, wave, ocean",151629.35661817197
China,Activity,Production of electricity by wind,606972258.6549736
China,Activity,Production of electricity nec,1868055137.5571659
China,Activity,Production of meat products nec,56360193369.61759
China,Activity,Production of mono-Si and poli-Si cells,0.0
China,Activity,Production of offshore wind plants,0.0
China,Activity,Production of onshore wind plants,0.0
China,Activity,Production of photovoltaic modules,0.0
China,Activity,Production of photovoltaic plants,0.0
China,Activity,Public administration and defence; compulsory social security (75),660855181817.7045
China,Activity,"Publishing, printing and reproduction of recorded media (22)",182840764415.11688
China,Activity,Pulp,3063317353.387229
China,Activity,Quarrying of sand and clay,52957713564.696625
China,Activity,Quarrying of stone,17759043736.454224
China,Activity,Raw milk,22527196877.625717
China,Activity,Re-processing of ash into clinker,0.0
China,Activity,Re-processing of secondary aluminium into new aluminium,0.0
China,Activity,Re-processing of secondary construction material into aggregates,0.0
China,Activity,Re-processing of secondary copper into new copper,0.0
China,Activity,Re-processing of secondary glass into new glass,0.0
China,Activity,"Re-processing of secondary lead into new lead, zinc and tin",0.0
China,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
China,Activity,Re-processing of secondary paper into new pulp,165413.04654497514
China,Activity,Re-processing of secondary plastic into new plastic,0.0
China,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
China,Activity,Re-processing of secondary steel into new steel,0.0
China,Activity,Re-processing of secondary wood material into new wood material,0.0
China,Activity,Real estate activities (70),552856314479.9155
China,Activity,"Recreational, cultural and sporting activities (92)",132745808613.79771
China,Activity,Recycling of bottles by direct reuse,0.0
China,Activity,Recycling of waste and scrap,50748896475.38028
China,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),52518906984.429405
China,Activity,Research and development (73),68039330042.984055
China,Activity,Retail sale of automotive fuel,4774164927.278187
China,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",219612564671.90283
China,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",109974061587.99614
China,Activity,Sea and coastal water transport,71006715782.12997
China,Activity,Steam and hot water supply,6822934225.243654
China,Activity,Sugar refining,6203713357.456799
China,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),327117555919.51636
China,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",148613440935.1601
China,Activity,Transmission of electricity,58398376414.10611
China,Activity,Transport via pipelines,5348222655.982313
China,Activity,Transport via railways,57318955006.85883
China,Activity,"Waste water treatment, food",11771644802.305586
China,Activity,"Waste water treatment, other",23203313277.06669
China,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",306845488239.1513
China,Activity,"Wool, silk-worm cocoons",5655927861.158812
EU27+UK,Activity,Activities auxiliary to financial intermediation (67),229425231364.90945
EU27+UK,Activity,Activities of membership organisation n.e.c. (91),223964747599.17868
EU27+UK,Activity,Air transport (62),204520254796.49493
EU27+UK,Activity,Aluminium production,31831861428.9953
EU27+UK,Activity,Animal products nec,1166823304.9651885
EU27+UK,Activity,"Biogasification of food waste, incl. land application",2751268865.195471
EU27+UK,Activity,"Biogasification of paper, incl. land application",345494523.059214
EU27+UK,Activity,"Biogasification of sewage slugde, incl. land application",14840813981.341667
EU27+UK,Activity,Casting of metals,48659338217.79811
EU27+UK,Activity,Cattle farming,29395666345.984837
EU27+UK,Activity,Chemicals nec,168011653541.73007
EU27+UK,Activity,"Collection, purification and distribution of water (41)",87205359985.237
EU27+UK,Activity,"Composting of food waste, incl. land application",22095986810.028004
EU27+UK,Activity,"Composting of paper and wood, incl. land application",73491811.01870492
EU27+UK,Activity,Computer and related activities (72),463727058474.5779
EU27+UK,Activity,Construction (45),1815921631454.0762
EU27+UK,Activity,Copper production,52885049273.226685
EU27+UK,Activity,Cultivation of cereal grains nec,34908139535.26956
EU27+UK,Activity,Cultivation of crops nec,35997344033.366806
EU27+UK,Activity,Cultivation of oil seeds,24331733528.704185
EU27+UK,Activity,Cultivation of paddy rice,1420693804.0473416
EU27+UK,Activity,Cultivation of plant-based fibers,972697320.4963224
EU27+UK,Activity,"Cultivation of sugar cane, sugar beet",4694993900.825612
EU27+UK,Activity,"Cultivation of vegetables, fruit, nuts",110456565525.4329
EU27+UK,Activity,Cultivation of wheat,34408871668.20766
EU27+UK,Activity,Distribution and trade of electricity,241550871098.47986
EU27+UK,Activity,Education (80),935615622860.0138
EU27+UK,Activity,Extra-territorial organizations and bodies,15931.29223314875
EU27+UK,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",70293327063.59528
EU27+UK,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",37625565383.99683
EU27+UK,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",313992907.9172845
EU27+UK,Activity,"Financial intermediation, except insurance and pension funding (65)",774501121458.7589
EU27+UK,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",17596812406.098648
EU27+UK,Activity,"Forestry, logging and related service activities (02)",44379694727.16086
EU27+UK,Activity,Health and social work (85),1460964136249.8267
EU27+UK,Activity,Hotels and restaurants (55),930241594031.9126
EU27+UK,Activity,Incineration of waste: Food,11449508943.04216
EU27+UK,Activity,Incineration of waste: Metals and Inert materials,19684819797.607056
EU27+UK,Activity,Incineration of waste: Oil/Hazardous waste,14104773056.535809
EU27+UK,Activity,Incineration of waste: Paper,13680195092.876598
EU27+UK,Activity,Incineration of waste: Plastic,10899411596.194363
EU27+UK,Activity,Incineration of waste: Textiles,2593253254.220594
EU27+UK,Activity,Incineration of waste: Wood,6000748034.321838
EU27+UK,Activity,Inland water transport,9793496929.158716
EU27+UK,Activity,"Insurance and pension funding, except compulsory social security (66)",364057517095.1485
EU27+UK,Activity,Landfill of waste: Food,14027496664.437674
EU27+UK,Activity,Landfill of waste: Inert/metal/hazardous,16272224389.879148
EU27+UK,Activity,Landfill of waste: Paper,10638624648.638893
EU27+UK,Activity,Landfill of waste: Plastic,3138171366.6498384
EU27+UK,Activity,Landfill of waste: Textiles,1870615693.2684875
EU27+UK,Activity,Landfill of waste: Wood,3300128662.6696258
EU27+UK,Activity,"Lead, zinc and tin production",10001277555.597485
EU27+UK,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,120806188714.0445
EU27+UK,Activity,Manufacture of beverages,145919113403.90994
EU27+UK,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",14369076120.678043
EU27+UK,Activity,"Manufacture of cement, lime and plaster",101989677523.53644
EU27+UK,Activity,Manufacture of ceramic goods,27823489540.570408
EU27+UK,Activity,Manufacture of coke oven products,4607603028.645115
EU27+UK,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),328275784632.0221
EU27+UK,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",546344174915.56116
EU27+UK,Activity,Manufacture of fish products,31195617037.32547
EU27+UK,Activity,Manufacture of furniture; manufacturing n.e.c. (36),220463940166.53348
EU27+UK,Activity,Manufacture of gas; distribution of gaseous fuels through mains,190423547787.55176
EU27+UK,Activity,Manufacture of glass and glass products,29198493480.095287
EU27+UK,Activity,Manufacture of machinery and equipment n.e.c. (29),740184237007.0767
EU27+UK,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",187208599211.0334
EU27+UK,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",816854757153.3121
EU27+UK,Activity,Manufacture of office machinery and computers (30),72450034918.74667
EU27+UK,Activity,Manufacture of other non-metallic mineral products n.e.c.,39404895615.77374
EU27+UK,Activity,Manufacture of other transport equipment (35),237572355226.75555
EU27+UK,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",194668692425.78177
EU27+UK,Activity,Manufacture of rubber and plastic products (25),297987143602.9104
EU27+UK,Activity,Manufacture of textiles (17),126087749387.32967
EU27+UK,Activity,Manufacture of tobacco products (16),25546141285.342117
EU27+UK,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),108883339949.37202
EU27+UK,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",113990542805.39166
EU27+UK,Activity,"Manure treatment (biogas), storage and land application",0.0
EU27+UK,Activity,"Manure treatment (conventional), storage and land application",0.0
EU27+UK,Activity,Meat animals nec,12445415914.02635
EU27+UK,Activity,Mining of aluminium ores and concentrates,188550370.88723588
EU27+UK,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",15143311425.479055
EU27+UK,Activity,Mining of coal and lignite; extraction of peat (10),27629504339.338066
EU27+UK,Activity,Mining of copper ores and concentrates,7922534666.629034
EU27+UK,Activity,Mining of iron ores,508339363.8125019
EU27+UK,Activity,"Mining of lead, zinc and tin ores and concentrates",1406938174.8504267
EU27+UK,Activity,Mining of nickel ores and concentrates,71168603.1097148
EU27+UK,Activity,Mining of other non-ferrous metal ores and concentrates,1321408748.740737
EU27+UK,Activity,Mining of precious metal ores and concentrates,565234923.696013
EU27+UK,Activity,Mining of uranium and thorium ores (12),422366355.1625015
EU27+UK,Activity,N-fertiliser,929794794.5740811
EU27+UK,Activity,Other business activities (74),1889511897619.002
EU27+UK,Activity,Other land transport,625060144632.1031
EU27+UK,Activity,Other non-ferrous metal production,10611238924.144955
EU27+UK,Activity,Other service activities (93),171811415765.33682
EU27+UK,Activity,P- and other fertiliser,7043855772.583378
EU27+UK,Activity,Paper,123311347009.6685
EU27+UK,Activity,Petroleum Refinery,351032175098.499
EU27+UK,Activity,Pigs farming,35826827437.65144
EU27+UK,Activity,"Plastics, basic",299760805323.34265
EU27+UK,Activity,Post and telecommunications (64),748605090709.9268
EU27+UK,Activity,Poultry farming,36932046427.12967
EU27+UK,Activity,Precious metals production,16655822798.244764
EU27+UK,Activity,Private households with employed persons (95),74956706125.53494
EU27+UK,Activity,Processed rice,3369152257.8158264
EU27+UK,Activity,Processing of Food products nec,391647741829.8399
EU27+UK,Activity,Processing of dairy products,134787254227.77705
EU27+UK,Activity,Processing of meat cattle,39168389647.230995
EU27+UK,Activity,Processing of meat pigs,46693129644.95291
EU27+UK,Activity,Processing of meat poultry,41301979427.030045
EU27+UK,Activity,Processing of nuclear fuel,4877362207.047089
EU27+UK,Activity,Processing vegetable oils and fats,34575841886.79813
EU27+UK,Activity,Production of DFIG generators,0.0
EU27+UK,Activity,Production of PMG generators,0.0
EU27+UK,Activity,Production of electricity by Geothermal,701775464.3526229
EU27+UK,Activity,Production of electricity by biomass and waste,10255091928.398766
EU27+UK,Activity,Production of electricity by coal,79895239248.2784
EU27+UK,Activity,Production of electricity by gas,101564183719.4148
EU27+UK,Activity,Production of electricity by hydro,25218056566.453686
EU27+UK,Activity,Production of electricity by nuclear,66637816431.90055
EU27+UK,Activity,Production of electricity by petroleum and other oil derivatives,12238864568.4366
EU27+UK,Activity,Production of electricity by solar photovoltaic,584564076.0288005
EU27+UK,Activity,Production of electricity by solar thermal,2215742.5210933667
EU27+UK,Activity,"Production of electricity by tide, wave, ocean",92981134.06158412
EU27+UK,Activity,Production of electricity by wind,10831666932.620222
EU27+UK,Activity,Production of electricity nec,3583050643.6802893
EU27+UK,Activity,Production of meat products nec,95054281790.1958
EU27+UK,Activity,Production of mono-Si and poli-Si cells,0.0
EU27+UK,Activity,Production of offshore wind plants,0.0
EU27+UK,Activity,Production of onshore wind plants,0.0
EU27+UK,Activity,Production of photovoltaic modules,0.0
EU27+UK,Activity,Production of photovoltaic plants,0.0
EU27+UK,Activity,Public administration and defence; compulsory social security (75),1227334507616.0354
EU27+UK,Activity,"Publishing, printing and reproduction of recorded media (22)",269164954637.66806
EU27+UK,Activity,Pulp,18219569345.620438
EU27+UK,Activity,Quarrying of sand and clay,24591919348.354767
EU27+UK,Activity,Quarrying of stone,20340963061.55201
EU27+UK,Activity,Raw milk,71954664387.31857
EU27+UK,Activity,Re-processing of ash into clinker,25742038972.824127
EU27+UK,Activity,Re-processing of secondary aluminium into new aluminium,30988676612.257877
EU27+UK,Activity,Re-processing of secondary construction material into aggregates,2649594816.6157475
EU27+UK,Activity,Re-processing of secondary copper into new copper,9009376949.354488
EU27+UK,Activity,Re-processing of secondary glass into new glass,11058229562.958107
EU27+UK,Activity,"Re-processing of secondary lead into new lead, zinc and tin",3220335459.8453865
EU27+UK,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1705928.632129931
EU27+UK,Activity,Re-processing of secondary paper into new pulp,41214884844.1288
EU27+UK,Activity,Re-processing of secondary plastic into new plastic,73612174256.76419
EU27+UK,Activity,Re-processing of secondary preciuos metals into new preciuos metals,286333.44949662406
EU27+UK,Activity,Re-processing of secondary steel into new steel,73964020029.2443
EU27+UK,Activity,Re-processing of secondary wood material into new wood material,39373319188.98949
EU27+UK,Activity,Real estate activities (70),1799667337227.2456
EU27+UK,Activity,"Recreational, cultural and sporting activities (92)",497486687636.56323
EU27+UK,Activity,Recycling of bottles by direct reuse,9086801378.61909
EU27+UK,Activity,Recycling of waste and scrap,26618420109.67398
EU27+UK,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),250955126270.59366
EU27+UK,Activity,Research and development (73),156699259343.5917
EU27+UK,Activity,Retail sale of automotive fuel,39454394528.823044
EU27+UK,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",422992164112.0498
EU27+UK,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",375111039482.98444
EU27+UK,Activity,Sea and coastal water transport,130804984379.44899
EU27+UK,Activity,Steam and hot water supply,22607083810.05738
EU27+UK,Activity,Sugar refining,17401633190.826473
EU27+UK,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),744261465036.4194
EU27+UK,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",55995443559.355545
EU27+UK,Activity,Transmission of electricity,53919680642.94557
EU27+UK,Activity,Transport via pipelines,20136387203.055237
EU27+UK,Activity,Transport via railways,191040369415.9063
EU27+UK,Activity,"Waste water treatment, food",6658468897.702986
EU27+UK,Activity,"Waste water treatment, other",12012371543.660988
EU27+UK,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",863461047466.2395
EU27+UK,Activity,"Wool, silk-worm cocoons",161910895.1942376
RoW,Activity,Activities auxiliary to financial intermediation (67),446308885949.96655
RoW,Activity,Activities of membership organisation n.e.c. (91),222357492203.10507
RoW,Activity,Air transport (62),293413558099.61536
RoW,Activity,Aluminium production,109225715018.18369
RoW,Activity,Animal products nec,60831128314.29614
RoW,Activity,"Biogasification of food waste, incl. land application",3157705787.197317
RoW,Activity,"Biogasification of paper, incl. land application",505485938.5598037
RoW,Activity,"Biogasification of sewage slugde, incl. land application",2146285459.356963
RoW,Activity,Casting of metals,73119367424.9994
RoW,Activity,Cattle farming,145204427429.4294
RoW,Activity,Chemicals nec,1188310911092.5923
RoW,Activity,"Collection, purification and distribution of water (41)",129267578481.99515
RoW,Activity,"Composting of food waste, incl. land application",6338575821.255247
RoW,Activity,"Composting of paper and wood, incl. land application",1483179421.9649973
RoW,Activity,Computer and related activities (72),648694066393.8975
RoW,Activity,Construction (45),3870572009366.65
RoW,Activity,Copper production,113420894105.85971
RoW,Activity,Cultivation of cereal grains nec,178222107973.57886
RoW,Activity,Cultivation of crops nec,288530108286.0398
RoW,Activity,Cultivation of oil seeds,94902404705.97708
RoW,Activity,Cultivation of paddy rice,175924393748.21686
RoW,Activity,Cultivation of plant-based fibers,37774546241.9494
RoW,Activity,"Cultivation of sugar cane, sugar beet",55323800459.423645
RoW,Activity,"Cultivation of vegetables, fruit, nuts",470357047620.12
RoW,Activity,Cultivation of wheat,127482402969.2543
RoW,Activity,Distribution and trade of electricity,252621251052.67545
RoW,Activity,Education (80),1166442785384.9856
RoW,Activity,Extra-territorial organizations and bodies,0.0
RoW,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1210456961905.37
RoW,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",309035145028.7355
RoW,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",16646087406.005974
RoW,Activity,"Financial intermediation, except insurance and pension funding (65)",1105130526023.1855
RoW,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",170847857142.2798
RoW,Activity,"Forestry, logging and related service activities (02)",144224130592.5054
RoW,Activity,Health and social work (85),2104745700787.0217
RoW,Activity,Hotels and restaurants (55),1668884343183.3013
RoW,Activity,Incineration of waste: Food,17601952541.749817
RoW,Activity,Incineration of waste: Metals and Inert materials,4708229759.390032
RoW,Activity,Incineration of waste: Oil/Hazardous waste,5570186283.915882
RoW,Activity,Incineration of waste: Paper,17687113889.15004
RoW,Activity,Incineration of waste: Plastic,5118360746.914274
RoW,Activity,Incineration of waste: Textiles,4276128875.94975
RoW,Activity,Incineration of waste: Wood,5151669086.248695
RoW,Activity,Inland water transport,13985053145.348331
RoW,Activity,"Insurance and pension funding, except compulsory social security (66)",617594583336.9913
RoW,Activity,Landfill of waste: Food,93279815989.10455
RoW,Activity,Landfill of waste: Inert/metal/hazardous,36221013297.192154
RoW,Activity,Landfill of waste: Paper,42626923037.29605
RoW,Activity,Landfill of waste: Plastic,31895441908.897217
RoW,Activity,Landfill of waste: Textiles,14127461366.299627
RoW,Activity,Landfill of waste: Wood,16813169656.64767
RoW,Activity,"Lead, zinc and tin production",23194987324.708237
RoW,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,685625706863.383
RoW,Activity,Manufacture of beverages,257451175602.80115
RoW,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",9045387587.379776
RoW,Activity,"Manufacture of cement, lime and plaster",106965640238.12132
RoW,Activity,Manufacture of ceramic goods,67519680887.95591
RoW,Activity,Manufacture of coke oven products,21631426743.62652
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),554043762913.9517
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",714285720755.9297
RoW,Activity,Manufacture of fish products,202295028689.6861
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),344557739727.856
RoW,Activity,Manufacture of gas; distribution of gaseous fuels through mains,140343545785.16705
RoW,Activity,Manufacture of glass and glass products,88829456354.47168
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),1022802687194.7175
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",259340330272.17734
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1261936002288.4485
RoW,Activity,Manufacture of office machinery and computers (30),175037540721.84528
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,127150923225.67934
RoW,Activity,Manufacture of other transport equipment (35),279565142129.4146
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",786827931776.1064
RoW,Activity,Manufacture of rubber and plastic products (25),479740796968.41675
RoW,Activity,Manufacture of textiles (17),366250508374.099
RoW,Activity,Manufacture of tobacco products (16),92733568945.7323
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),231792737610.86386
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",187538988055.4635
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",0.0
RoW,Activity,Meat animals nec,21959501642.82338
RoW,Activity,Mining of aluminium ores and concentrates,8413992974.010352
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",34702679069.66254
RoW,Activity,Mining of coal and lignite; extraction of peat (10),150836973623.05
RoW,Activity,Mining of copper ores and concentrates,82921624870.86105
RoW,Activity,Mining of iron ores,101114741039.7063
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",25026211335.286316
RoW,Activity,Mining of nickel ores and concentrates,15744372468.610844
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,38280246679.35669
RoW,Activity,Mining of precious metal ores and concentrates,74641392304.17621
RoW,Activity,Mining of uranium and thorium ores (12),13111997990.28292
RoW,Activity,N-fertiliser,3288498761.6948304
RoW,Activity,Other business activities (74),1664175347464.5542
RoW,Activity,Other land transport,1162793506863.5908
RoW,Activity,Other non-ferrous metal production,57539452324.99415
RoW,Activity,Other service activities (93),436195242698.5094
RoW,Activity,P- and other fertiliser,71374281999.15152
RoW,Activity,Paper,261699612694.10635
RoW,Activity,Petroleum Refinery,1024691329291.6477
RoW,Activity,Pigs farming,118983336788.47556
RoW,Activity,"Plastics, basic",114366728048.53392
RoW,Activity,Post and telecommunications (64),1042851757280.7765
RoW,Activity,Poultry farming,150063783096.3557
RoW,Activity,Precious metals production,69240723878.06195
RoW,Activity,Private households with employed persons (95),104804572358.92302
RoW,Activity,Processed rice,83115041257.09244
