Region,Level,Item,production
China,Activity,Re-processing of secondary paper into new pulp,185819.995993765
China,Activity,Re-processing of secondary plastic into new plastic,0.0
China,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
China,Activity,Re-processing of secondary steel into new steel,0.0
China,Activity,Re-processing of secondary wood material into new wood material,0.0
China,Activity,Real estate activities (70),582781201015.07
China,Activity,"Recreational, cultural and sporting activities (92)",220201857421.26135
China,Activity,Recycling of bottles by direct reuse,0.0
China,Activity,Recycling of waste and scrap,70249004781.3364
China,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),87142590036.41591
China,Activity,Research and development (73),103142723760.95291
China,Activity,Retail sale of automotive fuel,7295789493.588647
China,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",436164071428.33105
China,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",130369935098.19377
China,Activity,Sea and coastal water transport,82617556444.9803
China,Activity,Steam and hot water supply,5413747009.910199
China,Activity,Sugar refining,7337540006.152947
China,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),463233632085.2693
China,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",197429715346.8397
China,Activity,Transmission of electricity,43376384505.82167
China,Activity,Transport via pipelines,8624094359.228233
China,Activity,Transport via railways,73461440426.60686
China,Activity,"Waste water treatment, food",21839083953.315384
China,Activity,"Waste water treatment, other",34552571074.04327
China,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",396999913590.3494
China,Activity,"Wool, silk-worm cocoons",5925523158.762747
EU27+UK,Activity,Activities auxiliary to financial intermediation (67),255279141903.63016
EU27+UK,Activity,Activities of membership organisation n.e.c. (91),252282002110.7186
EU27+UK,Activity,Air transport (62),229557907247.48337
EU27+UK,Activity,Aluminium production,36434350660.18057
EU27+UK,Activity,Animal products nec,1262731256.5051818
EU27+UK,Activity,"Biogasification of food waste, incl. land application",3145150684.708476
EU27+UK,Activity,"Biogasification of paper, incl. land application",370276476.26644087
EU27+UK,Activity,"Biogasification of sewage slugde, incl. land application",16349335612.186413
EU27+UK,Activity,Casting of metals,53839336854.82399
EU27+UK,Activity,Cattle farming,32334757263.776817
EU27+UK,Activity,Chemicals nec,196398416526.35468
EU27+UK,Activity,"Collection, purification and distribution of water (41)",91398983145.0213
EU27+UK,Activity,"Composting of food waste, incl. land application",23189088728.929115
EU27+UK,Activity,"Composting of paper and wood, incl. land application",79856437.91297674
EU27+UK,Activity,Computer and related activities (72),519290659357.33154
EU27+UK,Activity,Construction (45),2037488080763.1758
EU27+UK,Activity,Copper production,59742249961.41872
EU27+UK,Activity,Cultivation of cereal grains nec,38052681292.39122
EU27+UK,Activity,Cultivation of crops nec,38308401085.33514
EU27+UK,Activity,Cultivation of oil seeds,26532548623.75816
EU27+UK,Activity,Cultivation of paddy rice,1829269696.886726
EU27+UK,Activity,Cultivation of plant-based fibers,985178990.5348167
EU27+UK,Activity,"Cultivation of sugar cane, sugar beet",4952428038.577811
EU27+UK,Activity,"Cultivation of vegetables, fruit, nuts",122451635624.95465
EU27+UK,Activity,Cultivation of wheat,35684168844.04566
EU27+UK,Activity,Distribution and trade of electricity,240216151051.00595
EU27+UK,Activity,Education (80),1011297048452.0842
EU27+UK,Activity,Extra-territorial organizations and bodies,9615.605196979144
EU27+UK,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",68641716649.98788
EU27+UK,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",24704434468.448044
EU27+UK,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",340588435.42058164
EU27+UK,Activity,"Financial intermediation, except insurance and pension funding (65)",842398667820.1277
EU27+UK,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",18889499884.238274
EU27+UK,Activity,"Forestry, logging and related service activities (02)",48787536593.92575
EU27+UK,Activity,Health and social work (85),1585606969467.5195
EU27+UK,Activity,Hotels and restaurants (55),1019447707657.0085
EU27+UK,Activity,Incineration of waste: Food,12614859019.93077
EU27+UK,Activity,Incineration of waste: Metals and Inert materials,22017013425.815376
EU27+UK,Activity,Incineration of waste: Oil/Hazardous waste,15556235824.634398
EU27+UK,Activity,Incineration of waste: Paper,15198206105.569675
EU27+UK,Activity,Incineration of waste: Plastic,11903058985.336155
EU27+UK,Activity,Incineration of waste: Textiles,2820333234.1761436
EU27+UK,Activity,Incineration of waste: Wood,6690773599.873302
EU27+UK,Activity,Inland water transport,10983523332.748384
EU27+UK,Activity,"Insurance and pension funding, except compulsory social security (66)",396404092460.41595
EU27+UK,Activity,Landfill of waste: Food,15224755412.922657
EU27+UK,Activity,Landfill of waste: Inert/metal/hazardous,17361511314.348133
EU27+UK,Activity,Landfill of waste: Paper,11206467228.64088
EU27+UK,Activity,Landfill of waste: Plastic,3516107657.006152
EU27+UK,Activity,Landfill of waste: Textiles,2016773223.4475694
EU27+UK,Activity,Landfill of waste: Wood,3561160840.0452814
EU27+UK,Activity,"Lead, zinc and tin production",11659050519.433655
EU27+UK,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,133726032580.72647
EU27+UK,Activity,Manufacture of beverages,161205431472.70984
EU27+UK,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",16012500702.025108
EU27+UK,Activity,"Manufacture of cement, lime and plaster",116465205038.03333
EU27+UK,Activity,Manufacture of ceramic goods,31490470126.637344
EU27+UK,Activity,Manufacture of coke oven products,5334901875.912516
EU27+UK,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),377621000955.1739
EU27+UK,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",621119114889.096
EU27+UK,Activity,Manufacture of fish products,36656557215.48997
EU27+UK,Activity,Manufacture of furniture; manufacturing n.e.c. (36),242996728656.531
EU27+UK,Activity,Manufacture of gas; distribution of gaseous fuels through mains,182672803442.2014
EU27+UK,Activity,Manufacture of glass and glass products,32447150986.46862
EU27+UK,Activity,Manufacture of machinery and equipment n.e.c. (29),850337821328.3129
EU27+UK,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",225129582902.28006
EU27+UK,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",954223182160.4635
EU27+UK,Activity,Manufacture of office machinery and computers (30),94709049690.71284
EU27+UK,Activity,Manufacture of other non-metallic mineral products n.e.c.,44965009495.17522
EU27+UK,Activity,Manufacture of other transport equipment (35),260068503965.22437
EU27+UK,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",222032585565.8637
EU27+UK,Activity,Manufacture of rubber and plastic products (25),334241269428.224
EU27+UK,Activity,Manufacture of textiles (17),139558801209.61575
EU27+UK,Activity,Manufacture of tobacco products (16),27873368982.389603
EU27+UK,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),119367963819.44736
EU27+UK,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",131552288183.45737
EU27+UK,Activity,"Manure treatment (biogas), storage and land application",53807.065700964464
EU27+UK,Activity,"Manure treatment (conventional), storage and land application",53807.06570096449
EU27+UK,Activity,Meat animals nec,13048677178.275335
EU27+UK,Activity,Mining of aluminium ores and concentrates,206334053.2084356
EU27+UK,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",14493827181.822634
EU27+UK,Activity,Mining of coal and lignite; extraction of peat (10),28061797081.736237
EU27+UK,Activity,Mining of copper ores and concentrates,8307037200.977049
EU27+UK,Activity,Mining of iron ores,569461238.0372329
EU27+UK,Activity,"Mining of lead, zinc and tin ores and concentrates",1228106367.0526266
EU27+UK,Activity,Mining of nickel ores and concentrates,75119910.43701163
EU27+UK,Activity,Mining of other non-ferrous metal ores and concentrates,1615367556.801129
EU27+UK,Activity,Mining of precious metal ores and concentrates,586513698.5133632
EU27+UK,Activity,Mining of uranium and thorium ores (12),609058945.832687
EU27+UK,Activity,N-fertiliser,992830377.8741539
EU27+UK,Activity,Other business activities (74),2050604225609.8115
EU27+UK,Activity,Other land transport,704056404664.9102
EU27+UK,Activity,Other non-ferrous metal production,11957270312.89241
EU27+UK,Activity,Other service activities (93),193929330781.25134
EU27+UK,Activity,P- and other fertiliser,7909773247.328327
EU27+UK,Activity,Paper,133890192124.2617
EU27+UK,Activity,Petroleum Refinery,333914909092.27814
EU27+UK,Activity,Pigs farming,39313071302.32381
EU27+UK,Activity,"Plastics, basic",326574615425.1779
EU27+UK,Activity,Post and telecommunications (64),829399144255.9487
EU27+UK,Activity,Poultry farming,39411536061.46907
EU27+UK,Activity,Precious metals production,18858137141.023624
EU27+UK,Activity,Private households with employed persons (95),67455333118.647354
EU27+UK,Activity,Processed rice,3850607534.699767
EU27+UK,Activity,Processing of Food products nec,453913690081.9437
EU27+UK,Activity,Processing of dairy products,153174463058.77075
EU27+UK,Activity,Processing of meat cattle,45668926820.15664
EU27+UK,Activity,Processing of meat pigs,52812476774.00339
EU27+UK,Activity,Processing of meat poultry,46459782957.92273
EU27+UK,Activity,Processing of nuclear fuel,4843407393.876041
EU27+UK,Activity,Processing vegetable oils and fats,40144375304.92891
EU27+UK,Activity,Production of DFIG generators,0.0
EU27+UK,Activity,Production of PMG generators,0.0
EU27+UK,Activity,Production of electricity by Geothermal,721297852.4725016
EU27+UK,Activity,Production of electricity by biomass and waste,9761053180.378792
EU27+UK,Activity,Production of electricity by coal,79106027039.05495
EU27+UK,Activity,Production of electricity by gas,89292454307.54973
EU27+UK,Activity,Production of electricity by hydro,26341591331.463814
EU27+UK,Activity,Production of electricity by nuclear,70805281371.82108
EU27+UK,Activity,Production of electricity by petroleum and other oil derivatives,12228531677.860786
EU27+UK,Activity,Production of electricity by solar photovoltaic,684072296.6073389
EU27+UK,Activity,Production of electricity by solar thermal,934051.1850822648
EU27+UK,Activity,"Production of electricity by tide, wave, ocean",100930165.65010197
EU27+UK,Activity,Production of electricity by wind,11014128972.136856
EU27+UK,Activity,Production of electricity nec,3569987744.1263146
EU27+UK,Activity,Production of meat products nec,109420574441.73103
EU27+UK,Activity,Production of mono-Si and poli-Si cells,0.0
EU27+UK,Activity,Production of offshore wind plants,0.0
EU27+UK,Activity,Production of onshore wind plants,0.0
EU27+UK,Activity,Production of photovoltaic modules,0.0
EU27+UK,Activity,Production of photovoltaic plants,0.0
EU27+UK,Activity,Public administration and defence; compulsory social security (75),1312693248712.4812
EU27+UK,Activity,"Publishing, printing and reproduction of recorded media (22)",306197285455.48926
EU27+UK,Activity,Pulp,21012008312.68808
EU27+UK,Activity,Quarrying of sand and clay,25109428405.468704
EU27+UK,Activity,Quarrying of stone,19895096873.34671
EU27+UK,Activity,Raw milk,76647695763.12283
EU27+UK,Activity,Re-processing of ash into clinker,27991368703.684917
EU27+UK,Activity,Re-processing of secondary aluminium into new aluminium,35637529410.13972
EU27+UK,Activity,Re-processing of secondary construction material into aggregates,2622283847.92232
EU27+UK,Activity,Re-processing of secondary copper into new copper,10206178353.710674
EU27+UK,Activity,Re-processing of secondary glass into new glass,12193938608.94391
EU27+UK,Activity,"Re-processing of secondary lead into new lead, zinc and tin",3621672510.355074
EU27+UK,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1816096.602214349
EU27+UK,Activity,Re-processing of secondary paper into new pulp,44631985351.55954
EU27+UK,Activity,Re-processing of secondary plastic into new plastic,74528176098.08205
EU27+UK,Activity,Re-processing of secondary preciuos metals into new preciuos metals,246046.81367979367
EU27+UK,Activity,Re-processing of secondary steel into new steel,82584262579.1055
EU27+UK,Activity,Re-processing of secondary wood material into new wood material,45088240458.275345
EU27+UK,Activity,Real estate activities (70),1924862216270.1174
EU27+UK,Activity,"Recreational, cultural and sporting activities (92)",534923333115.66943
EU27+UK,Activity,Recycling of bottles by direct reuse,10427107733.229387
EU27+UK,Activity,Recycling of waste and scrap,30754892209.897102
EU27+UK,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),283658847484.0892
EU27+UK,Activity,Research and development (73),169726538747.43497
EU27+UK,Activity,Retail sale of automotive fuel,43282151089.729195
EU27+UK,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",462872723161.32153
EU27+UK,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",411564645913.62463
EU27+UK,Activity,Sea and coastal water transport,145692183291.66736
EU27+UK,Activity,Steam and hot water supply,22711981085.252
EU27+UK,Activity,Sugar refining,19320106754.762314
EU27+UK,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),831474646257.7202
EU27+UK,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",63535309314.19407
EU27+UK,Activity,Transmission of electricity,54611071959.3628
EU27+UK,Activity,Transport via pipelines,22526262555.13219
EU27+UK,Activity,Transport via railways,214046568304.45203
EU27+UK,Activity,"Waste water treatment, food",7401681886.736511
EU27+UK,Activity,"Waste water treatment, other",13254264735.03003
EU27+UK,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",976261557375.938
EU27+UK,Activity,"Wool, silk-worm cocoons",149245631.50825548
RoW,Activity,Activities auxiliary to financial intermediation (67),518948907874.25995
RoW,Activity,Activities of membership organisation n.e.c. (91),243747015078.03833
RoW,Activity,Air transport (62),329092015979.2329
RoW,Activity,Aluminium production,126886088956.71207
RoW,Activity,Animal products nec,72574589014.01016
RoW,Activity,"Biogasification of food waste, incl. land application",4093861248.377257
RoW,Activity,"Biogasification of paper, incl. land application",744645899.9176161
RoW,Activity,"Biogasification of sewage slugde, incl. land application",2767813943.6041727
RoW,Activity,Casting of metals,87863579746.71637
RoW,Activity,Cattle farming,159411960083.03104
RoW,Activity,Chemicals nec,1490191339923.8733
RoW,Activity,"Collection, purification and distribution of water (41)",139437072734.88843
RoW,Activity,"Composting of food waste, incl. land application",6986882523.437507
RoW,Activity,"Composting of paper and wood, incl. land application",1856334573.4953594
RoW,Activity,Computer and related activities (72),748407129688.9235
RoW,Activity,Construction (45),4342129488702.211
RoW,Activity,Copper production,129569362516.08241
RoW,Activity,Cultivation of cereal grains nec,213369527974.51172
RoW,Activity,Cultivation of crops nec,328586678785.7056
RoW,Activity,Cultivation of oil seeds,111606583846.04616
RoW,Activity,Cultivation of paddy rice,225790857074.336
RoW,Activity,Cultivation of plant-based fibers,46873740359.722885
RoW,Activity,"Cultivation of sugar cane, sugar beet",64202360414.49602
RoW,Activity,"Cultivation of vegetables, fruit, nuts",599947454186.2886
RoW,Activity,Cultivation of wheat,151798169845.1521
RoW,Activity,Distribution and trade of electricity,252016688555.31152
RoW,Activity,Education (80),1364229418269.2744
RoW,Activity,Extra-territorial organizations and bodies,0.0
RoW,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",924087599031.6661
RoW,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",252524416386.36276
RoW,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",15099598171.460047
RoW,Activity,"Financial intermediation, except insurance and pension funding (65)",1269923440927.9062
RoW,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",207241019156.33655
RoW,Activity,"Forestry, logging and related service activities (02)",164584318433.25735
RoW,Activity,Health and social work (85),2233338095621.4707
RoW,Activity,Hotels and restaurants (55),1957875710443.1274
RoW,Activity,Incineration of waste: Food,19438540470.05275
RoW,Activity,Incineration of waste: Metals and Inert materials,5307055070.947628
RoW,Activity,Incineration of waste: Oil/Hazardous waste,6091245981.65023
RoW,Activity,Incineration of waste: Paper,19296911774.284344
RoW,Activity,Incineration of waste: Plastic,5767539961.448902
RoW,Activity,Incineration of waste: Textiles,4771508184.606863
RoW,Activity,Incineration of waste: Wood,5773863355.888554
RoW,Activity,Inland water transport,16302417422.069962
RoW,Activity,"Insurance and pension funding, except compulsory social security (66)",707280206919.2241
RoW,Activity,Landfill of waste: Food,92558605352.55118
RoW,Activity,Landfill of waste: Inert/metal/hazardous,37031769482.83894
RoW,Activity,Landfill of waste: Paper,43386747974.76935
RoW,Activity,Landfill of waste: Plastic,31894179060.323586
RoW,Activity,Landfill of waste: Textiles,14276606357.161894
RoW,Activity,Landfill of waste: Wood,17029786387.177912
RoW,Activity,"Lead, zinc and tin production",28923498864.475906
RoW,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,823584770149.53
RoW,Activity,Manufacture of beverages,281386225376.5102
RoW,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",10525612847.023449
RoW,Activity,"Manufacture of cement, lime and plaster",121379705584.67102
RoW,Activity,Manufacture of ceramic goods,78001743085.28821
RoW,Activity,Manufacture of coke oven products,26275501197.159073
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),681376837869.0408
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",830107577459.8307
RoW,Activity,Manufacture of fish products,227636951428.56616
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),409640079772.373
RoW,Activity,Manufacture of gas; distribution of gaseous fuels through mains,153795868553.46823
RoW,Activity,Manufacture of glass and glass products,108051923321.4579
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),1216523042317.219
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",332380954510.1535
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1496084773265.7393
RoW,Activity,Manufacture of office machinery and computers (30),213698092122.53763
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,148594673418.54932
RoW,Activity,Manufacture of other transport equipment (35),332959567894.9585
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",973614359022.2913
RoW,Activity,Manufacture of rubber and plastic products (25),589774050844.2705
RoW,Activity,Manufacture of textiles (17),449359973257.4462
RoW,Activity,Manufacture of tobacco products (16),107529192266.12643
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),280606473059.11676
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",206803982632.01794
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",0.0
RoW,Activity,Meat animals nec,24564435530.075714
RoW,Activity,Mining of aluminium ores and concentrates,8568926824.801278
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",35331818830.602066
RoW,Activity,Mining of coal and lignite; extraction of peat (10),182778197225.27686
RoW,Activity,Mining of copper ores and concentrates,78108429239.86256
RoW,Activity,Mining of iron ores,91080823826.67123
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",25088464780.282497
RoW,Activity,Mining of nickel ores and concentrates,15581774233.968761
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,38192768486.523186
RoW,Activity,Mining of precious metal ores and concentrates,70599951055.40752
RoW,Activity,Mining of uranium and thorium ores (12),14834761327.29518
RoW,Activity,N-fertiliser,4606818800.167908
RoW,Activity,Other business activities (74),1947107297270.5217
RoW,Activity,Other land transport,1368054858489.7598
RoW,Activity,Other non-ferrous metal production,59824199546.239235
RoW,Activity,Other service activities (93),505398859242.5067
RoW,Activity,P- and other fertiliser,85658611972.2973
RoW,Activity,Paper,307078487810.3342
RoW,Activity,Petroleum Refinery,1100562452889.975
RoW,Activity,Pigs farming,134561437252.51791
RoW,Activity,"Plastics, basic",136633269551.36034
RoW,Activity,Post and telecommunications (64),1214486063325.828
RoW,Activity,Poultry farming,169305589163.7481
RoW,Activity,Precious metals production,80940844128.07143
RoW,Activity,Private households with employed persons (95),122172978289.17662
RoW,Activity,Processed rice,117232195781.5389
