Region,Level,Item,production
EU27+UK,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
EU27+UK,Commodity,Foundry work services,54876751507.78149
EU27+UK,Commodity,"Fabricated metal products, except machinery and equipment (28)",620495182256.0402
EU27+UK,Commodity,Machinery and equipment n.e.c. (29),810928593933.5055
EU27+UK,Commodity,Office machinery and computers (30),119775508785.94183
EU27+UK,Commodity,Electrical machinery and apparatus n.e.c. (31),459135654506.9901
EU27+UK,Commodity,"Radio, television and communication equipment and apparatus (32)",240853288636.13605
EU27+UK,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",275234696769.04675
EU27+UK,Commodity,"Motor vehicles, trailers and semi-trailers (34)",883437871319.76
EU27+UK,Commodity,Other transport equipment (35),271635109136.10507
EU27+UK,Commodity,Furniture; other manufactured goods n.e.c. (36),315663789595.47687
EU27+UK,Commodity,Secondary raw materials,31652525274.460205
EU27+UK,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
EU27+UK,Commodity,Electricity by coal,71550928470.94318
EU27+UK,Commodity,Electricity by gas,88421181156.48315
EU27+UK,Commodity,Electricity by nuclear,70771093581.55394
EU27+UK,Commodity,Electricity by hydro,26890021689.25305
EU27+UK,Commodity,Electricity by wind,11343981985.715303
EU27+UK,Commodity,Electricity by petroleum and other oil derivatives,10994949056.15076
EU27+UK,Commodity,Electricity by biomass and waste,9878049774.379314
EU27+UK,Commodity,Electricity by solar photovoltaic,853224028.4981283
EU27+UK,Commodity,Electricity by solar thermal,63583882.647894315
EU27+UK,Commodity,"Electricity by tide, wave, ocean",46287587.043502994
EU27+UK,Commodity,Electricity by Geothermal,722421001.365403
EU27+UK,Commodity,Electricity nec,3394180834.946052
EU27+UK,Commodity,Transmission services of electricity,53175590592.208954
EU27+UK,Commodity,Distribution and trade services of electricity,238146670890.54108
EU27+UK,Commodity,Coke oven gas,490884083.96841234
EU27+UK,Commodity,Blast Furnace Gas,1742272968.422466
EU27+UK,Commodity,Oxygen Steel Furnace Gas,18172788.7939591
EU27+UK,Commodity,Gas Works Gas,156984297.71785194
EU27+UK,Commodity,Biogas,3232097979.6312957
EU27+UK,Commodity,Distribution services of gaseous fuels through mains,185613169317.3236
EU27+UK,Commodity,Steam and hot water supply services,34083521411.386513
EU27+UK,Commodity,"Collected and purified water, distribution services of water (41)",79908887022.60718
EU27+UK,Commodity,Construction work (45),2279712149092.4873
EU27+UK,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
EU27+UK,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",410993486749.2394
EU27+UK,Commodity,Retail trade services of motor fuel,41051201215.42264
EU27+UK,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",738258196893.2479
EU27+UK,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",260056186714.46576
EU27+UK,Commodity,Hotel and restaurant services (55),1122599598656.924
EU27+UK,Commodity,Railway transportation services,215212435732.9724
EU27+UK,Commodity,Other land transportation services,727361465359.4354
EU27+UK,Commodity,Transportation services via pipelines,19328844722.167797
EU27+UK,Commodity,Sea and coastal water transportation services,135115116259.98438
EU27+UK,Commodity,Inland water transportation services,11038640831.380714
EU27+UK,Commodity,Air transport services (62),228898972963.24078
EU27+UK,Commodity,Supporting and auxiliary transport services; travel agency services (63),845888697580.5908
EU27+UK,Commodity,Post and telecommunication services (64),807687431829.3186
EU27+UK,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",861519175044.4849
EU27+UK,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",386422264498.1189
EU27+UK,Commodity,Services auxiliary to financial intermediation (67),273190808479.57764
EU27+UK,Commodity,Real estate services (70),2018173945955.955
EU27+UK,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),389626684098.74835
EU27+UK,Commodity,Computer and related services (72),619549853743.071
EU27+UK,Commodity,Research and development services (73),219008118939.35034
EU27+UK,Commodity,Other business services (74),2339431113253.3843
EU27+UK,Commodity,Public administration and defence services; compulsory social security services (75),1304420902777.305
EU27+UK,Commodity,Education services (80),1036686414146.1532
EU27+UK,Commodity,Health and social work services (85),1615203747856.0007
EU27+UK,Commodity,Food waste for treatment: incineration,14985657740.93211
EU27+UK,Commodity,Paper waste for treatment: incineration,17888643523.687634
EU27+UK,Commodity,Plastic waste for treatment: incineration,14480757499.152473
EU27+UK,Commodity,Intert/metal waste for treatment: incineration,27526286289.04841
EU27+UK,Commodity,Textiles waste for treatment: incineration,3440564318.0809298
EU27+UK,Commodity,Wood waste for treatment: incineration,7931643671.845494
EU27+UK,Commodity,Oil/hazardous waste for treatment: incineration,18540227635.38195
EU27+UK,Commodity,Food waste for treatment: biogasification and land application,3707377853.2650213
EU27+UK,Commodity,Paper waste for treatment: biogasification and land application,465942590.0567752
EU27+UK,Commodity,Sewage sludge for treatment: biogasification and land application,18690741846.643127
EU27+UK,Commodity,Food waste for treatment: composting and land application,27272583413.533905
EU27+UK,Commodity,Paper and wood waste for treatment: composting and land application,96626796.18714762
EU27+UK,Commodity,Food waste for treatment: waste water treatment,9646182029.06941
EU27+UK,Commodity,Other waste for treatment: waste water treatment,16883587326.92914
EU27+UK,Commodity,Food waste for treatment: landfill,17313659581.31797
EU27+UK,Commodity,Paper for treatment: landfill,12782673433.546185
EU27+UK,Commodity,Plastic waste for treatment: landfill,3880129189.7551594
EU27+UK,Commodity,Inert/metal/hazardous waste for treatment: landfill,21092719671.690834
EU27+UK,Commodity,Textiles waste for treatment: landfill,2302481179.1153574
EU27+UK,Commodity,Wood waste for treatment: landfill,3935376394.694659
EU27+UK,Commodity,Membership organisation services n.e.c. (91),255758318882.1204
EU27+UK,Commodity,"Recreational, cultural and sporting services (92)",576949547172.7444
EU27+UK,Commodity,Other services (93),189683384617.42267
EU27+UK,Commodity,Private households with employed persons (95),94085807023.38684
EU27+UK,Commodity,Extra-territorial organizations and bodies,0.0
USA,Commodity,Paddy rice,4502235314.753355
USA,Commodity,Wheat,14208268635.440826
USA,Commodity,Cereal grains nec,44992187995.65623
USA,Commodity,"Vegetables, fruit, nuts",93989430154.45213
USA,Commodity,Oil seeds,28544099426.99908
USA,Commodity,"Sugar cane, sugar beet",3277070568.085398
USA,Commodity,Plant-based fibers,6431256411.06754
USA,Commodity,Crops nec,44200438601.242584
USA,Commodity,Cattle,53074295440.78176
USA,Commodity,Pigs,21392269314.156277
USA,Commodity,Poultry,34734950257.46029
USA,Commodity,Meat animals nec,149671475.77498
USA,Commodity,Animal products nec,10318811583.768364
USA,Commodity,Raw milk,36617806923.63072
USA,Commodity,"Wool, silk-worm cocoons",28404069.71165563
USA,Commodity,Manure (conventional treatment),0.0
USA,Commodity,Manure (biogas treatment),0.0
USA,Commodity,"Products of forestry, logging and related services (02)",70214058509.94221
USA,Commodity,Fish and other fishing products; services incidental of fishing (05),5915457486.737328
USA,Commodity,Anthracite,884566444.6117926
USA,Commodity,Coking Coal,735399561.0063835
USA,Commodity,Other Bituminous Coal,33018179320.40947
USA,Commodity,Sub-Bituminous Coal,2917405597.087857
USA,Commodity,Patent Fuel,5750095.486337598
USA,Commodity,Lignite/Brown Coal,435805736.07445216
USA,Commodity,BKB/Peat Briquettes,0.0
USA,Commodity,Peat,0.0
USA,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",144669104464.84146
USA,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",68738539067.98709
USA,Commodity,Natural Gas Liquids,29582461322.34819
USA,Commodity,Other Hydrocarbons,15700079584.518513
USA,Commodity,Uranium and thorium ores (12),1249244573.9389923
USA,Commodity,Iron ores,16192950954.947863
USA,Commodity,Copper ores and concentrates,4935126924.124876
USA,Commodity,Nickel ores and concentrates,0.0
USA,Commodity,Aluminium ores and concentrates,142673575.97295296
USA,Commodity,Precious metal ores and concentrates,5210553918.736349
USA,Commodity,"Lead, zinc and tin ores and concentrates",597062129.8387954
USA,Commodity,Other non-ferrous metal ores and concentrates,317516664.8169797
USA,Commodity,Stone,21950429291.91958
USA,Commodity,Sand and clay,16627390472.2252
USA,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4090754658.7907815
USA,Commodity,Products of meat cattle,58859778255.01866
USA,Commodity,Products of meat pigs,47781548542.23683
USA,Commodity,Products of meat poultry,63107167079.60866
USA,Commodity,Meat products nec,32213621724.329548
USA,Commodity,products of Vegetable oils and fats,32729128849.61608
USA,Commodity,Dairy products,100485349324.77295
USA,Commodity,Processed rice,2078241442.9293132
USA,Commodity,Sugar,11269485127.539528
USA,Commodity,Food products nec,395540738128.68274
USA,Commodity,Beverages,120179557270.10341
USA,Commodity,Fish products,13210599431.561407
USA,Commodity,Tobacco products (16),68148083074.10321
USA,Commodity,Textiles (17),103004587664.15231
USA,Commodity,Wearing apparel; furs (18),63587170606.87407
USA,Commodity,Leather and leather products (19),11538424516.389278
USA,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),120799974013.07281
USA,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
USA,Commodity,Pulp,12103141877.897758
USA,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
USA,Commodity,Paper and paper products,208445327317.08005
USA,Commodity,Printed matter and recorded media (22),174250735545.43378
USA,Commodity,Coke Oven Coke,106935151.13613312
USA,Commodity,Gas Coke,0.0
USA,Commodity,Coal Tar,1934280.9680464747
USA,Commodity,Motor Gasoline,233523455372.8797
USA,Commodity,Aviation Gasoline,203175934.65513074
USA,Commodity,Gasoline Type Jet Fuel,0.0
USA,Commodity,Kerosene Type Jet Fuel,22238416476.886383
USA,Commodity,Kerosene,616960163.9396981
USA,Commodity,Gas/Diesel Oil,108747548766.16742
USA,Commodity,Heavy Fuel Oil,15501639275.731071
USA,Commodity,Refinery Gas,771160798.6612731
USA,Commodity,Liquefied Petroleum Gases (LPG),24361631698.353416
USA,Commodity,Refinery Feedstocks,5612987703.303854
USA,Commodity,Ethane,1280422105.0761378
USA,Commodity,Naphtha,1331798349.7229364
USA,Commodity,White Spirit & SBP,1212729642.6032865
USA,Commodity,Lubricants,10143955568.07135
USA,Commodity,Bitumen,7300170054.153526
USA,Commodity,Paraffin Waxes,162042669.10232133
USA,Commodity,Petroleum Coke,1364797672.5480466
USA,Commodity,Non-specified Petroleum Products,921863814.1137195
USA,Commodity,Nuclear fuel,281151553.998284
USA,Commodity,"Plastics, basic",53327836748.83081
USA,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
USA,Commodity,N-fertiliser,289772132.03339076
USA,Commodity,P- and other fertiliser,16706953347.025057
USA,Commodity,Chemicals nec,617663560216.2527
USA,Commodity,Charcoal,0.0
USA,Commodity,Additives/Blending Components,268877352.63452256
USA,Commodity,Biogasoline,5029068653.293934
USA,Commodity,Biodiesels,961902394.3086599
USA,Commodity,Other Liquid Biofuels,89422955.92783883
USA,Commodity,Rubber and plastic products (25),243782282667.25043
USA,Commodity,Glass and glass products,36805687820.48923
USA,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
USA,Commodity,Ceramic goods,5434411140.269058
USA,Commodity,"Bricks, tiles and construction products, in baked clay",9187598422.611921
USA,Commodity,"Cement, lime and plaster",67667150758.19045
USA,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
USA,Commodity,Other non-metallic mineral products,22380762741.18806
USA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,96517846760.23999
USA,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
USA,Commodity,Precious metals,12853968870.049397
USA,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
USA,Commodity,Aluminium and aluminium products,47426757960.96761
USA,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
USA,Commodity,"Lead, zinc and tin and products thereof",1121979051.620579
USA,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
USA,Commodity,Copper products,20141616174.20614
USA,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
USA,Commodity,Other non-ferrous metal products,4976000618.38987
USA,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
USA,Commodity,Foundry work services,43693172869.63114
USA,Commodity,"Fabricated metal products, except machinery and equipment (28)",339842795102.1395
USA,Commodity,Machinery and equipment n.e.c. (29),424660669070.85724
USA,Commodity,Office machinery and computers (30),129196434006.60513
USA,Commodity,Electrical machinery and apparatus n.e.c. (31),130563302022.10591
USA,Commodity,"Radio, television and communication equipment and apparatus (32)",287326566824.7019
USA,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",265022561127.9118
USA,Commodity,"Motor vehicles, trailers and semi-trailers (34)",711612837409.6484
USA,Commodity,Other transport equipment (35),282783289549.4655
USA,Commodity,Furniture; other manufactured goods n.e.c. (36),247358872658.90015
USA,Commodity,Secondary raw materials,12242066528.593372
USA,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
USA,Commodity,Electricity by coal,90497923483.13351
USA,Commodity,Electricity by gas,47120304382.29456
USA,Commodity,Electricity by nuclear,37758606544.47742
USA,Commodity,Electricity by hydro,12358395845.321735
USA,Commodity,Electricity by wind,2551703340.68641
USA,Commodity,Electricity by petroleum and other oil derivatives,2200547844.182376
USA,Commodity,Electricity by biomass and waste,3237338555.911415
USA,Commodity,Electricity by solar photovoltaic,82525670.3654235
USA,Commodity,Electricity by solar thermal,30738375.62569484
USA,Commodity,"Electricity by tide, wave, ocean",0.0
USA,Commodity,Electricity by Geothermal,743787088.9187851
USA,Commodity,Electricity nec,167582124.38198727
USA,Commodity,Transmission services of electricity,28424135529.9856
USA,Commodity,Distribution and trade services of electricity,133808107972.5428
USA,Commodity,Coke oven gas,151903693.42606968
USA,Commodity,Blast Furnace Gas,341411751.33360493
USA,Commodity,Oxygen Steel Furnace Gas,0.0
USA,Commodity,Gas Works Gas,234195950.65390688
USA,Commodity,Biogas,263412726.87220672
USA,Commodity,Distribution services of gaseous fuels through mains,141779766679.60727
USA,Commodity,Steam and hot water supply services,981409772.8718321
USA,Commodity,"Collected and purified water, distribution services of water (41)",53159224452.9148
USA,Commodity,Construction work (45),1473526348540.0122
USA,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
USA,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",699642157212.3534
USA,Commodity,Retail trade services of motor fuel,1263099769.9596057
USA,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",800590351943.9154
USA,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",118840890451.51129
USA,Commodity,Hotel and restaurant services (55),1394027044335.5598
USA,Commodity,Railway transportation services,58535817140.70023
USA,Commodity,Other land transportation services,489730898190.60144
USA,Commodity,Transportation services via pipelines,5255517776.672506
USA,Commodity,Sea and coastal water transportation services,55324037573.77163
USA,Commodity,Inland water transportation services,27752249425.64884
USA,Commodity,Air transport services (62),229879759222.6568
USA,Commodity,Supporting and auxiliary transport services; travel agency services (63),242740180936.46335
USA,Commodity,Post and telecommunication services (64),1416728157407.1304
USA,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",871137486374.1571
USA,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",719630904303.1505
USA,Commodity,Services auxiliary to financial intermediation (67),622881486512.2698
USA,Commodity,Real estate services (70),2451937444236.472
USA,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),464787641000.6317
USA,Commodity,Computer and related services (72),878820712269.1099
USA,Commodity,Research and development services (73),179191458889.9723
USA,Commodity,Other business services (74),2950262595340.905
USA,Commodity,Public administration and defence services; compulsory social security services (75),3572317618231.4653
USA,Commodity,Education services (80),383917882844.89624
USA,Commodity,Health and social work services (85),2241175727480.0493
USA,Commodity,Food waste for treatment: incineration,3395150494.018188
USA,Commodity,Paper waste for treatment: incineration,5843372038.962652
USA,Commodity,Plastic waste for treatment: incineration,11342525072.144611
USA,Commodity,Intert/metal waste for treatment: incineration,4380089322.401045
USA,Commodity,Textiles waste for treatment: incineration,1689281328.4804714
USA,Commodity,Wood waste for treatment: incineration,2117459394.7633522
USA,Commodity,Oil/hazardous waste for treatment: incineration,585062328.2380185
USA,Commodity,Food waste for treatment: biogasification and land application,0.0
USA,Commodity,Paper waste for treatment: biogasification and land application,0.0
USA,Commodity,Sewage sludge for treatment: biogasification and land application,29568004237.21906
USA,Commodity,Food waste for treatment: composting and land application,466616366.8807246
USA,Commodity,Paper and wood waste for treatment: composting and land application,10479855595.905144
USA,Commodity,Food waste for treatment: waste water treatment,35661658902.23981
USA,Commodity,Other waste for treatment: waste water treatment,10398480385.057041
USA,Commodity,Food waste for treatment: landfill,8155523697.270757
USA,Commodity,Paper for treatment: landfill,9957672469.775965
USA,Commodity,Plastic waste for treatment: landfill,7551218767.448304
USA,Commodity,Inert/metal/hazardous waste for treatment: landfill,12891387726.574156
USA,Commodity,Textiles waste for treatment: landfill,2722304031.095138
USA,Commodity,Wood waste for treatment: landfill,3447841851.5866184
USA,Commodity,Membership organisation services n.e.c. (91),236601140506.31946
USA,Commodity,"Recreational, cultural and sporting services (92)",426202491760.22705
USA,Commodity,Other services (93),247423750984.49786
USA,Commodity,Private households with employed persons (95),19697941150.76031
USA,Commodity,Extra-territorial organizations and bodies,0.0
RoW,Commodity,Paddy rice,205056769361.5097
RoW,Commodity,Wheat,131060188929.70383
RoW,Commodity,Cereal grains nec,190557773122.54926
RoW,Commodity,"Vegetables, fruit, nuts",554251701292.608
RoW,Commodity,Oil seeds,99781964811.73868
RoW,Commodity,"Sugar cane, sugar beet",52956540416.92934
RoW,Commodity,Plant-based fibers,36094423174.74376
RoW,Commodity,Crops nec,303205810862.7509
RoW,Commodity,Cattle,133098960323.49286
RoW,Commodity,Pigs,116175243903.8046
RoW,Commodity,Poultry,143562367152.6918
RoW,Commodity,Meat animals nec,18804747075.4274
RoW,Commodity,Animal products nec,69381471514.06204
RoW,Commodity,Raw milk,221377450181.91034
RoW,Commodity,"Wool, silk-worm cocoons",4299846145.317663
RoW,Commodity,Manure (conventional treatment),0.0
RoW,Commodity,Manure (biogas treatment),0.0
RoW,Commodity,"Products of forestry, logging and related services (02)",152373665790.9235
RoW,Commodity,Fish and other fishing products; services incidental of fishing (05),190315034295.30975
RoW,Commodity,Anthracite,8249482495.494042
RoW,Commodity,Coking Coal,29501365559.917934
RoW,Commodity,Other Bituminous Coal,139522198193.59985
RoW,Commodity,Sub-Bituminous Coal,4990720105.6329
RoW,Commodity,Patent Fuel,819259845.6552367
RoW,Commodity,Lignite/Brown Coal,6254652917.027887
RoW,Commodity,BKB/Peat Briquettes,1160361196.806394
RoW,Commodity,Peat,734196293.2794676
RoW,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",1033673718164.5308
RoW,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",177351219615.16675
RoW,Commodity,Natural Gas Liquids,65586723792.57142
RoW,Commodity,Other Hydrocarbons,15295860782.214333
RoW,Commodity,Uranium and thorium ores (12),15859358257.403477
RoW,Commodity,Iron ores,99163712793.88953
RoW,Commodity,Copper ores and concentrates,73787113857.10188
RoW,Commodity,Nickel ores and concentrates,16220533140.169855
RoW,Commodity,Aluminium ores and concentrates,8287485689.891488
RoW,Commodity,Precious metal ores and concentrates,62579067892.88366
RoW,Commodity,"Lead, zinc and tin ores and concentrates",26402930521.062748
RoW,Commodity,Other non-ferrous metal ores and concentrates,39594496277.86878
RoW,Commodity,Stone,51425400299.95719
RoW,Commodity,Sand and clay,82327536090.19005
RoW,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",37477588151.76507
RoW,Commodity,Products of meat cattle,91420648936.20135
RoW,Commodity,Products of meat pigs,60564986212.918526
RoW,Commodity,Products of meat poultry,60385438495.571526
RoW,Commodity,Meat products nec,80333382137.63705
RoW,Commodity,products of Vegetable oils and fats,160286818809.77124
RoW,Commodity,Dairy products,149141298777.62436
RoW,Commodity,Processed rice,119072428887.52655
RoW,Commodity,Sugar,76495411691.85286
RoW,Commodity,Food products nec,860879726288.129
RoW,Commodity,Beverages,291971694304.7388
RoW,Commodity,Fish products,250760176674.58368
