Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
EU27+UK,Commodity,Coking Coal,40411.87001764993,35111.795376139286,4547.950906487626,2495033.291816755,29092154.09676561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391942.11362868076,18.69606150989379,1824.7627420427991,17516.80891654674,66.34339719862723,0.0,0.0,0.0,0.0,0.0,0.0,19.6090342091068,0.0,0.0
EU27+UK,Commodity,Other Bituminous Coal,4412332079.936912,103889400.37402916,9760577.163032861,2271533.6756948633,118554888.36083117,0.0,0.0,195.2546864574306,0.0,0.0,0.0,393.79189635364804,0.0,0.0,5734505.483552744,649.5414504283843,347874.4685850397,14322.818995725966,17024.697860841916,0.0,0.0,6.247733957675723,0.0,0.0,0.0,13.112660309040503,0.0,0.0
EU27+UK,Commodity,Sub-Bituminous Coal,569952.0987749477,0.0,0.0,1536535.8271062574,1644947.90854887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Patent Fuel,12530054.005944677,0.0,0.0,2026989.9274014223,2972235.341942079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25610.368516565886,6.264080702642762,4498.679409165504,0.0730546826840693,0.0,0.0,0.0,1155.020071161976,0.0,0.0,0.0,139.85704837715787,0.0,0.0
EU27+UK,Commodity,Lignite/Brown Coal,239695356.51142362,217901.56015671292,6077937.679810718,4583280.340879148,95574382.2061095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7135.9739688641075,0.0,3053.258372960462,2722.20323096937,0.0380164376677088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,BKB/Peat Briquettes,361690506.91801,0.0,4205803.757851518,1111960.4514213896,123195137.76213834,0.0,0.0,0.17283939300649248,0.0,0.0,0.06239686661086173,0.0,0.0,0.0,14048746.096971676,5647.175836731,92505.6196831561,12130.82516716954,106193.77182993987,0.0,0.0,0.2338440590031218,0.0,0.0,0.0844202024986988,0.0,0.0,0.0
EU27+UK,Commodity,Peat,9152933.288357377,0.0,1953552.215289866,4208233.6625351915,337764541.87633896,0.0,0.0,0.0010229790826710265,0.0,0.0,0.004502316702121346,0.0,0.0,0.0,2621523.1106605427,24.802679301285142,70752.22070361281,0.6390510682426975,642406.7559979815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",1983232965.020833,0.0,126212259.4944911,170587906.51011646,208152353.9272232,0.0,0.0,0.0,0.0,0.0,52827938.71680425,969421.2716352373,0.0,0.0,0.0,1.1913164287632645,109.45913289140671,41274498.5901729,1057603.5558367881,0.0,0.0,0.0,0.0,0.0,0.0,8378058.047336383,0.0,0.0
EU27+UK,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.0474079006950431,0.0,1134080.7144728824,1964518916.7756104,8044505762.642614,0.0,0.0,0.0,0.0,0.0,761383.497612787,4084.743276600622,0.0,0.0,132721453.76649415,723.4027211254444,492580.151166876,293962190.08093673,1346171512.8524296,0.0,0.0,0.0,0.0,0.0,0.0,18632.522917065537,0.0,0.0
EU27+UK,Commodity,Natural Gas Liquids,0.0,0.0,3505.802418350165,429985653.0284008,106583703.71821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581923244686492,0.008407746036394501,68507.28614606925,0.0,0.0,0.0,0.0,0.0,0.0016017413240637,0.0,0.0,0.0
EU27+UK,Commodity,Other Hydrocarbons,0.0,0.0,292776.72487391933,360628352.3332534,3178865.850054331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.7344334536997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Uranium and thorium ores (12),0.0,0.0,7819715.772149688,13392284.089327348,34895924.050132185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764126958850732,13.317239177598026,4407.62931889118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Iron ores,0.0,0.0,631499.2046367627,16218200.724182177,24533585.623162724,0.0,0.0,0.0,0.0,0.0,0.0,207371.94320901798,0.0,0.0,0.0,6.8925919371780715,110.94310614647449,66637.76386951558,43658.29486021129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Copper ores and concentrates,0.0,0.0,1195107.714985584,25450377.38793739,287786929.2380408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377627658898201,51.29720637386469,109.52658689326918,79003798.88797854,0.0,0.0,0.0,0.0,0.0,0.0,8657572.507403199,0.0,0.0
EU27+UK,Commodity,Nickel ores and concentrates,0.0,0.0,265704.8074444667,5839357.58051509,292730.79930521006,0.0,0.0,0.0,0.0,0.0,0.0,0.0259620644472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63296.92247493832,0.0,0.0
EU27+UK,Commodity,Aluminium ores and concentrates,0.0,0.0,76180.06796070418,146057.6109485303,2659730.419025917,0.0,0.0,0.0,0.0,0.0,4064.9818236110264,19450.283691720644,0.0,0.0,0.0,5.602026497196877e-07,1028.2889021982332,0.0008033133787565,1162.6502669672138,0.0,0.0,0.0,0.0,0.0,0.0,135.80073160140864,0.0,0.0
EU27+UK,Commodity,Precious metal ores and concentrates,0.0,0.0,215850.07657903945,5257142.70403753,9053672.574004112,0.0,0.0,0.0,0.0,0.0,178.7856985649083,375.1724885179041,0.0,0.0,0.0,0.0,6.544413503317762,82.66831347854024,2211.0973631384213,0.0,0.0,0.0,0.0,0.0,0.0,121.95225411369753,0.0,0.0
EU27+UK,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,1098893.0298537156,2628675.0288297907,290948508.5417919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.253602752157,246.55168129246093,76323.80045740848,38611432.7348202,0.0,0.0,0.0,0.0,0.0,0.0,640058.2215977972,0.0,0.0
EU27+UK,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,203575.26716406326,351173.1159366539,25174482.716272455,0.0,0.0,0.0,0.0,0.0,2161.653555520697,5934209.196394449,0.0,0.0,0.0,1.6171625314139395,44.153544351632135,478.488288629718,5166575.6261874875,0.0,0.0,0.0,0.0,0.0,0.0,20690.611512264317,0.0,0.0
EU27+UK,Commodity,Stone,0.0,0.0,2649027.18338242,1015311170.530549,473220805.8959851,0.0,0.0,0.0,0.0,0.0,0.0,535852.0866754425,0.0,0.0,143573.08561757256,105.10895567240064,278.57662986938675,925355.7977509283,8169715.133512777,0.0,0.0,0.0,0.0,0.0,0.0,1446243.7474210616,0.0,0.0
EU27+UK,Commodity,Sand and clay,0.0,0.0,6619133.319018468,121168425.5684592,1133555013.4387245,0.0,0.0,194904.94546241578,0.0,0.0,0.0,102147.161654592,0.0,0.0,344045.6872344124,87.5283695837929,143.49992198320888,302792.1904689078,2803015.040334955,0.0,0.0,0.0,0.0,0.0,0.0,81962.3605398194,0.0,0.0
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",406212510.011378,0.0,1979326.270782956,18559171.420232587,344681757.64716196,0.0,0.0,0.0,0.0,0.0,0.0,137383.68882890005,0.0,0.0,18904243.113604102,261.31099773632315,1075.50355491963,379919.1119383342,13812310.75269437,0.0,0.0,0.0,0.0,0.0,0.0,252542.32955607396,0.0,0.0
EU27+UK,Commodity,Products of meat cattle,27798999049.621758,100855273.50590658,12241296.34962662,194892.0042513616,227987476.2572077,0.0,0.0,24200817.866974603,0.0,0.0,0.0,4722.195990650896,0.0,0.0,917865440.5262854,12652.951829295971,1100075.338755169,0.0,284385.13311166543,0.0,0.0,1527427.5926298492,0.0,0.0,0.0,13372.42874054969,0.0,0.0
EU27+UK,Commodity,Products of meat pigs,26515236617.4806,114080774.4840058,24526817.223749496,195202.14376462664,334279248.15319324,0.0,0.0,249025528.70042592,0.0,0.0,0.0,459912.60830504063,0.0,0.0,2245028442.0910625,22430.102608378453,87275.40041954632,0.0,56064894.53870971,0.0,0.0,1559053027.0502667,0.0,0.0,0.0,428463.75236720906,0.0,0.0
EU27+UK,Commodity,Products of meat poultry,59104034665.94013,57056736.22200742,3663702.6883350024,196716.36369272482,284495000.85878557,0.0,0.0,3342758.1229035123,0.0,0.0,0.0,7766.577678131471,0.0,0.0,1546216413.1350806,5105.480775704451,32130.24679632161,0.0,322809.80579535424,0.0,0.0,11123471.307256375,0.0,0.0,0.0,27060.175232403126,0.0,0.0
EU27+UK,Commodity,Meat products nec,102301654851.82697,101439864.04476213,41519848.31598913,108301.64763824326,1926834748.671352,0.0,0.0,101123496.71424662,0.0,0.0,0.0,467280.68792754435,0.0,0.0,1970220135.1720834,112503.16917997783,94357.17784913155,0.0,3331128.682594944,0.0,0.0,290824445.2250898,0.0,0.0,0.0,394948.60105693963,0.0,0.0
EU27+UK,Commodity,products of Vegetable oils and fats,5672929693.575539,6623272.325657364,8933135.157425327,196913.34681796978,263948792.808717,0.0,0.0,367904812.04551506,0.0,0.0,0.0,674144.3496335611,0.0,0.0,1974183816.1138153,12.223089533081055,12428.70611055391,0.0,12943258.231512887,0.0,0.0,5784.487045908907,0.0,0.0,0.0,2513018.0792749864,0.0,0.0
EU27+UK,Commodity,Dairy products,86641175522.82346,270612134.95659405,64897433.6476215,195283.64731911873,1389389724.3771732,0.0,0.0,1088324488.684042,0.0,0.0,0.0,1871901.9444182,0.0,0.0,9938282897.363716,113402.44160133753,517956.99279945565,0.0,23945073.8819715,0.0,0.0,228024.42130842168,0.0,0.0,0.0,12323.698401731437,0.0,0.0
EU27+UK,Commodity,Processed rice,1493094411.0822644,2980570.2054060535,29544581.638402212,197869.01487500028,25197988.12385612,0.0,0.0,17212453.179803472,0.0,0.0,0.0,5964.816781151205,0.0,0.0,140423196.12818715,4603.144288634923,2161163.923153557,0.0,236528.27783779002,0.0,0.0,9.441024413144195,0.0,0.0,0.0,3.3266782350115047,0.0,0.0
EU27+UK,Commodity,Sugar,8233391577.583575,20463968.83063628,7237502.784953546,197497.70156671669,86729862.36929865,0.0,0.0,1685466.7153523436,0.0,0.0,0.0,3870.2544249926673,0.0,0.0,900415319.6895819,28.88166013031769,34318.7693082423,0.0,1265909.133367537,0.0,0.0,86.73706195361676,0.0,0.0,0.0,3346.6503536980895,0.0,0.0
EU27+UK,Commodity,Food products nec,275962288764.74615,815918474.6704712,693167506.9112649,196165.3718628298,4604229722.242593,0.0,0.0,5098736820.068869,0.0,0.0,0.0,6358458.111566699,0.0,0.0,41489891804.31425,1380133.2635739008,145188454.47418523,0.0,220529454.39369735,0.0,0.0,5537327022.251785,0.0,0.0,0.0,3081568.0915647354,0.0,0.0
EU27+UK,Commodity,Beverages,45839565636.96141,14612889.380258014,35750706.14093718,195747.7904181249,1442940265.5900483,0.0,0.0,11870939349.425539,0.0,0.0,0.0,21151417.467307165,0.0,0.0,17695706395.602386,120953.40304660574,1303675.9090097025,0.0,31672238.769374777,0.0,0.0,314178.6525157153,0.0,0.0,0.0,41232906.76233529,0.0,0.0
EU27+UK,Commodity,Fish products,12874659419.283285,49845628.22198426,72547416.72578976,197512.38620840188,132249401.43787768,0.0,0.0,411082915.3359655,0.0,0.0,0.0,588660.247399866,0.0,0.0,3889844935.160871,216806.07819842454,301387.1848423041,0.0,18935550.25022766,0.0,0.0,767941086.0372192,0.0,0.0,0.0,116829.70034310376,0.0,0.0
EU27+UK,Commodity,Tobacco products (16),18845027661.525143,9708847.894596158,22732523.274636813,299337.0676602598,1035020118.3577373,0.0,0.0,51796298.36969879,0.0,0.0,0.0,51233.78055625343,0.0,0.0,4321303983.963827,9.43473951217341,0.0,0.0,9167526.532357536,0.0,0.0,23224.07640313925,0.0,0.0,0.0,1294870.4809714167,0.0,0.0
EU27+UK,Commodity,Textiles (17),49517861730.09899,116205278.47607888,125685572.60017607,1420259714.6955705,900323535.5792909,0.0,0.0,2162267239.3331656,0.0,0.0,1209227.8336898368,9582092.249626992,0.0,0.0,9036073727.893274,5375774.877983354,7554930.535617251,445552261.2626158,1194057446.2876074,0.0,0.0,3675856.157644593,0.0,0.0,0.0,9883850.818012355,0.0,0.0
EU27+UK,Commodity,Wearing apparel; furs (18),85924802059.0391,360689008.09811205,104043426.31626172,291826985.35880506,1767349792.7059336,0.0,0.0,2713279144.486379,0.0,0.0,0.0,1572195.4343718928,0.0,0.0,17955604117.515896,359593.6112415945,51076145.82504387,42496207.35241248,16793181.301346667,0.0,0.0,1679843412.5270038,0.0,0.0,0.0,12063138.025104202,0.0,0.0
EU27+UK,Commodity,Leather and leather products (19),23190413154.354706,47408603.39989888,132444438.9467935,52408602.206651226,1515038166.7482245,0.0,0.0,2770194284.0669494,0.0,0.0,0.0,14385903.919631429,0.0,0.0,9103264517.79031,6232343.077402464,8778384.030854473,167.45679385623419,47006817.71240791,0.0,0.0,166838.72984171513,0.0,0.0,0.0,7259.932901524725,0.0,0.0
EU27+UK,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),14442702622.913445,0.0,188180.6551498918,14945583352.090916,2212917959.993847,0.0,0.0,240832555.12578055,0.0,0.0,15242890.527439013,13324546.895055428,0.0,0.0,1264772111.7271218,10203.476431177407,269072.50111603923,986451748.7916458,90362535.12590063,0.0,0.0,9108984.449901026,0.0,0.0,2688058.1456694016,247950.7544812292,0.0,0.0
EU27+UK,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Pulp,0.0,0.0,158690617.3771286,76881.07333479976,2334080078.9163632,0.0,0.0,0.0,0.0,0.0,0.0,332067.6470693424,0.0,0.0,0.0,9963360.219692975,16062308.500100652,51290.91031091421,78151216.56936322,0.0,0.0,0.0,0.0,0.0,0.0,3696.1316718105672,0.0,0.0
EU27+UK,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Paper and paper products,17881460155.187378,0.0,175358874.1510672,11492.022077730706,1770758687.289246,0.0,0.0,749388599.2483276,0.0,0.0,0.0,2146703.465600286,0.0,0.0,6276552673.889683,36824179.2357229,35840249.61447798,0.0,289239777.1017713,0.0,0.0,60964834.39877765,0.0,0.0,0.0,4532849.413083414,0.0,0.0
EU27+UK,Commodity,Printed matter and recorded media (22),85080181808.81789,441343118.35892975,1572994006.8435626,40442269361.81701,1701219803.974846,0.0,0.0,813991264.718828,0.0,0.0,0.0,927453.0607736957,0.0,0.0,3305184891.303087,18221543.31470269,34700576.882927895,114717019.78745864,82597852.88162565,0.0,0.0,15133.009351842498,0.0,0.0,0.0,11056584.417071804,0.0,0.0
EU27+UK,Commodity,Coke Oven Coke,340123165.83136636,486275.3078004694,1003442.3298525688,0.0,285507521.78343797,0.0,0.0,0.014043418009776109,0.0,0.0,0.0,0.0,0.0,0.0,10918037.241236962,3.1632576085850883,5204.502867561464,0.0,181947130.5406335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coal Tar,0.0,0.0,0.0,0.0,3071237.4594366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24781.1874132757,0.0,0.0,0.0,9.386738157715985,0.0,0.0,0.0,0.0,0.0,0.0,474.2715675617222,0.0,0.0
EU27+UK,Commodity,Motor Gasoline,85386685526.23636,18390227.772435613,27887989.94913505,0.0,2264977038.731138,0.0,0.0,4753819417.072324,0.0,0.0,0.0,1350428.898054565,0.0,0.0,16018132165.664982,4796712.935721126,5987295.950187607,0.0,130260274.49922001,0.0,0.0,91811.34049931035,0.0,0.0,0.0,1248.5693507016042,0.0,0.0
EU27+UK,Commodity,Aviation Gasoline,7714996.1389295235,32574.11643258385,23784.257130438746,0.0,2065596.424127618,0.0,0.0,49197.95268070307,0.0,0.0,0.0,3227.314229867511,0.0,0.0,471140.2962295256,5.524185387816942,53280.65356166605,0.0,7748.2356841633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gasoline Type Jet Fuel,953190.0235171923,0.0,4980.535675378826,0.0,188854.4261963704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Kerosene Type Jet Fuel,826013260.626872,3480405.850731258,6413568.22853421,0.0,432216105.4623349,0.0,0.0,5063957.0291293245,0.0,0.0,0.0,1013321.6087900552,0.0,0.0,65737021.458862685,143199.12810755873,358207.70134649007,0.0,3861106.0609504897,0.0,0.0,9254.693828129228,0.0,0.0,0.0,372.3197042477316,0.0,0.0
EU27+UK,Commodity,Kerosene,5866282206.244867,0.0,0.0,0.0,39970298.96232884,0.0,0.0,22885381.621809073,0.0,0.0,0.0,7883.391015480037,0.0,0.0,89037149.99535693,0.0,0.0,0.0,115349.87290208875,0.0,0.0,313591.7411921903,0.0,0.0,0.0,59078.98699492019,0.0,0.0
EU27+UK,Commodity,Gas/Diesel Oil,34947763350.70349,38632551.71690215,47796800.79155285,0.0,2861095258.9107084,0.0,0.0,1304091520.6593685,0.0,0.0,0.0,220871.24095452856,0.0,0.0,2249420202.1140537,2015457.9554946274,10977220.178214587,0.0,133132687.99591923,0.0,0.0,17565.831224985115,0.0,0.0,0.0,153.97771634188453,0.0,0.0
EU27+UK,Commodity,Heavy Fuel Oil,322840678.9561072,52683.87418495708,1384698.7142458775,0.0,899455362.9060872,0.0,0.0,0.0,0.0,0.0,0.0,617605.2023950288,0.0,0.0,974697290.1861731,0.0,19645.32518587623,0.0,82458889.4051953,0.0,0.0,0.0,0.0,0.0,0.0,328.0744952907785,0.0,0.0
EU27+UK,Commodity,Refinery Gas,0.2303237401228628,0.0,0.0,0.0,5097752.859490263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19083.440101979824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
