Region,Level,Item,production
EU27+UK,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",706543947470.1422
EU27+UK,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",235179010000.8447
EU27+UK,Commodity,Hotel and restaurant services (55),1076875165257.0812
EU27+UK,Commodity,Railway transportation services,210658218914.19385
EU27+UK,Commodity,Other land transportation services,701971426586.3032
EU27+UK,Commodity,Transportation services via pipelines,18676342703.823128
EU27+UK,Commodity,Sea and coastal water transportation services,133474755209.20221
EU27+UK,Commodity,Inland water transportation services,10326726929.41344
EU27+UK,Commodity,Air transport services (62),217897295050.9087
EU27+UK,Commodity,Supporting and auxiliary transport services; travel agency services (63),818718792545.9927
EU27+UK,Commodity,Post and telecommunication services (64),769042868394.292
EU27+UK,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",804379382048.4648
EU27+UK,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",372859364534.98517
EU27+UK,Commodity,Services auxiliary to financial intermediation (67),263859839208.87466
EU27+UK,Commodity,Real estate services (70),2073035150751.6506
EU27+UK,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),371086355078.2053
EU27+UK,Commodity,Computer and related services (72),604920367704.4514
EU27+UK,Commodity,Research and development services (73),210670760556.87
EU27+UK,Commodity,Other business services (74),2225060354883.3574
EU27+UK,Commodity,Public administration and defence services; compulsory social security services (75),1261399496381.7654
EU27+UK,Commodity,Education services (80),1010634372035.2366
EU27+UK,Commodity,Health and social work services (85),1581419360793.502
EU27+UK,Commodity,Food waste for treatment: incineration,13777657739.725485
EU27+UK,Commodity,Paper waste for treatment: incineration,16638348906.085848
EU27+UK,Commodity,Plastic waste for treatment: incineration,13174793585.448036
EU27+UK,Commodity,Intert/metal waste for treatment: incineration,25201959769.377068
EU27+UK,Commodity,Textiles waste for treatment: incineration,3208656313.768504
EU27+UK,Commodity,Wood waste for treatment: incineration,7288989104.414206
EU27+UK,Commodity,Oil/hazardous waste for treatment: incineration,17120738198.740114
EU27+UK,Commodity,Food waste for treatment: biogasification and land application,3428141299.2542477
EU27+UK,Commodity,Paper waste for treatment: biogasification and land application,426516402.4084099
EU27+UK,Commodity,Sewage sludge for treatment: biogasification and land application,17747857394.213383
EU27+UK,Commodity,Food waste for treatment: composting and land application,25345187074.664684
EU27+UK,Commodity,Paper and wood waste for treatment: composting and land application,96054899.15360925
EU27+UK,Commodity,Food waste for treatment: waste water treatment,9204801291.84498
EU27+UK,Commodity,Other waste for treatment: waste water treatment,15691693662.870102
EU27+UK,Commodity,Food waste for treatment: landfill,16191195183.768902
EU27+UK,Commodity,Paper for treatment: landfill,11992816568.998138
EU27+UK,Commodity,Plastic waste for treatment: landfill,3807170199.739735
EU27+UK,Commodity,Inert/metal/hazardous waste for treatment: landfill,19648439836.21531
EU27+UK,Commodity,Textiles waste for treatment: landfill,2129678283.4478114
EU27+UK,Commodity,Wood waste for treatment: landfill,3816799321.402757
EU27+UK,Commodity,Membership organisation services n.e.c. (91),250050050415.9944
EU27+UK,Commodity,"Recreational, cultural and sporting services (92)",561132570810.0017
EU27+UK,Commodity,Other services (93),180160322184.76556
EU27+UK,Commodity,Private households with employed persons (95),84484650085.92194
EU27+UK,Commodity,Extra-territorial organizations and bodies,0.0
USA,Commodity,Paddy rice,4636850915.368658
USA,Commodity,Wheat,10303332053.875286
USA,Commodity,Cereal grains nec,44461116489.44247
USA,Commodity,"Vegetables, fruit, nuts",95374709635.09337
USA,Commodity,Oil seeds,29130464151.74404
USA,Commodity,"Sugar cane, sugar beet",3263699505.9269214
USA,Commodity,Plant-based fibers,5445951085.05075
USA,Commodity,Crops nec,45063292286.50648
USA,Commodity,Cattle,53289744551.43239
USA,Commodity,Pigs,21417421540.706963
USA,Commodity,Poultry,34872943300.99649
USA,Commodity,Meat animals nec,239252704.43417537
USA,Commodity,Animal products nec,10621678029.32746
USA,Commodity,Raw milk,36805858075.978096
USA,Commodity,"Wool, silk-worm cocoons",29346723.536694422
USA,Commodity,Manure (conventional treatment),0.0
USA,Commodity,Manure (biogas treatment),0.0
USA,Commodity,"Products of forestry, logging and related services (02)",70630366267.00432
USA,Commodity,Fish and other fishing products; services incidental of fishing (05),6083710513.443687
USA,Commodity,Anthracite,895668094.5605148
USA,Commodity,Coking Coal,1103122070.0010014
USA,Commodity,Other Bituminous Coal,30080570416.909363
USA,Commodity,Sub-Bituminous Coal,2718925265.491427
USA,Commodity,Patent Fuel,10550169.794149796
USA,Commodity,Lignite/Brown Coal,403685388.18155533
USA,Commodity,BKB/Peat Briquettes,0.0
USA,Commodity,Peat,0.0
USA,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",122291126846.51903
USA,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",76144494897.24408
USA,Commodity,Natural Gas Liquids,31148612041.63837
USA,Commodity,Other Hydrocarbons,14182620490.830288
USA,Commodity,Uranium and thorium ores (12),1168728186.1227775
USA,Commodity,Iron ores,14770914597.085178
USA,Commodity,Copper ores and concentrates,4079049743.6759095
USA,Commodity,Nickel ores and concentrates,0.0
USA,Commodity,Aluminium ores and concentrates,159873575.88732874
USA,Commodity,Precious metal ores and concentrates,4869679576.211693
USA,Commodity,"Lead, zinc and tin ores and concentrates",661903482.8415952
USA,Commodity,Other non-ferrous metal ores and concentrates,314555992.4198255
USA,Commodity,Stone,21090971131.696175
USA,Commodity,Sand and clay,15818591131.128916
USA,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4022881875.5486627
USA,Commodity,Products of meat cattle,59085216990.216736
USA,Commodity,Products of meat pigs,48034740658.84043
USA,Commodity,Products of meat poultry,63336649106.898544
USA,Commodity,Meat products nec,32286066240.57952
USA,Commodity,products of Vegetable oils and fats,32170350004.91534
USA,Commodity,Dairy products,100893442486.42868
USA,Commodity,Processed rice,2122302112.9125931
USA,Commodity,Sugar,11438009560.123568
USA,Commodity,Food products nec,390303442352.3874
USA,Commodity,Beverages,119913759622.5794
USA,Commodity,Fish products,15851038574.351444
USA,Commodity,Tobacco products (16),69056811320.37267
USA,Commodity,Textiles (17),103982196258.08054
USA,Commodity,Wearing apparel; furs (18),64306654996.08374
USA,Commodity,Leather and leather products (19),12189685193.30235
USA,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),119544742212.11418
USA,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
USA,Commodity,Pulp,11934389495.919777
USA,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
USA,Commodity,Paper and paper products,208802446257.48663
USA,Commodity,Printed matter and recorded media (22),161242871501.05255
USA,Commodity,Coke Oven Coke,217818276.1255389
USA,Commodity,Gas Coke,0.0
USA,Commodity,Coal Tar,1810263.910234734
USA,Commodity,Motor Gasoline,237540775789.5853
USA,Commodity,Aviation Gasoline,218733619.334684
USA,Commodity,Gasoline Type Jet Fuel,0.0
USA,Commodity,Kerosene Type Jet Fuel,10291373101.164278
USA,Commodity,Kerosene,636438676.085904
USA,Commodity,Gas/Diesel Oil,108985508793.63815
USA,Commodity,Heavy Fuel Oil,15539882825.251608
USA,Commodity,Refinery Gas,774621098.5578282
USA,Commodity,Liquefied Petroleum Gases (LPG),26623438884.10395
USA,Commodity,Refinery Feedstocks,5540865489.353933
USA,Commodity,Ethane,1295791292.0452683
USA,Commodity,Naphtha,1354326203.7033262
USA,Commodity,White Spirit & SBP,1221379052.7554219
USA,Commodity,Lubricants,5130317861.506291
USA,Commodity,Bitumen,4707744348.61816
USA,Commodity,Paraffin Waxes,245696383.06732774
USA,Commodity,Petroleum Coke,1376843698.5763783
USA,Commodity,Non-specified Petroleum Products,467354507.5488107
USA,Commodity,Nuclear fuel,277155076.0353062
USA,Commodity,"Plastics, basic",53417693525.469475
USA,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
USA,Commodity,N-fertiliser,302293891.6318676
USA,Commodity,P- and other fertiliser,16471879607.879168
USA,Commodity,Chemicals nec,611711117655.5712
USA,Commodity,Charcoal,0.0
USA,Commodity,Additives/Blending Components,323818850.2705414
USA,Commodity,Biogasoline,5146990540.374926
USA,Commodity,Biodiesels,922669454.272677
USA,Commodity,Other Liquid Biofuels,115220513.92395918
USA,Commodity,Rubber and plastic products (25),244420081971.65393
USA,Commodity,Glass and glass products,36948892647.72714
USA,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
USA,Commodity,Ceramic goods,4790925329.783985
USA,Commodity,"Bricks, tiles and construction products, in baked clay",9185530142.06314
USA,Commodity,"Cement, lime and plaster",67931562447.674225
USA,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
USA,Commodity,Other non-metallic mineral products,22331999792.895874
USA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,103804807301.67691
USA,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
USA,Commodity,Precious metals,12647372111.795048
USA,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
USA,Commodity,Aluminium and aluminium products,44580904264.06144
USA,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
USA,Commodity,"Lead, zinc and tin and products thereof",1181627633.4415631
USA,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
USA,Commodity,Copper products,19788761030.46017
USA,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
USA,Commodity,Other non-ferrous metal products,4911411247.653133
USA,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
USA,Commodity,Foundry work services,42997261742.549835
USA,Commodity,"Fabricated metal products, except machinery and equipment (28)",305338266595.73535
USA,Commodity,Machinery and equipment n.e.c. (29),384815255763.64905
USA,Commodity,Office machinery and computers (30),125233078782.38403
USA,Commodity,Electrical machinery and apparatus n.e.c. (31),111703620157.81874
USA,Commodity,"Radio, television and communication equipment and apparatus (32)",273987061187.4759
USA,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",251067189706.64777
USA,Commodity,"Motor vehicles, trailers and semi-trailers (34)",697213595213.0205
USA,Commodity,Other transport equipment (35),257397241142.69345
USA,Commodity,Furniture; other manufactured goods n.e.c. (36),244843879616.32364
USA,Commodity,Secondary raw materials,10954456218.000595
USA,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
USA,Commodity,Electricity by coal,87889227964.261
USA,Commodity,Electricity by gas,45459227661.28842
USA,Commodity,Electricity by nuclear,36299542405.27253
USA,Commodity,Electricity by hydro,6783971094.5083275
USA,Commodity,Electricity by wind,2474055605.6492743
USA,Commodity,Electricity by petroleum and other oil derivatives,2084643608.4793253
USA,Commodity,Electricity by biomass and waste,2828313449.863277
USA,Commodity,Electricity by solar photovoltaic,84344365.17147666
USA,Commodity,Electricity by solar thermal,27063561.162564635
USA,Commodity,"Electricity by tide, wave, ocean",0.0
USA,Commodity,Electricity by Geothermal,721609939.4968436
USA,Commodity,Electricity nec,158595405.50137472
USA,Commodity,Transmission services of electricity,26090774995.872765
USA,Commodity,Distribution and trade services of electricity,128488947285.55391
USA,Commodity,Coke oven gas,135898877.91725656
USA,Commodity,Blast Furnace Gas,317459914.18319094
USA,Commodity,Oxygen Steel Furnace Gas,0.0
USA,Commodity,Gas Works Gas,213604605.62767652
USA,Commodity,Biogas,914568007.5758848
USA,Commodity,Distribution services of gaseous fuels through mains,135358939663.14185
USA,Commodity,Steam and hot water supply services,955114856.2367032
USA,Commodity,"Collected and purified water, distribution services of water (41)",51296045768.039925
USA,Commodity,Construction work (45),1374058654798.7974
USA,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
USA,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",716899279727.2651
USA,Commodity,Retail trade services of motor fuel,1318724096.5469093
USA,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",821881785470.1111
USA,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",161716940496.72974
USA,Commodity,Hotel and restaurant services (55),1431688817406.73
USA,Commodity,Railway transportation services,73951945889.10713
USA,Commodity,Other land transportation services,485436719561.83105
USA,Commodity,Transportation services via pipelines,12985150453.698154
USA,Commodity,Sea and coastal water transportation services,58367196035.20688
USA,Commodity,Inland water transportation services,29181575566.468216
USA,Commodity,Air transport services (62),203164168402.09866
USA,Commodity,Supporting and auxiliary transport services; travel agency services (63),218300709837.44113
USA,Commodity,Post and telecommunication services (64),1447225809733.7334
USA,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",866550012609.7957
USA,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",717189804382.6414
USA,Commodity,Services auxiliary to financial intermediation (67),617307101177.3887
USA,Commodity,Real estate services (70),2434700968304.667
USA,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),462215850979.47577
USA,Commodity,Computer and related services (72),847624164484.8274
USA,Commodity,Research and development services (73),178439399154.9942
USA,Commodity,Other business services (74),2877567334986.663
USA,Commodity,Public administration and defence services; compulsory social security services (75),3544403823169.1235
USA,Commodity,Education services (80),382432900581.51587
USA,Commodity,Health and social work services (85),2238516197036.8345
USA,Commodity,Food waste for treatment: incineration,3416295243.397611
USA,Commodity,Paper waste for treatment: incineration,5824132657.434089
USA,Commodity,Plastic waste for treatment: incineration,11350515086.316582
USA,Commodity,Intert/metal waste for treatment: incineration,4390595350.714195
USA,Commodity,Textiles waste for treatment: incineration,1633399992.6115746
USA,Commodity,Wood waste for treatment: incineration,2132512271.3222811
USA,Commodity,Oil/hazardous waste for treatment: incineration,573972470.8505405
USA,Commodity,Food waste for treatment: biogasification and land application,0.0
USA,Commodity,Paper waste for treatment: biogasification and land application,0.0
USA,Commodity,Sewage sludge for treatment: biogasification and land application,29663596549.4264
USA,Commodity,Food waste for treatment: composting and land application,475644195.4394704
USA,Commodity,Paper and wood waste for treatment: composting and land application,10493498345.98066
USA,Commodity,Food waste for treatment: waste water treatment,35486967436.56497
USA,Commodity,Other waste for treatment: waste water treatment,10334800445.797567
USA,Commodity,Food waste for treatment: landfill,8227838031.967056
USA,Commodity,Paper for treatment: landfill,9975649919.181559
USA,Commodity,Plastic waste for treatment: landfill,7617248536.260528
USA,Commodity,Inert/metal/hazardous waste for treatment: landfill,12913231456.92923
USA,Commodity,Textiles waste for treatment: landfill,2712147719.664273
USA,Commodity,Wood waste for treatment: landfill,3453912249.7401094
USA,Commodity,Membership organisation services n.e.c. (91),236111157122.50897
USA,Commodity,"Recreational, cultural and sporting services (92)",423872637607.2645
USA,Commodity,Other services (93),247781127338.7787
USA,Commodity,Private households with employed persons (95),19559523151.151512
USA,Commodity,Extra-territorial organizations and bodies,0.0
RoW,Commodity,Paddy rice,207283168418.92932
RoW,Commodity,Wheat,132384580475.07942
RoW,Commodity,Cereal grains nec,196334072254.3523
RoW,Commodity,"Vegetables, fruit, nuts",569908139433.5083
RoW,Commodity,Oil seeds,104241273282.1802
RoW,Commodity,"Sugar cane, sugar beet",57750403544.835785
RoW,Commodity,Plant-based fibers,39957235370.475266
RoW,Commodity,Crops nec,316719250049.0055
RoW,Commodity,Cattle,140858799537.3103
RoW,Commodity,Pigs,119332647247.93575
RoW,Commodity,Poultry,148696933533.9386
RoW,Commodity,Meat animals nec,18878266362.66883
RoW,Commodity,Animal products nec,67560230818.32683
RoW,Commodity,Raw milk,224466432245.1004
RoW,Commodity,"Wool, silk-worm cocoons",4453523097.057922
RoW,Commodity,Manure (conventional treatment),0.0
RoW,Commodity,Manure (biogas treatment),0.0
RoW,Commodity,"Products of forestry, logging and related services (02)",158250999795.1083
RoW,Commodity,Fish and other fishing products; services incidental of fishing (05),200138551456.72394
RoW,Commodity,Anthracite,9854774819.373692
RoW,Commodity,Coking Coal,26481847965.014145
RoW,Commodity,Other Bituminous Coal,133168220500.31172
RoW,Commodity,Sub-Bituminous Coal,4527003618.179523
RoW,Commodity,Patent Fuel,573403746.7723758
RoW,Commodity,Lignite/Brown Coal,5896578491.388628
RoW,Commodity,BKB/Peat Briquettes,633658809.0578239
RoW,Commodity,Peat,579066033.2084472
RoW,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",877783054349.1608
RoW,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",144352446663.99048
RoW,Commodity,Natural Gas Liquids,54189940524.520035
RoW,Commodity,Other Hydrocarbons,18097032362.414528
RoW,Commodity,Uranium and thorium ores (12),13235189101.970867
RoW,Commodity,Iron ores,88159478470.64958
RoW,Commodity,Copper ores and concentrates,70934339749.47432
RoW,Commodity,Nickel ores and concentrates,15147257321.144775
RoW,Commodity,Aluminium ores and concentrates,7994886898.585507
RoW,Commodity,Precious metal ores and concentrates,60481721955.50187
RoW,Commodity,"Lead, zinc and tin ores and concentrates",24455360058.978855
RoW,Commodity,Other non-ferrous metal ores and concentrates,34054309512.96919
RoW,Commodity,Stone,50948559349.563705
RoW,Commodity,Sand and clay,77086007139.93648
RoW,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",36330820475.00847
RoW,Commodity,Products of meat cattle,97573263084.44026
RoW,Commodity,Products of meat pigs,62213446173.69035
RoW,Commodity,Products of meat poultry,63786824039.77877
RoW,Commodity,Meat products nec,81703062329.88525
RoW,Commodity,products of Vegetable oils and fats,160928953330.40866
RoW,Commodity,Dairy products,158885087129.14337
RoW,Commodity,Processed rice,124113377983.16223
RoW,Commodity,Sugar,80491845640.83371
RoW,Commodity,Food products nec,881008636420.1871
RoW,Commodity,Beverages,313476783745.7008
RoW,Commodity,Fish products,241431595533.9679
