Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
EU27+UK,Commodity,Coking Coal,96174.32784210738,31640.866415584336,3241.9112762971577,1790121.1349244134,31770439.426779278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13874.546376937422,0.1558207613333614,10716.071390365829,241.74469118317566,1018.6011235238296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Bituminous Coal,3377762282.3021493,66526480.853846885,6986523.005606603,4237881.509424128,89182625.51920497,0.0,0.0,0.0,0.0,0.0,0.0,4.4344959613787855,0.0,0.0,7671231.167200977,1652.6228263944845,420454.8267916345,12108.899630621581,61021.72210496224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Sub-Bituminous Coal,689039.9279713287,0.0,312676.408132457,1113710.368326257,855396.0896427163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Patent Fuel,5931512.483586997,0.0,0.0,822230.8900566531,4013973.5389052937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21380.639673140544,0.3527704599219157,1208.3790950354767,0.0294373809724659,0.0,0.0,0.0,701.8531057172308,0.0,0.0,0.0,257.7088221487,0.0,0.0
EU27+UK,Commodity,Lignite/Brown Coal,232049222.84973896,198534.2082761419,2988489.027405644,4154384.5693293647,154297654.77429506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.8064461053827,0.0,1224.1611675745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,BKB/Peat Briquettes,548320159.5623927,0.0,5475466.133041062,28479637.768532414,105102882.78729936,0.0,0.0,0.1815902539685157,0.0,0.0,0.065556020867768,0.0,0.0,0.0,13562645.634252943,7769.095267516026,104675.36980545326,15547.030484012268,3789.1434086130853,0.0,0.0,0.043873552518904,0.0,0.0,0.015838820980838844,0.0,0.0,0.0
EU27+UK,Commodity,Peat,10182997.115395486,0.0,1159861.76574756,46984909.88670644,369927148.9316999,0.0,0.0,0.0008123787717717026,0.0,0.0,0.0035754264916605894,0.0,0.0,0.0,1710839.9251973922,19.381040019506813,113988.454507937,0.5419618134155667,39397.346008245026,0.0,0.0,0.0,0.0,0.0,0.07680036021653412,0.0,0.0,0.0
EU27+UK,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",3039466458.842107,0.0,133133926.57848933,380766755.93316793,326758658.9757538,0.0,0.0,0.0,0.0,0.0,47477562.52799709,2355853.04242674,0.0,0.0,0.0,0.0518100756158758,4.725916304112221,23179209.816028167,364008.70866906265,0.0,0.0,0.0,0.0,0.0,0.0,824311.4524309954,0.0,0.0
EU27+UK,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.047407900695042804,0.0,5954395.057980384,2912975809.1821494,9843883180.478832,0.0,0.0,0.0,0.0,0.0,694312.3827645199,6185.549039578139,0.0,0.0,733091.6362395134,33702.31790810488,60263.856852617144,2258756.276776445,33919836.736087345,0.0,0.0,0.0,0.0,0.0,0.0,53517.09167521605,0.0,0.0
EU27+UK,Commodity,Natural Gas Liquids,0.0,0.0,281421.740316004,779891764.3178844,252955809.78240874,0.0,0.0,0.0,0.0,0.0,3.4986465558300104,3.342418943874127,0.0,0.0,0.0,0.236046695558211,2.297545286268102,0.0036081626267107795,0.0543380716775483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Hydrocarbons,0.0,0.0,446309.31194425456,89613075.42384927,6475078.046429554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.8066226133856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Uranium and thorium ores (12),0.0,0.0,3582808.8994054217,34089375.20083994,25363198.447042983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Iron ores,0.0,0.0,533167.0131723749,11300026.61478651,12997036.05717578,0.0,0.0,0.0,0.0,0.0,1484.121306065771,12966.888065098768,0.0,0.0,0.0,4.646249867726526,137.12789977417393,25003.165990536432,35469.88109845324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Copper ores and concentrates,0.0,0.0,642239.5006473792,16972570.71966143,136023994.3638832,0.0,0.0,0.0,0.0,0.0,0.0,0.4830760867655443,0.0,0.0,0.0,0.1700383289489968,0.0411697464969116,30309387.674116977,137053742.38238934,0.0,0.0,0.0,0.0,0.0,0.0,10608683.312179135,0.0,0.0
EU27+UK,Commodity,Nickel ores and concentrates,0.0,0.0,131323.04575969753,1644779.8737015303,426897.11163396813,0.0,0.0,0.0,0.0,0.0,0.0,105.59022527585913,0.0,0.0,0.0,0.0,0.0,0.0,0.003755024268307,0.0,0.0,0.0,0.0,0.0,0.0,156432.0345733843,0.0,0.0
EU27+UK,Commodity,Aluminium ores and concentrates,0.0,0.0,41709.321069942234,15932.674713865359,35185044.89136613,0.0,0.0,0.0,0.0,0.0,1117.301508514979,20190.4529822427,0.0,0.0,0.0,0.0,7675.704835960948,131.20558481422665,63515.98040640032,0.0,0.0,0.0,0.0,0.0,0.0,48.50791702501428,0.0,0.0
EU27+UK,Commodity,Precious metal ores and concentrates,0.0,0.0,50944.57302965062,13839817.055085525,12105144.903584238,0.0,0.0,0.0,0.0,0.0,26.85606132961239,82.64259441187883,0.0,0.0,0.0,0.0475166395992624,0.0089746521611632,136.72471648333527,21203102.558354948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,448450.911109245,1174601.2655293504,995300079.2603967,0.0,0.0,0.0,0.0,0.0,0.0,2852.518707486113,0.0,0.0,0.0,0.0,232.9657684846623,0.0,31981808.769045904,0.0,0.0,0.0,0.0,0.0,0.0,1289944.5236217247,0.0,0.0
EU27+UK,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,100127.47241279739,247316.36252719545,65072207.8888298,0.0,0.0,0.0,0.0,0.0,1212.2649841057548,3829298.0230983347,0.0,0.0,0.0,1.0172427346864095,483.38534951421025,301.6113028866926,6896210.21413113,0.0,0.0,0.0,0.0,0.0,0.0,274996.58745173045,0.0,0.0
EU27+UK,Commodity,Stone,0.0,0.0,1321393.4438006673,469667669.5223729,307044344.48040915,0.0,0.0,0.0,0.0,0.0,0.0,438443.25223744306,0.0,0.0,53759.4597893166,157.87217166564471,281.5343628665079,2522.586342112643,2892404.655740832,0.0,0.0,0.0,0.0,0.0,0.0,2117819.4321768438,0.0,0.0
EU27+UK,Commodity,Sand and clay,0.0,0.0,3296874.2664604466,84187026.72182763,725456097.1916437,0.0,0.0,154903.97745567342,0.0,0.0,0.0,76350.29606819076,0.0,0.0,78549.56826577541,70.4540519953426,117.88779488692498,2465.312788391404,2721793.364743973,0.0,0.0,0.0,0.0,0.0,0.0,144481.9794853601,0.0,0.0
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",405298846.67600524,0.0,1511018.3315089215,11419933.083378343,418296522.8574295,0.0,0.0,1812399.6161166201,0.0,0.0,0.0,101154.1384418731,0.0,0.0,127183554.9035956,90.24338947903748,1781.7822295299704,344201.619895005,61885242.500347,0.0,0.0,0.0,0.0,0.0,0.0,454204.961423846,0.0,0.0
EU27+UK,Commodity,Products of meat cattle,24508208934.304443,53995568.3979845,9751434.031116987,52777.96843382747,188855442.32543314,0.0,0.0,1132561.8339003273,0.0,0.0,0.0,290.15250887735704,0.0,0.0,504205181.50748706,448.54561384643563,1416322.980414944,0.0,4690966.682509513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Products of meat pigs,27834790055.97394,51695692.76988866,22265772.770068593,52628.69473887978,243326122.48703194,0.0,0.0,59378150.76684729,0.0,0.0,0.0,163936.15007411278,0.0,0.0,1892360966.6535673,8752.64168333572,41480.383763992606,0.0,40630959.61142867,0.0,0.0,298858819.13762915,0.0,0.0,0.0,160295.23352687366,0.0,0.0
EU27+UK,Commodity,Products of meat poultry,51764873393.90965,135102077.839478,3074369.5580245657,52869.9698591599,294321955.6210117,0.0,0.0,1055680.0264300285,0.0,0.0,0.0,3401.91315354037,0.0,0.0,1441540971.7622607,3330.1155246890467,16968.161228364566,0.0,2935499.6904135756,0.0,0.0,13495403.281923732,0.0,0.0,0.0,29389.474440868144,0.0,0.0
EU27+UK,Commodity,Meat products nec,90380088147.88292,158680196.40803844,16351386.26877335,32519.002986389554,1021423165.7066088,0.0,0.0,72390.03174865113,0.0,0.0,0.0,309623.9997920458,0.0,0.0,1493100193.9505064,101985.01756559615,73754.0166341887,0.0,28215788.546557043,0.0,0.0,79265908.64366744,0.0,0.0,0.0,211770.18957798264,0.0,0.0
EU27+UK,Commodity,products of Vegetable oils and fats,5884437242.989296,5774442.303796107,6176028.243026047,52552.11631125906,221700727.41678622,0.0,0.0,186550777.91652048,0.0,0.0,0.0,483231.05885555147,0.0,0.0,1530962183.916645,8.291944023263985,18489.34189010264,0.0,10545611.44801349,0.0,0.0,13319685.589086866,0.0,0.0,0.0,987461.7658498654,0.0,0.0
EU27+UK,Commodity,Dairy products,82615819493.02184,203554792.33958966,58211922.08871468,52519.98573993418,845039211.6489267,0.0,0.0,511524111.82506204,0.0,0.0,0.0,792639.4760550223,0.0,0.0,6915544952.322111,63765.123545234,492040.00596291013,0.0,33442845.766605455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Processed rice,1394158253.5769544,3322466.0169077218,31930805.40767853,53054.84372340901,21489112.017476838,0.0,0.0,16052376.542749278,0.0,0.0,0.0,5023.083096040742,0.0,0.0,90871960.67122476,1581.8595591744875,50817.14546462222,0.0,32727.701211431355,0.0,0.0,0.0,0.0,0.0,0.0,11.835702881817966,0.0,0.0
EU27+UK,Commodity,Sugar,7463468648.6208315,21188966.974167757,6669945.597764918,52523.063006569035,83384598.86373919,0.0,0.0,1434791.9127573906,0.0,0.0,0.0,2666.483860222178,0.0,0.0,819598232.8632799,24.365128719549585,8849.966494479668,0.0,725287.8325913422,0.0,0.0,0.0,0.0,0.0,0.0,302.6740812102175,0.0,0.0
EU27+UK,Commodity,Food products nec,263662761218.49774,716205861.4807272,485045929.28667223,52731.577445331444,2761296311.15007,0.0,0.0,2790158253.413689,0.0,0.0,0.0,3676175.435756999,0.0,0.0,27933530218.837936,1370986.4636707772,104018627.26424818,0.0,143356855.58006847,0.0,0.0,1328588047.130266,0.0,0.0,0.0,785499.2717623484,0.0,0.0
EU27+UK,Commodity,Beverages,49869810180.18455,60448095.52733728,31593011.291971225,52631.92392486569,900153912.8023688,0.0,0.0,7646510767.818981,0.0,0.0,0.0,14715649.507940877,0.0,0.0,13767115478.547237,88977.2524983196,1153047.1536257847,0.0,30430739.254424326,0.0,0.0,0.0,0.0,0.0,0.0,42016534.45576221,0.0,0.0
EU27+UK,Commodity,Fish products,8714447486.489548,85590509.168022,151791772.22734928,53088.64942726748,128732821.77712254,0.0,0.0,205419163.0021323,0.0,0.0,0.0,988284.1255289824,0.0,0.0,3233300218.783388,17722.574421734724,163975.48347822417,0.0,15490401.180076594,0.0,0.0,397762174.25698185,0.0,0.0,0.0,69731.86650695564,0.0,0.0
EU27+UK,Commodity,Tobacco products (16),15806921736.124426,7677089.65744556,8791346.532341817,78567.74809951008,967648328.4293255,0.0,0.0,41087303.060098864,0.0,0.0,0.0,56674.88950571364,0.0,0.0,4317152872.439736,9.931493682776255,0.0,0.0,6938148.910237073,0.0,0.0,0.0,0.0,0.0,0.0,1754802.2831372058,0.0,0.0
EU27+UK,Commodity,Textiles (17),45252383330.718185,62899679.386997335,69650579.67546684,1372088026.9034746,577730138.6438786,0.0,0.0,1359377755.075251,0.0,0.0,718956.9756597981,5441587.3878274085,0.0,0.0,6779285359.038454,4041601.840448046,6068506.345871447,393770833.1117424,592222593.4740218,0.0,0.0,1563316.1866716,0.0,0.0,0.0,4914261.91416837,0.0,0.0
EU27+UK,Commodity,Wearing apparel; furs (18),78629072929.37709,77698910.02987926,140996219.69641888,197647403.75630453,798987722.468649,0.0,0.0,2174833958.879992,0.0,0.0,0.0,1157036.2208840316,0.0,0.0,15106493330.78818,372751.9706078748,44627979.60666371,34653942.203160666,12746683.276893662,0.0,0.0,789957910.571017,0.0,0.0,0.0,15595383.403759403,0.0,0.0
EU27+UK,Commodity,Leather and leather products (19),30241226142.840004,48239402.40043876,81522648.00756587,54447386.31350151,981222900.851022,0.0,0.0,1844707873.1759024,0.0,0.0,0.0,8452692.425266774,0.0,0.0,7142419748.4487705,2849334.882053257,6179799.812281257,145.28801380757392,16015491.36005305,0.0,0.0,0.0,0.0,0.0,0.0,29159198.45606877,0.0,0.0
EU27+UK,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),13731697875.193634,0.0,141138.536675254,9927364527.421856,1294247889.0847068,0.0,0.0,73089614.01506063,0.0,0.0,25596185.52137567,4327502.518554812,0.0,0.0,1169469615.1904533,5451.251236313756,213703.93374967744,1050060618.0208839,87877360.07298966,0.0,0.0,1176166.326552594,0.0,0.0,787049.3040731667,78113.96688808245,0.0,0.0
EU27+UK,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Pulp,0.0,0.0,179100436.9427369,76646.46323579393,1987149122.811257,0.0,0.0,0.0,0.0,0.0,0.0,267581.76308996504,0.0,0.0,0.0,6504651.468640229,8855405.394472426,45046.193114627946,58393018.90514637,0.0,0.0,0.0,0.0,0.0,0.0,11714368.312442698,0.0,0.0
EU27+UK,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Paper and paper products,18124258600.316788,0.0,176244096.03564626,11544.163102371534,739375589.3657433,0.0,0.0,455907878.2331089,0.0,0.0,0.0,1608048.8179223381,0.0,0.0,6314218260.705194,17134828.28398455,13780241.1809766,0.0,286644829.31576264,0.0,0.0,45065404.855770424,0.0,0.0,0.0,2875310.886444848,0.0,0.0
EU27+UK,Commodity,Printed matter and recorded media (22),94330975723.36174,371698687.7206235,1233640571.2350097,20134475987.145676,781163782.7735511,0.0,0.0,630959879.7380211,0.0,0.0,0.0,630314.4033726661,0.0,0.0,3650916968.3685865,32235345.73078733,46372200.20824404,162311893.28880224,35183448.50170692,0.0,0.0,0.0,0.0,0.0,0.0,4487338.564896869,0.0,0.0
EU27+UK,Commodity,Coke Oven Coke,277181539.52349925,435023.9521208213,993898.0698993986,0.0,166488746.9683876,0.0,0.0,0.010557730705053444,0.0,0.0,0.0,0.0,0.0,0.0,10319434.238804795,13.336606252907064,18281.130736419676,0.0,56244686.85303006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coal Tar,0.0,0.0,0.0,0.0,23002004.912163146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446775.3733433545,0.0,0.0,0.0,3.4361119467467627,0.0,0.0,0.0,0.0,0.0,0.0,1145.686479503327,0.0,0.0
EU27+UK,Commodity,Motor Gasoline,93242861402.20613,17673559.101733938,24166596.745568212,0.0,1431749817.202787,0.0,0.0,6681517296.5648155,0.0,0.0,0.0,1219547.0458149014,0.0,0.0,16861378944.178967,4379676.522518854,4773756.3404173395,0.0,163178707.44908196,0.0,0.0,12366.078120991975,0.0,0.0,0.0,34.87174462447248,0.0,0.0
EU27+UK,Commodity,Aviation Gasoline,8342089.578817249,30571.93551149287,22309.02830268424,0.0,1836472.5124280774,0.0,0.0,40099.35901744946,0.0,0.0,0.0,3203.0133536216536,0.0,0.0,1114826.5673204474,3.757978238823701,161019.38883572147,0.0,11882.417673064776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gasoline Type Jet Fuel,796582.0451938325,0.0,3068.2190729111667,0.0,210322.2030554807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Kerosene Type Jet Fuel,669743303.147825,3399136.680964282,5304668.922844009,0.0,233312628.84363288,0.0,0.0,18850.007353779183,0.0,0.0,0.0,1019208.203131129,0.0,0.0,61698877.700786635,5087.2572551908115,91045.31823189567,0.0,8201587.924336768,0.0,0.0,3865.2946083027564,0.0,0.0,0.0,217.5233713478603,0.0,0.0
EU27+UK,Commodity,Kerosene,6106529649.017557,0.0,0.0,0.0,19314814.637682583,0.0,0.0,50281072.27943599,0.0,0.0,0.0,12149.097560308268,0.0,0.0,86046240.27713788,0.0,0.0,0.0,51293.25368276287,0.0,0.0,539023.8901646888,0.0,0.0,0.0,54360.65259336472,0.0,0.0
EU27+UK,Commodity,Gas/Diesel Oil,37565434798.447716,37461685.56011316,40177651.51003584,0.0,3159661767.175179,0.0,0.0,2061100610.7808297,0.0,0.0,0.0,207104.20381908782,0.0,0.0,3242307879.068396,2403691.217550878,8242709.325292841,0.0,160421103.20662323,0.0,0.0,7793.702780227599,0.0,0.0,0.0,94.80646664823266,0.0,0.0
EU27+UK,Commodity,Heavy Fuel Oil,240499750.76547152,51488.17364365095,1247030.2516374066,0.0,1041883981.7280202,0.0,0.0,0.0,0.0,0.0,0.0,588170.9021801108,0.0,0.0,1006609638.2675841,0.0,35240.51372309337,0.0,26955527.96237446,0.0,0.0,0.0,0.0,0.0,0.0,1421143.6993530234,0.0,0.0
EU27+UK,Commodity,Refinery Gas,0.2303237401228487,0.0,0.0,0.0,21523353.647974174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.762977818636,0.0,0.0,0.0,44.91175116914684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
