Region,Level,Item,production
RoW,Activity,Processed rice,123396924573.97585
RoW,Activity,Processing of Food products nec,856623056489.9304
RoW,Activity,Processing of dairy products,154005753872.42572
RoW,Activity,Processing of meat cattle,90762325011.01245
RoW,Activity,Processing of meat pigs,58448687656.82255
RoW,Activity,Processing of meat poultry,58375493837.399414
RoW,Activity,Processing of nuclear fuel,8777529738.3199
RoW,Activity,Processing vegetable oils and fats,165141298907.59332
RoW,Activity,Production of DFIG generators,0.0
RoW,Activity,Production of PMG generators,0.0
RoW,Activity,Production of electricity by Geothermal,3049285637.851917
RoW,Activity,Production of electricity by biomass and waste,7417184105.068965
RoW,Activity,Production of electricity by coal,164674701428.40277
RoW,Activity,Production of electricity by gas,185138030787.03574
RoW,Activity,Production of electricity by hydro,96205221595.32587
RoW,Activity,Production of electricity by nuclear,77404086445.30695
RoW,Activity,Production of electricity by petroleum and other oil derivatives,72051993136.7873
RoW,Activity,Production of electricity by solar photovoltaic,585040921.5632992
RoW,Activity,Production of electricity by solar thermal,454539.387982196
RoW,Activity,"Production of electricity by tide, wave, ocean",38875287.43784329
RoW,Activity,Production of electricity by wind,2966072217.8842807
RoW,Activity,Production of electricity nec,4031183537.213622
RoW,Activity,Production of meat products nec,70393386316.13887
RoW,Activity,Production of mono-Si and poli-Si cells,0.0
RoW,Activity,Production of offshore wind plants,0.0
RoW,Activity,Production of onshore wind plants,0.0
RoW,Activity,Production of photovoltaic modules,0.0
RoW,Activity,Production of photovoltaic plants,0.0
RoW,Activity,Public administration and defence; compulsory social security (75),3000997123717.175
RoW,Activity,"Publishing, printing and reproduction of recorded media (22)",370522936696.95056
RoW,Activity,Pulp,45253017675.01138
RoW,Activity,Quarrying of sand and clay,93760892586.86038
RoW,Activity,Quarrying of stone,61687942267.37056
RoW,Activity,Raw milk,261943158701.5814
RoW,Activity,Re-processing of ash into clinker,1559576379.943443
RoW,Activity,Re-processing of secondary aluminium into new aluminium,3432231192.911027
RoW,Activity,Re-processing of secondary construction material into aggregates,1654602.0648787578
RoW,Activity,Re-processing of secondary copper into new copper,2110258927.9355602
RoW,Activity,Re-processing of secondary glass into new glass,660678586.5552204
RoW,Activity,"Re-processing of secondary lead into new lead, zinc and tin",1037984152.8678416
RoW,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1389490333.8985288
RoW,Activity,Re-processing of secondary paper into new pulp,3832738177.223128
RoW,Activity,Re-processing of secondary plastic into new plastic,342509911.3574574
RoW,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.033452607541529095
RoW,Activity,Re-processing of secondary steel into new steel,61135196943.96211
RoW,Activity,Re-processing of secondary wood material into new wood material,13685822065.76005
RoW,Activity,Real estate activities (70),2576639560199.255
RoW,Activity,"Recreational, cultural and sporting activities (92)",723849708935.427
RoW,Activity,Recycling of bottles by direct reuse,0.0
RoW,Activity,Recycling of waste and scrap,40371800619.9026
RoW,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),450316581910.72675
RoW,Activity,Research and development (73),494689355682.7685
RoW,Activity,Retail sale of automotive fuel,34423781088.605316
RoW,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",1312864129197.1016
RoW,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",840118824396.2576
RoW,Activity,Sea and coastal water transport,306501742558.64185
RoW,Activity,Steam and hot water supply,14953738013.230787
RoW,Activity,Sugar refining,83624246339.02611
RoW,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),907086319750.5461
RoW,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",116432398930.2282
RoW,Activity,Transmission of electricity,78490786658.43506
RoW,Activity,Transport via pipelines,53014083201.801025
RoW,Activity,Transport via railways,358791878248.6784
RoW,Activity,"Waste water treatment, food",82577843425.53249
RoW,Activity,"Waste water treatment, other",145038794844.50467
RoW,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",1977426982141.816
RoW,Activity,"Wool, silk-worm cocoons",5076862771.587269
USA,Activity,Activities auxiliary to financial intermediation (67),745364374080.7793
USA,Activity,Activities of membership organisation n.e.c. (91),246999745396.2746
USA,Activity,Air transport (62),266936058769.35544
USA,Activity,Aluminium production,54979386400.979744
USA,Activity,Animal products nec,9905507520.10033
USA,Activity,"Biogasification of food waste, incl. land application",0.0
USA,Activity,"Biogasification of paper, incl. land application",0.0
USA,Activity,"Biogasification of sewage slugde, incl. land application",29035241052.037663
USA,Activity,Casting of metals,48130092318.87723
USA,Activity,Cattle farming,53611439583.95203
USA,Activity,Chemicals nec,734933628888.6675
USA,Activity,"Collection, purification and distribution of water (41)",35466803294.72392
USA,Activity,"Composting of food waste, incl. land application",463507487.8902375
USA,Activity,"Composting of paper and wood, incl. land application",9644660117.908257
USA,Activity,Computer and related activities (72),828217909778.7506
USA,Activity,Construction (45),1568776185674.092
USA,Activity,Copper production,26875414300.400658
USA,Activity,Cultivation of cereal grains nec,45264737814.90898
USA,Activity,Cultivation of crops nec,44096974664.340195
USA,Activity,Cultivation of oil seeds,29766914488.299835
USA,Activity,Cultivation of paddy rice,6296615200.451031
USA,Activity,Cultivation of plant-based fibers,7115641159.552522
USA,Activity,"Cultivation of sugar cane, sugar beet",3301266524.505031
USA,Activity,"Cultivation of vegetables, fruit, nuts",89708691855.9769
USA,Activity,Cultivation of wheat,14446734618.508629
USA,Activity,Distribution and trade of electricity,120843601147.8552
USA,Activity,Education (80),341392291543.905
USA,Activity,Extra-territorial organizations and bodies,0.0
USA,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",159608667906.98987
USA,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",137491170809.17316
USA,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",16232856677.926506
USA,Activity,"Financial intermediation, except insurance and pension funding (65)",980539452257.1022
USA,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",6070893407.863144
USA,Activity,"Forestry, logging and related service activities (02)",68086516882.04549
USA,Activity,Health and social work (85),2157865810447.35
USA,Activity,Hotels and restaurants (55),1571154603757.2126
USA,Activity,Incineration of waste: Food,3159010486.324488
USA,Activity,Incineration of waste: Metals and Inert materials,4040464921.643126
USA,Activity,Incineration of waste: Oil/Hazardous waste,598334640.9404823
USA,Activity,Incineration of waste: Paper,5343580234.708366
USA,Activity,Incineration of waste: Plastic,10331054208.402653
USA,Activity,Incineration of waste: Textiles,1573451414.1851232
USA,Activity,Incineration of waste: Wood,1972868678.2553174
USA,Activity,Inland water transport,9825522113.508558
USA,Activity,"Insurance and pension funding, except compulsory social security (66)",766987253668.0864
USA,Activity,Landfill of waste: Food,7603215316.869678
USA,Activity,Landfill of waste: Inert/metal/hazardous,11953037062.212093
USA,Activity,Landfill of waste: Paper,9262607205.153301
USA,Activity,Landfill of waste: Plastic,7049585597.733275
USA,Activity,Landfill of waste: Textiles,2537706427.4389787
USA,Activity,Landfill of waste: Wood,3246711900.7191486
USA,Activity,"Lead, zinc and tin production",1319779341.6209788
USA,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,133286600902.1935
USA,Activity,Manufacture of beverages,120878748840.777
USA,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",9528123123.544058
USA,Activity,"Manufacture of cement, lime and plaster",73581077927.46921
USA,Activity,Manufacture of ceramic goods,5950047112.839737
USA,Activity,Manufacture of coke oven products,264365314.89977226
USA,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),157346207141.6141
USA,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",397213363902.8895
USA,Activity,Manufacture of fish products,16431332445.900677
USA,Activity,Manufacture of furniture; manufacturing n.e.c. (36),244560768260.06577
USA,Activity,Manufacture of gas; distribution of gaseous fuels through mains,128430223598.73412
USA,Activity,Manufacture of glass and glass products,37243943583.969894
USA,Activity,Manufacture of machinery and equipment n.e.c. (29),592964096876.6562
USA,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",269669103166.13553
USA,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",737547348808.5586
USA,Activity,Manufacture of office machinery and computers (30),126507816646.84412
USA,Activity,Manufacture of other non-metallic mineral products n.e.c.,23911165948.212624
USA,Activity,Manufacture of other transport equipment (35),294341431269.0925
USA,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",331672293272.61084
USA,Activity,Manufacture of rubber and plastic products (25),271387680718.85452
USA,Activity,Manufacture of textiles (17),124693733706.43881
USA,Activity,Manufacture of tobacco products (16),66081536300.980446
USA,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),49793745697.27675
USA,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",130922483979.93861
USA,Activity,"Manure treatment (biogas), storage and land application",0.0
USA,Activity,"Manure treatment (conventional), storage and land application",0.0
USA,Activity,Meat animals nec,308909259.8684857
USA,Activity,Mining of aluminium ores and concentrates,128374016.28321907
USA,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",6466257773.018155
USA,Activity,Mining of coal and lignite; extraction of peat (10),63409875161.55275
USA,Activity,Mining of copper ores and concentrates,5970143630.763132
USA,Activity,Mining of iron ores,16149300029.653824
USA,Activity,"Mining of lead, zinc and tin ores and concentrates",804980195.9746568
USA,Activity,Mining of nickel ores and concentrates,0.0
USA,Activity,Mining of other non-ferrous metal ores and concentrates,305738019.7258462
USA,Activity,Mining of precious metal ores and concentrates,5062213888.778446
USA,Activity,Mining of uranium and thorium ores (12),1492521964.0829663
USA,Activity,N-fertiliser,629951677.3485692
USA,Activity,Other business activities (74),3068552739256.39
USA,Activity,Other land transport,574239017251.762
USA,Activity,Other non-ferrous metal production,7037490025.872373
USA,Activity,Other service activities (93),257133701216.33612
USA,Activity,P- and other fertiliser,17914573172.89783
USA,Activity,Paper,227261106342.10004
USA,Activity,Petroleum Refinery,437094132460.10156
USA,Activity,Pigs farming,21516606415.38073
USA,Activity,"Plastics, basic",71364064621.41585
USA,Activity,Post and telecommunications (64),1801790612519.9429
USA,Activity,Poultry farming,37473948875.21643
USA,Activity,Precious metals production,17385738392.67952
USA,Activity,Private households with employed persons (95),29487501239.294838
USA,Activity,Processed rice,1879165958.4287295
USA,Activity,Processing of Food products nec,399836545522.33026
USA,Activity,Processing of dairy products,104473625624.3502
USA,Activity,Processing of meat cattle,62229034369.33256
USA,Activity,Processing of meat pigs,50285165945.54207
USA,Activity,Processing of meat poultry,62880289226.16089
USA,Activity,Processing of nuclear fuel,270328458.3898642
USA,Activity,Processing vegetable oils and fats,34797075030.50711
USA,Activity,Production of DFIG generators,0.0
USA,Activity,Production of PMG generators,0.0
USA,Activity,Production of electricity by Geothermal,712288995.564556
USA,Activity,Production of electricity by biomass and waste,3009793894.5683956
USA,Activity,Production of electricity by coal,90432790674.44608
USA,Activity,Production of electricity by gas,41836419671.01494
USA,Activity,Production of electricity by hydro,11274110798.292759
USA,Activity,Production of electricity by nuclear,34997616947.900505
USA,Activity,Production of electricity by petroleum and other oil derivatives,2992892344.0938644
USA,Activity,Production of electricity by solar photovoltaic,87855884.6141791
USA,Activity,Production of electricity by solar thermal,31327102.653322533
USA,Activity,"Production of electricity by tide, wave, ocean",0.0
USA,Activity,Production of electricity by wind,2261341071.957258
USA,Activity,Production of electricity nec,207446658.47237054
USA,Activity,Production of meat products nec,34454135123.62364
USA,Activity,Production of mono-Si and poli-Si cells,0.0
USA,Activity,Production of offshore wind plants,0.0
USA,Activity,Production of onshore wind plants,0.0
USA,Activity,Production of photovoltaic modules,0.0
USA,Activity,Production of photovoltaic plants,0.0
USA,Activity,Public administration and defence; compulsory social security (75),4064199575373.1924
USA,Activity,"Publishing, printing and reproduction of recorded media (22)",240251413903.67975
USA,Activity,Pulp,10227588324.749168
USA,Activity,Quarrying of sand and clay,18608547219.78734
USA,Activity,Quarrying of stone,22590050961.722168
USA,Activity,Raw milk,36302585082.80478
USA,Activity,Re-processing of ash into clinker,0.0
USA,Activity,Re-processing of secondary aluminium into new aluminium,0.0
USA,Activity,Re-processing of secondary construction material into aggregates,0.0
USA,Activity,Re-processing of secondary copper into new copper,0.0
USA,Activity,Re-processing of secondary glass into new glass,0.0
USA,Activity,"Re-processing of secondary lead into new lead, zinc and tin",0.0
USA,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
USA,Activity,Re-processing of secondary paper into new pulp,0.0
USA,Activity,Re-processing of secondary plastic into new plastic,0.0
USA,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
USA,Activity,Re-processing of secondary steel into new steel,0.0
USA,Activity,Re-processing of secondary wood material into new wood material,0.0
USA,Activity,Real estate activities (70),2941537170050.5605
USA,Activity,"Recreational, cultural and sporting activities (92)",496370662224.5058
USA,Activity,Recycling of bottles by direct reuse,0.0
USA,Activity,Recycling of waste and scrap,9301659954.519545
USA,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),450625724364.26855
USA,Activity,Research and development (73),197542746802.5454
USA,Activity,Retail sale of automotive fuel,3144562168.472085
USA,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",193623740776.64395
USA,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",803039852302.7385
USA,Activity,Sea and coastal water transport,35934191268.72306
USA,Activity,Steam and hot water supply,1024636096.8485382
USA,Activity,Sugar refining,12144877344.655447
USA,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),375624131636.21075
USA,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",11478966748.988968
USA,Activity,Transmission of electricity,26174951884.350533
USA,Activity,Transport via pipelines,17660378742.44143
USA,Activity,Transport via railways,89718569217.29382
USA,Activity,"Waste water treatment, food",26108149740.500393
USA,Activity,"Waste water treatment, other",7595985374.261528
USA,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",942147823611.6484
USA,Activity,"Wool, silk-worm cocoons",22417611.360470384
China,Commodity,Additives/Blending Components,0.0
China,Commodity,Air transport services (62),125789858851.82233
China,Commodity,Aluminium and aluminium products,252069626147.99878
China,Commodity,Aluminium ores and concentrates,2682786371.2810917
China,Commodity,Animal products nec,52392698391.82379
China,Commodity,Anthracite,0.0
China,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
China,Commodity,Aviation Gasoline,456281736.8104014
China,Commodity,BKB/Peat Briquettes,0.0
China,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,1383855050778.6963
China,Commodity,Beverages,65603322471.520744
China,Commodity,Biodiesels,453312432.8633608
China,Commodity,Biogas,2745814559.4792495
China,Commodity,Biogasoline,3144453345.2512302
China,Commodity,Bitumen,6863004376.650089
China,Commodity,Blast Furnace Gas,2423611776.6609178
China,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
China,Commodity,"Bricks, tiles and construction products, in baked clay",12187043113.549124
China,Commodity,Cattle,32155156680.844444
China,Commodity,"Cement, lime and plaster",124083026536.63512
China,Commodity,Ceramic goods,347167121085.93713
China,Commodity,Cereal grains nec,67487853420.10466
China,Commodity,Charcoal,0.0
China,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4403501138.051327
China,Commodity,Chemicals nec,1280450064853.473
China,Commodity,Coal Tar,9419180595.49578
China,Commodity,Coke Oven Coke,86429791356.40698
China,Commodity,Coke oven gas,1538385523.4457157
China,Commodity,Coking Coal,36291554615.991455
China,Commodity,"Collected and purified water, distribution services of water (41)",19208028677.32141
China,Commodity,Computer and related services (72),646817923885.676
China,Commodity,Construction work (45),3197108301044.41
China,Commodity,Copper ores and concentrates,35637682745.895134
China,Commodity,Copper products,169743671537.12338
China,Commodity,Crops nec,100551670353.0333
China,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",147583637283.77847
China,Commodity,DFIG generators,1.0
China,Commodity,Dairy products,20871367724.422813
China,Commodity,Distribution and trade services of electricity,126524148472.42746
China,Commodity,Distribution services of gaseous fuels through mains,9660094191.456888
China,Commodity,Dysprosium,1.0
China,Commodity,Education services (80),1127556495776.2195
China,Commodity,Electrical machinery and apparatus n.e.c. (31),1119082130274.569
China,Commodity,Electricity by Geothermal,10440453.682911376
China,Commodity,Electricity by biomass and waste,209689067.53390226
China,Commodity,Electricity by coal,240816907647.65204
China,Commodity,Electricity by gas,4571551787.828948
China,Commodity,Electricity by hydro,47594615777.15996
China,Commodity,Electricity by nuclear,6394574184.181982
China,Commodity,Electricity by petroleum and other oil derivatives,1363000911.8479128
China,Commodity,Electricity by solar photovoltaic,9761753.073290074
China,Commodity,Electricity by solar thermal,125345.52368329844
China,Commodity,"Electricity by tide, wave, ocean",1378870.758050033
China,Commodity,Electricity by wind,539330851.5673945
China,Commodity,Electricity nec,1663784198.8043795
China,Commodity,Ethane,0.0
China,Commodity,Extra-territorial organizations and bodies,0.0
China,Commodity,"Fabricated metal products, except machinery and equipment (28)",660033936830.1633
China,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",701053693544.2081
China,Commodity,Fish and other fishing products; services incidental of fishing (05),306035926689.3937
China,Commodity,Fish products,482480822894.4589
China,Commodity,Food products nec,750623034258.9651
China,Commodity,Food waste for treatment: biogasification and land application,0.0
China,Commodity,Food waste for treatment: composting and land application,1564187229.3729937
China,Commodity,Food waste for treatment: incineration,7218327088.305454
China,Commodity,Food waste for treatment: landfill,21506977385.41507
China,Commodity,Food waste for treatment: waste water treatment,23854608510.526352
China,Commodity,Foundry work services,106338520996.55586
China,Commodity,Furniture; other manufactured goods n.e.c. (36),678448885630.4728
China,Commodity,Gas Coke,868487632.5822319
China,Commodity,Gas Works Gas,129731715.91568998
China,Commodity,Gas/Diesel Oil,242198510762.28604
China,Commodity,Gasoline Type Jet Fuel,0.0
China,Commodity,Glass and glass products,341052305671.61035
China,Commodity,Health and social work services (85),938359079952.3512
China,Commodity,Heavy Fuel Oil,21049451216.454826
China,Commodity,Hotel and restaurant services (55),945713960094.5709
China,Commodity,Inert/metal/hazardous waste for treatment: landfill,7902432367.349969
China,Commodity,Inland water transportation services,7075537690.015566
China,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",338668529198.50336
China,Commodity,Intert/metal waste for treatment: incineration,1007804730.6656209
China,Commodity,Iron ores,10176390966.370506
China,Commodity,Kerosene,10571189845.766169
China,Commodity,Kerosene Type Jet Fuel,15269572894.778986
China,Commodity,"Lead, zinc and tin and products thereof",67215370697.505806
China,Commodity,"Lead, zinc and tin ores and concentrates",5566487163.033697
China,Commodity,Leather and leather products (19),225738191763.41162
China,Commodity,Lignite/Brown Coal,0.0
China,Commodity,Liquefied Petroleum Gases (LPG),64108350229.45967
China,Commodity,Lubricants,23959849940.445618
China,Commodity,Machinery and equipment n.e.c. (29),1592417516037.5125
China,Commodity,Manure (biogas treatment),0.0
China,Commodity,Manure (conventional treatment),0.0
China,Commodity,Meat animals nec,43412075739.03694
China,Commodity,Meat products nec,84930474101.52502
China,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",168272309021.09116
China,Commodity,Membership organisation services n.e.c. (91),207353219423.7897
China,Commodity,Mono-Si and poli-Si cells,1.0
China,Commodity,Motor Gasoline,227785481996.90515
China,Commodity,"Motor vehicles, trailers and semi-trailers (34)",766121795302.4344
China,Commodity,N-fertiliser,571738695.3894844
China,Commodity,Naphtha,78750417327.84537
China,Commodity,Natural Gas Liquids,3659899.742420788
China,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",6724549080.1175585
China,Commodity,Neodymium,1.0
China,Commodity,Nickel ores and concentrates,5978013021.421823
China,Commodity,Non-specified Petroleum Products,13976702164.023178
China,Commodity,Nuclear fuel,116253751.51296787
China,Commodity,Office machinery and computers (30),663162593132.5513
China,Commodity,Offshore wind plants,1.0
China,Commodity,Oil seeds,42715044727.834625
China,Commodity,Oil/hazardous waste for treatment: incineration,1831619514.1378365
China,Commodity,Onshore wind plants,1.0
China,Commodity,Other Bituminous Coal,158897819477.43884
China,Commodity,Other Hydrocarbons,0.0
China,Commodity,Other Liquid Biofuels,0.0
China,Commodity,Other business services (74),1007876008977.3739
China,Commodity,Other land transportation services,286304384905.7007
China,Commodity,Other non-ferrous metal ores and concentrates,40963156170.33782
China,Commodity,Other non-ferrous metal products,104164588190.31473
China,Commodity,Other non-metallic mineral products,245212311780.4758
China,Commodity,Other services (93),433176181595.033
China,Commodity,Other transport equipment (35),566165909310.4392
China,Commodity,Other waste for treatment: waste water treatment,44489210492.03685
China,Commodity,Oxygen Steel Furnace Gas,20897.57959868663
China,Commodity,P- and other fertiliser,63267364458.84339
China,Commodity,PMG generators,1.0
China,Commodity,Paddy rice,56034307959.82244
China,Commodity,Paper and paper products,274420224206.77994
China,Commodity,Paper and wood waste for treatment: composting and land application,392336683.70361066
China,Commodity,Paper for treatment: landfill,9217446224.683998
China,Commodity,Paper waste for treatment: biogasification and land application,0.0
China,Commodity,Paper waste for treatment: incineration,7238063655.908137
China,Commodity,Paraffin Waxes,12307135207.738857
China,Commodity,Patent Fuel,374529820.26967835
China,Commodity,Peat,0.0
China,Commodity,Petroleum Coke,3847997516.1756477
China,Commodity,Photovoltaic modules,1.0
China,Commodity,Photovoltaic plants,1.0
China,Commodity,Pigs,122380949204.75443
China,Commodity,Plant-based fibers,58399912819.603806
China,Commodity,Plastic waste for treatment: incineration,1520626171.4682655
China,Commodity,Plastic waste for treatment: landfill,7691386826.958966
China,Commodity,"Plastics, basic",150568568772.7736
China,Commodity,Post and telecommunication services (64),28375965768.27971
China,Commodity,Poultry,71643851722.2758
China,Commodity,Precious metal ores and concentrates,30926487395.90815
China,Commodity,Precious metals,76890913310.83878
China,Commodity,Printed matter and recorded media (22),279634095094.9977
China,Commodity,Private households with employed persons (95),64048473476.35831
China,Commodity,Processed rice,45646649758.41387
China,Commodity,"Products of forestry, logging and related services (02)",74566754214.40349
China,Commodity,Products of meat cattle,5113323361.293674
China,Commodity,Products of meat pigs,19542501395.64486
China,Commodity,Products of meat poultry,21195057580.536537
China,Commodity,Public administration and defence services; compulsory social security services (75),1242669176700.101
China,Commodity,Pulp,4462960332.123009
China,Commodity,"Radio, television and communication equipment and apparatus (32)",781390765356.3275
China,Commodity,Railway transportation services,82024736724.48529
China,Commodity,Raw milk,38154010974.17751
China,Commodity,Raw silicon,1.0
China,Commodity,Real estate services (70),1025199881688.8036
China,Commodity,"Recreational, cultural and sporting services (92)",242941351297.4309
China,Commodity,Refinery Feedstocks,265916307.23436537
China,Commodity,Refinery Gas,1886138156.7661328
China,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),108096067670.90627
China,Commodity,Research and development services (73),123961352466.92458
China,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",414431441039.56885
China,Commodity,Retail trade services of motor fuel,8370614122.992128
China,Commodity,Rubber and plastic products (25),864335933741.2236
China,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",155643838283.99136
China,Commodity,Sand and clay,47412059583.80271
China,Commodity,Sea and coastal water transportation services,98135689676.26205
China,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
China,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
China,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
China,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
China,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
China,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
China,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
China,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
China,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
China,Commodity,Secondary raw materials,75925371736.16699
China,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
China,Commodity,Services auxiliary to financial intermediation (67),202332522832.45972
China,Commodity,Sewage sludge for treatment: biogasification and land application,0.0
China,Commodity,Steam and hot water supply services,6237800743.1790695
China,Commodity,Stone,17649056471.506573
China,Commodity,Sub-Bituminous Coal,0.0
China,Commodity,Sugar,8727351286.466665
China,Commodity,"Sugar cane, sugar beet",24675812780.028057
China,Commodity,Supporting and auxiliary transport services; travel agency services (63),507192459115.2482
China,Commodity,Textiles (17),949281228549.4459
China,Commodity,Textiles waste for treatment: incineration,1623881297.9530308
China,Commodity,Textiles waste for treatment: landfill,3311199372.3324285
China,Commodity,Tobacco products (16),26289378559.974194
China,Commodity,Transmission services of electricity,51805405251.38966
China,Commodity,Transportation services via pipelines,9625156389.780943
China,Commodity,Uranium and thorium ores (12),1160193898.5825722
China,Commodity,"Vegetables, fruit, nuts",312851273326.054
China,Commodity,Wearing apparel; furs (18),502842989487.91345
China,Commodity,Wheat,35926448483.74126
China,Commodity,White Spirit & SBP,2985863308.122081
China,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",546169158283.79987
China,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),24428316184.112823
China,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
China,Commodity,Wood waste for treatment: incineration,1915033002.6610448
China,Commodity,Wood waste for treatment: landfill,3815641305.808112
China,Commodity,"Wool, silk-worm cocoons",7725298749.357126
China,Commodity,products of Vegetable oils and fats,50439871680.826614
EU27+UK,Commodity,Additives/Blending Components,353855874.1014969
EU27+UK,Commodity,Air transport services (62),243913739514.2871
EU27+UK,Commodity,Aluminium and aluminium products,78400185713.41794
EU27+UK,Commodity,Aluminium ores and concentrates,230414336.39206696
EU27+UK,Commodity,Animal products nec,1951416975.180573
EU27+UK,Commodity,Anthracite,2164748211.062173
EU27+UK,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
EU27+UK,Commodity,Aviation Gasoline,95063311.18035835
EU27+UK,Commodity,BKB/Peat Briquettes,1360535985.6945066
EU27+UK,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,228063316404.41595
EU27+UK,Commodity,Beverages,165755984733.27292
EU27+UK,Commodity,Biodiesels,1951029580.0560362
EU27+UK,Commodity,Biogas,3782808113.8172245
EU27+UK,Commodity,Biogasoline,871487250.9879453
EU27+UK,Commodity,Bitumen,3666226584.5403295
EU27+UK,Commodity,Blast Furnace Gas,1792847678.6348052
EU27+UK,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
EU27+UK,Commodity,"Bricks, tiles and construction products, in baked clay",16693812401.513948
EU27+UK,Commodity,Cattle,30160652623.190952
EU27+UK,Commodity,"Cement, lime and plaster",147459602550.64706
EU27+UK,Commodity,Ceramic goods,32887845127.92208
EU27+UK,Commodity,Cereal grains nec,37480311997.740005
EU27+UK,Commodity,Charcoal,199566603.00979164
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",15402510381.766071
EU27+UK,Commodity,Chemicals nec,232990280388.94678
EU27+UK,Commodity,Coal Tar,462225377.84654
EU27+UK,Commodity,Coke Oven Coke,5345317877.236065
EU27+UK,Commodity,Coke oven gas,509420116.5127678
EU27+UK,Commodity,Coking Coal,2545779030.1551356
EU27+UK,Commodity,"Collected and purified water, distribution services of water (41)",81010016599.39752
EU27+UK,Commodity,Computer and related services (72),639457326286.0222
EU27+UK,Commodity,Construction work (45),2436124317411.6606
EU27+UK,Commodity,Copper ores and concentrates,7841734303.162369
EU27+UK,Commodity,Copper products,71251201940.90344
