Region,Level,Item,production
China,Activity,Manufacture of other transport equipment (35),321131642847.1062
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",455709950825.7413
China,Activity,Manufacture of rubber and plastic products (25),528024211458.6441
China,Activity,Manufacture of textiles (17),539062359804.62134
China,Activity,Manufacture of tobacco products (16),14510393596.308708
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),229244175542.1611
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",13682474724.315708
China,Activity,"Manure treatment (biogas), storage and land application",0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0
China,Activity,Meat animals nec,24426813704.640385
China,Activity,Mining of aluminium ores and concentrates,3542804171.974263
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",5991673639.41698
China,Activity,Mining of coal and lignite; extraction of peat (10),241280572953.46338
China,Activity,Mining of copper ores and concentrates,33961728627.491768
China,Activity,Mining of iron ores,9183484314.865969
China,Activity,"Mining of lead, zinc and tin ores and concentrates",5096430482.700557
China,Activity,Mining of nickel ores and concentrates,5841962349.249926
China,Activity,Mining of other non-ferrous metal ores and concentrates,49751735236.07324
China,Activity,Mining of precious metal ores and concentrates,28450925548.84543
China,Activity,Mining of uranium and thorium ores (12),1017222064.3891133
China,Activity,N-fertiliser,247711840.41429824
China,Activity,Other business activities (74),491405504704.15753
China,Activity,Other land transport,148099523180.841
China,Activity,Other non-ferrous metal production,79946845952.05789
China,Activity,Other service activities (93),182578797900.06107
China,Activity,P- and other fertiliser,49004938804.84234
China,Activity,Paper,160957059075.8161
China,Activity,Petroleum Refinery,440026768924.4631
China,Activity,Pigs farming,68503189644.51607
China,Activity,"Plastics, basic",90544947625.90497
China,Activity,Post and telecommunications (64),14680955863.386166
China,Activity,Poultry farming,50552461000.92861
China,Activity,Precious metals production,53039049170.482185
China,Activity,Private households with employed persons (95),37431834953.421234
China,Activity,Processed rice,27262406631.5195
China,Activity,Processing of Food products nec,497489420284.6368
China,Activity,Processing of dairy products,11017714404.717413
China,Activity,Processing of meat cattle,3703930656.2708387
China,Activity,Processing of meat pigs,14272976890.918455
China,Activity,Processing of meat poultry,10222089923.21004
China,Activity,Processing of nuclear fuel,57663187.19116056
China,Activity,Processing vegetable oils and fats,30148686958.772438
China,Activity,Production of DFIG generators,0.0
China,Activity,Production of PMG generators,0.0
China,Activity,Production of electricity by Geothermal,14685799.244250346
China,Activity,Production of electricity by biomass and waste,287540358.71604633
China,Activity,Production of electricity by coal,287450007442.8195
China,Activity,Production of electricity by gas,6605512567.631929
China,Activity,Production of electricity by hydro,62192103601.72239
China,Activity,Production of electricity by nuclear,7981536735.782314
China,Activity,Production of electricity by petroleum and other oil derivatives,1009943259.6041056
China,Activity,Production of electricity by solar photovoltaic,13731122.220392447
China,Activity,Production of electricity by solar thermal,13456.45485472801
China,Activity,"Production of electricity by tide, wave, ocean",148029.4695398263
China,Activity,Production of electricity by wind,730263889.881201
China,Activity,Production of electricity nec,2223163145.348547
China,Activity,Production of meat products nec,44473017784.04881
China,Activity,Production of mono-Si and poli-Si cells,0.0
China,Activity,Production of offshore wind plants,0.0
China,Activity,Production of onshore wind plants,0.0
China,Activity,Production of photovoltaic modules,0.0
China,Activity,Production of photovoltaic plants,0.0
China,Activity,Public administration and defence; compulsory social security (75),532640980426.2254
China,Activity,"Publishing, printing and reproduction of recorded media (22)",160407351245.9726
China,Activity,Pulp,2537469936.873988
China,Activity,Quarrying of sand and clay,61530272708.044975
China,Activity,Quarrying of stone,20469068095.852005
China,Activity,Raw milk,19427859767.848236
China,Activity,Re-processing of ash into clinker,0.0
China,Activity,Re-processing of secondary aluminium into new aluminium,0.0
China,Activity,Re-processing of secondary construction material into aggregates,0.0
China,Activity,Re-processing of secondary copper into new copper,0.0
China,Activity,Re-processing of secondary glass into new glass,0.0
China,Activity,"Re-processing of secondary lead into new lead, zinc and tin",0.0
China,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
China,Activity,Re-processing of secondary paper into new pulp,161485.92439455405
China,Activity,Re-processing of secondary plastic into new plastic,0.0
China,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
China,Activity,Re-processing of secondary steel into new steel,0.0
China,Activity,Re-processing of secondary wood material into new wood material,0.0
China,Activity,Real estate activities (70),350057117038.5852
China,Activity,"Recreational, cultural and sporting activities (92)",116295813997.96971
China,Activity,Recycling of bottles by direct reuse,0.0
China,Activity,Recycling of waste and scrap,42870129217.78956
China,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),44238256837.32175
China,Activity,Research and development (73),52295399304.92442
China,Activity,Retail sale of automotive fuel,4315707469.360073
China,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",179871215416.87296
China,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",72814948246.23364
China,Activity,Sea and coastal water transport,59233326921.11894
China,Activity,Steam and hot water supply,8715500110.857067
China,Activity,Sugar refining,5955702018.310857
China,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),259621899398.40866
China,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",129080386706.03839
China,Activity,Transmission of electricity,65174049871.6462
China,Activity,Transport via pipelines,4460611952.658087
China,Activity,Transport via railways,48829602090.92911
China,Activity,"Waste water treatment, food",10724944394.487093
China,Activity,"Waste water treatment, other",18796514081.894855
China,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",258255208676.4243
China,Activity,"Wool, silk-worm cocoons",3909105841.90318
EU27+UK,Activity,Activities auxiliary to financial intermediation (67),210611620289.7721
EU27+UK,Activity,Activities of membership organisation n.e.c. (91),212658627257.61688
EU27+UK,Activity,Air transport (62),196774943014.4472
EU27+UK,Activity,Aluminium production,31013569879.896248
EU27+UK,Activity,Animal products nec,1105323064.9749446
EU27+UK,Activity,"Biogasification of food waste, incl. land application",2745415916.4052753
EU27+UK,Activity,"Biogasification of paper, incl. land application",301992381.7993227
EU27+UK,Activity,"Biogasification of sewage slugde, incl. land application",14316577058.172747
EU27+UK,Activity,Casting of metals,49113297263.47739
EU27+UK,Activity,Cattle farming,27198614158.138634
EU27+UK,Activity,Chemicals nec,164977492359.2404
EU27+UK,Activity,"Collection, purification and distribution of water (41)",89223511214.24805
EU27+UK,Activity,"Composting of food waste, incl. land application",20886204800.918533
EU27+UK,Activity,"Composting of paper and wood, incl. land application",63182667.641814075
EU27+UK,Activity,Computer and related activities (72),434569441187.1246
EU27+UK,Activity,Construction (45),1796977431320.6895
EU27+UK,Activity,Copper production,56524186282.97577
EU27+UK,Activity,Cultivation of cereal grains nec,33132610123.884613
EU27+UK,Activity,Cultivation of crops nec,33783910781.6462
EU27+UK,Activity,Cultivation of oil seeds,24005333971.041206
EU27+UK,Activity,Cultivation of paddy rice,1565519195.2661958
EU27+UK,Activity,Cultivation of plant-based fibers,977583891.7200255
EU27+UK,Activity,"Cultivation of sugar cane, sugar beet",4679642685.115427
EU27+UK,Activity,"Cultivation of vegetables, fruit, nuts",107827313619.0525
EU27+UK,Activity,Cultivation of wheat,31978006660.451294
EU27+UK,Activity,Distribution and trade of electricity,244265308862.19595
EU27+UK,Activity,Education (80),885288520385.165
EU27+UK,Activity,Extra-territorial organizations and bodies,18758.284359523397
EU27+UK,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",70264964644.26865
EU27+UK,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",35673283607.58686
EU27+UK,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",258683635.2368145
EU27+UK,Activity,"Financial intermediation, except insurance and pension funding (65)",721014734418.6373
EU27+UK,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",16937789177.035011
EU27+UK,Activity,"Forestry, logging and related service activities (02)",42215673960.59212
EU27+UK,Activity,Health and social work (85),1354617823638.9922
EU27+UK,Activity,Hotels and restaurants (55),905316985402.9711
EU27+UK,Activity,Incineration of waste: Food,11057984022.308338
EU27+UK,Activity,Incineration of waste: Metals and Inert materials,19226070654.23509
EU27+UK,Activity,Incineration of waste: Oil/Hazardous waste,13718992032.453663
EU27+UK,Activity,Incineration of waste: Paper,13261355854.318352
EU27+UK,Activity,Incineration of waste: Plastic,11039931085.88206
EU27+UK,Activity,Incineration of waste: Textiles,2559397900.5250015
EU27+UK,Activity,Incineration of waste: Wood,5892862641.910285
EU27+UK,Activity,Inland water transport,9136458615.669971
EU27+UK,Activity,"Insurance and pension funding, except compulsory social security (66)",347307826260.5739
EU27+UK,Activity,Landfill of waste: Food,13720852471.247536
EU27+UK,Activity,Landfill of waste: Inert/metal/hazardous,15468217815.297264
EU27+UK,Activity,Landfill of waste: Paper,9861103480.766352
EU27+UK,Activity,Landfill of waste: Plastic,2947872292.9182205
EU27+UK,Activity,Landfill of waste: Textiles,1800522023.341569
EU27+UK,Activity,Landfill of waste: Wood,3188706252.2737274
EU27+UK,Activity,"Lead, zinc and tin production",9848729410.244154
EU27+UK,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,121074110355.08215
EU27+UK,Activity,Manufacture of beverages,143037281276.1463
EU27+UK,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",14699022493.7999
EU27+UK,Activity,"Manufacture of cement, lime and plaster",101900452072.58844
EU27+UK,Activity,Manufacture of ceramic goods,27812060693.10484
EU27+UK,Activity,Manufacture of coke oven products,4531763202.979928
EU27+UK,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),319078067591.956
EU27+UK,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",534100741142.1299
EU27+UK,Activity,Manufacture of fish products,29029692496.219147
EU27+UK,Activity,Manufacture of furniture; manufacturing n.e.c. (36),217140664985.92593
EU27+UK,Activity,Manufacture of gas; distribution of gaseous fuels through mains,180167524914.92456
EU27+UK,Activity,Manufacture of glass and glass products,27576745290.13709
EU27+UK,Activity,Manufacture of machinery and equipment n.e.c. (29),733052772290.4584
EU27+UK,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",181181010946.3457
EU27+UK,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",747995321286.7936
EU27+UK,Activity,Manufacture of office machinery and computers (30),66755058125.03067
EU27+UK,Activity,Manufacture of other non-metallic mineral products n.e.c.,39193886862.193146
EU27+UK,Activity,Manufacture of other transport equipment (35),234365084513.65033
EU27+UK,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",193168553601.42868
EU27+UK,Activity,Manufacture of rubber and plastic products (25),289707969732.99854
EU27+UK,Activity,Manufacture of textiles (17),121218490987.97772
EU27+UK,Activity,Manufacture of tobacco products (16),23680065143.90261
EU27+UK,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),106254179383.26935
EU27+UK,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",111568778727.00958
EU27+UK,Activity,"Manure treatment (biogas), storage and land application",611216.8063462244
EU27+UK,Activity,"Manure treatment (conventional), storage and land application",611216.8063462244
EU27+UK,Activity,Meat animals nec,12036664415.846306
EU27+UK,Activity,Mining of aluminium ores and concentrates,193281931.7276861
EU27+UK,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",15993806163.053383
EU27+UK,Activity,Mining of coal and lignite; extraction of peat (10),28537346103.042114
EU27+UK,Activity,Mining of copper ores and concentrates,8411544223.925041
EU27+UK,Activity,Mining of iron ores,494143023.07801306
EU27+UK,Activity,"Mining of lead, zinc and tin ores and concentrates",1776328085.1788907
EU27+UK,Activity,Mining of nickel ores and concentrates,69494606.5856942
EU27+UK,Activity,Mining of other non-ferrous metal ores and concentrates,1522795188.1691012
EU27+UK,Activity,Mining of precious metal ores and concentrates,612040914.1498102
EU27+UK,Activity,Mining of uranium and thorium ores (12),477765274.45378685
EU27+UK,Activity,N-fertiliser,910734371.2815256
EU27+UK,Activity,Other business activities (74),1784400702851.9043
EU27+UK,Activity,Other land transport,598674101520.9365
EU27+UK,Activity,Other non-ferrous metal production,11045893201.179596
EU27+UK,Activity,Other service activities (93),169840667621.69983
EU27+UK,Activity,P- and other fertiliser,7122256914.140808
EU27+UK,Activity,Paper,124813181298.48622
EU27+UK,Activity,Petroleum Refinery,374237689408.2459
EU27+UK,Activity,Pigs farming,36290654566.513885
EU27+UK,Activity,"Plastics, basic",288045078311.6045
EU27+UK,Activity,Post and telecommunications (64),727492041126.0255
EU27+UK,Activity,Poultry farming,35566988562.248405
EU27+UK,Activity,Precious metals production,18247579445.939957
EU27+UK,Activity,Private households with employed persons (95),71700785300.35585
EU27+UK,Activity,Processed rice,3305650996.1835175
EU27+UK,Activity,Processing of Food products nec,393156829479.2326
EU27+UK,Activity,Processing of dairy products,131881871879.25616
EU27+UK,Activity,Processing of meat cattle,37739647029.590576
EU27+UK,Activity,Processing of meat pigs,47367297170.93764
EU27+UK,Activity,Processing of meat poultry,40472977785.40309
EU27+UK,Activity,Processing of nuclear fuel,6270072782.254486
EU27+UK,Activity,Processing vegetable oils and fats,33661839700.34068
EU27+UK,Activity,Production of DFIG generators,0.0
EU27+UK,Activity,Production of PMG generators,0.0
EU27+UK,Activity,Production of electricity by Geothermal,692621287.2369677
EU27+UK,Activity,Production of electricity by biomass and waste,10553493523.6492
EU27+UK,Activity,Production of electricity by coal,82096030414.64807
EU27+UK,Activity,Production of electricity by gas,102299631796.55093
EU27+UK,Activity,Production of electricity by hydro,25684625639.9336
EU27+UK,Activity,Production of electricity by nuclear,67889826246.37367
EU27+UK,Activity,Production of electricity by petroleum and other oil derivatives,12901273683.432405
EU27+UK,Activity,Production of electricity by solar photovoltaic,535535816.7504666
EU27+UK,Activity,Production of electricity by solar thermal,846197.6294940712
EU27+UK,Activity,"Production of electricity by tide, wave, ocean",90341871.52444434
EU27+UK,Activity,Production of electricity by wind,10712937196.881039
EU27+UK,Activity,Production of electricity nec,3748789367.2695727
EU27+UK,Activity,Production of meat products nec,93019007877.83224
EU27+UK,Activity,Production of mono-Si and poli-Si cells,0.0
EU27+UK,Activity,Production of offshore wind plants,0.0
EU27+UK,Activity,Production of onshore wind plants,0.0
EU27+UK,Activity,Production of photovoltaic modules,0.0
EU27+UK,Activity,Production of photovoltaic plants,0.0
EU27+UK,Activity,Public administration and defence; compulsory social security (75),1156249442997.6516
EU27+UK,Activity,"Publishing, printing and reproduction of recorded media (22)",267521351603.98767
EU27+UK,Activity,Pulp,18005751626.729176
EU27+UK,Activity,Quarrying of sand and clay,25301950816.92396
EU27+UK,Activity,Quarrying of stone,21072630548.014915
EU27+UK,Activity,Raw milk,70647252633.80154
EU27+UK,Activity,Re-processing of ash into clinker,26195269531.55591
EU27+UK,Activity,Re-processing of secondary aluminium into new aluminium,30581779591.3279
EU27+UK,Activity,Re-processing of secondary construction material into aggregates,2679319181.9488945
EU27+UK,Activity,Re-processing of secondary copper into new copper,9238100727.193262
EU27+UK,Activity,Re-processing of secondary glass into new glass,10443858734.685127
EU27+UK,Activity,"Re-processing of secondary lead into new lead, zinc and tin",2940779291.834109
EU27+UK,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1716800.0657899887
EU27+UK,Activity,Re-processing of secondary paper into new pulp,41372359893.52434
EU27+UK,Activity,Re-processing of secondary plastic into new plastic,68675480288.37108
EU27+UK,Activity,Re-processing of secondary preciuos metals into new preciuos metals,224508.32169339067
EU27+UK,Activity,Re-processing of secondary steel into new steel,73703693304.11835
EU27+UK,Activity,Re-processing of secondary wood material into new wood material,38735565371.98567
EU27+UK,Activity,Real estate activities (70),1785209491622.6562
EU27+UK,Activity,"Recreational, cultural and sporting activities (92)",476458925911.5676
EU27+UK,Activity,Recycling of bottles by direct reuse,8669802600.525461
EU27+UK,Activity,Recycling of waste and scrap,25885204608.844986
EU27+UK,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),233964440153.27048
EU27+UK,Activity,Research and development (73),150015508373.6688
EU27+UK,Activity,Retail sale of automotive fuel,36921054890.62161
EU27+UK,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",403102537380.56506
EU27+UK,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",361132572206.56146
EU27+UK,Activity,Sea and coastal water transport,123549095895.35324
EU27+UK,Activity,Steam and hot water supply,24205767123.01219
EU27+UK,Activity,Sugar refining,17358402824.04024
EU27+UK,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),709928492548.9645
EU27+UK,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",59443575987.79184
EU27+UK,Activity,Transmission of electricity,55051865162.55309
EU27+UK,Activity,Transport via pipelines,18566026617.67056
EU27+UK,Activity,Transport via railways,181925150436.88504
EU27+UK,Activity,"Waste water treatment, food",6462789192.173281
EU27+UK,Activity,"Waste water treatment, other",11464897108.70285
EU27+UK,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",818625249662.1813
EU27+UK,Activity,"Wool, silk-worm cocoons",139207066.06509975
RoW,Activity,Activities auxiliary to financial intermediation (67),449886476908.81024
RoW,Activity,Activities of membership organisation n.e.c. (91),221672814367.8258
RoW,Activity,Air transport (62),300691976524.5311
RoW,Activity,Aluminium production,121181280656.15251
RoW,Activity,Animal products nec,59681673500.59793
RoW,Activity,"Biogasification of food waste, incl. land application",3322229949.4934483
RoW,Activity,"Biogasification of paper, incl. land application",546614744.8469465
RoW,Activity,"Biogasification of sewage slugde, incl. land application",1982880522.8507648
RoW,Activity,Casting of metals,80944049948.30887
RoW,Activity,Cattle farming,143535252477.94504
RoW,Activity,Chemicals nec,1296316997463.9158
RoW,Activity,"Collection, purification and distribution of water (41)",132605524743.42972
RoW,Activity,"Composting of food waste, incl. land application",6146602272.436899
RoW,Activity,"Composting of paper and wood, incl. land application",1512464288.9788475
RoW,Activity,Computer and related activities (72),679306023218.343
RoW,Activity,Construction (45),4000122913499.708
RoW,Activity,Copper production,123035683020.3056
RoW,Activity,Cultivation of cereal grains nec,176106073291.89987
RoW,Activity,Cultivation of crops nec,292197055794.1555
RoW,Activity,Cultivation of oil seeds,94846295951.17816
RoW,Activity,Cultivation of paddy rice,177614957454.01108
RoW,Activity,Cultivation of plant-based fibers,41792300782.88464
RoW,Activity,"Cultivation of sugar cane, sugar beet",55089142710.74278
RoW,Activity,"Cultivation of vegetables, fruit, nuts",476620790822.21515
RoW,Activity,Cultivation of wheat,128781683793.58113
RoW,Activity,Distribution and trade of electricity,268082771239.0575
RoW,Activity,Education (80),1150334969052.3403
RoW,Activity,Extra-territorial organizations and bodies,0.0
RoW,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1440393098163.1287
RoW,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",330243266840.69226
RoW,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",16889992879.2459
RoW,Activity,"Financial intermediation, except insurance and pension funding (65)",1099503944537.779
RoW,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",168059936409.2147
RoW,Activity,"Forestry, logging and related service activities (02)",140408950132.22577
RoW,Activity,Health and social work (85),2085663687649.494
RoW,Activity,Hotels and restaurants (55),1663864645500.626
RoW,Activity,Incineration of waste: Food,19197458105.17569
RoW,Activity,Incineration of waste: Metals and Inert materials,4612479881.313425
RoW,Activity,Incineration of waste: Oil/Hazardous waste,5687171265.248796
RoW,Activity,Incineration of waste: Paper,19325996763.928482
RoW,Activity,Incineration of waste: Plastic,5238117238.185747
RoW,Activity,Incineration of waste: Textiles,4565223173.452186
RoW,Activity,Incineration of waste: Wood,5377320779.433462
RoW,Activity,Inland water transport,13904498573.753538
RoW,Activity,"Insurance and pension funding, except compulsory social security (66)",614578292042.6123
RoW,Activity,Landfill of waste: Food,96842559864.68895
RoW,Activity,Landfill of waste: Inert/metal/hazardous,37379439767.6998
RoW,Activity,Landfill of waste: Paper,44154557259.684044
RoW,Activity,Landfill of waste: Plastic,33069909812.597397
RoW,Activity,Landfill of waste: Textiles,14668404932.750078
RoW,Activity,Landfill of waste: Wood,17340411853.106846
RoW,Activity,"Lead, zinc and tin production",24778773310.743687
RoW,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,758580867617.5175
RoW,Activity,Manufacture of beverages,272374431178.93335
RoW,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",10140122605.709307
RoW,Activity,"Manufacture of cement, lime and plaster",117475257600.51169
RoW,Activity,Manufacture of ceramic goods,70770152397.91452
RoW,Activity,Manufacture of coke oven products,25914129601.157814
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),616001332336.8477
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",771960489085.1787
RoW,Activity,Manufacture of fish products,218752709392.64374
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),365864058886.4568
RoW,Activity,Manufacture of gas; distribution of gaseous fuels through mains,157680141616.57007
RoW,Activity,Manufacture of glass and glass products,94499080117.78632
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),1121341335869.9128
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",286068937789.44867
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1328827411218.8203
RoW,Activity,Manufacture of office machinery and computers (30),191414358373.56467
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,138649810988.75726
RoW,Activity,Manufacture of other transport equipment (35),298900239573.67883
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",803910015574.4346
RoW,Activity,Manufacture of rubber and plastic products (25),516802996137.3372
RoW,Activity,Manufacture of textiles (17),404850277299.1863
RoW,Activity,Manufacture of tobacco products (16),99792800451.05836
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),267670163438.02042
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",199768688329.3136
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",0.0
RoW,Activity,Meat animals nec,21323845696.80765
RoW,Activity,Mining of aluminium ores and concentrates,9109508588.293497
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",36277033977.14729
RoW,Activity,Mining of coal and lignite; extraction of peat (10),172318042854.04626
RoW,Activity,Mining of copper ores and concentrates,94592861409.88437
RoW,Activity,Mining of iron ores,114390628517.26984
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",27599121438.587547
RoW,Activity,Mining of nickel ores and concentrates,17967554974.23155
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,42975289718.36371
RoW,Activity,Mining of precious metal ores and concentrates,83525356755.56885
RoW,Activity,Mining of uranium and thorium ores (12),14883180899.418695
RoW,Activity,N-fertiliser,3875009109.0912733
RoW,Activity,Other business activities (74),1728902318321.8374
RoW,Activity,Other land transport,1220329794702.7363
RoW,Activity,Other non-ferrous metal production,65212238094.46225
RoW,Activity,Other service activities (93),428724802348.1527
RoW,Activity,P- and other fertiliser,80568682927.27087
RoW,Activity,Paper,282681192547.1421
RoW,Activity,Petroleum Refinery,1118240986259.892
RoW,Activity,Pigs farming,115857022209.67682
RoW,Activity,"Plastics, basic",118396298076.79001
RoW,Activity,Post and telecommunications (64),1078817351587.386
RoW,Activity,Poultry farming,149217033918.61807
RoW,Activity,Precious metals production,79385737309.56436
RoW,Activity,Private households with employed persons (95),105077891394.94055
