Region,Level,Item,production
EU27+UK,Activity,Production of offshore wind plants,0.0
EU27+UK,Activity,Production of onshore wind plants,0.0
EU27+UK,Activity,Production of photovoltaic modules,0.0
EU27+UK,Activity,Production of photovoltaic plants,0.0
EU27+UK,Activity,Public administration and defence; compulsory social security (75),1364572825080.7542
EU27+UK,Activity,"Publishing, printing and reproduction of recorded media (22)",318969870603.3667
EU27+UK,Activity,Pulp,21808227269.183834
EU27+UK,Activity,Quarrying of sand and clay,26143020204.359154
EU27+UK,Activity,Quarrying of stone,21080342193.27375
EU27+UK,Activity,Raw milk,74142842852.2873
EU27+UK,Activity,Re-processing of ash into clinker,28725318760.675358
EU27+UK,Activity,Re-processing of secondary aluminium into new aluminium,38009039811.71707
EU27+UK,Activity,Re-processing of secondary construction material into aggregates,2707242831.9514546
EU27+UK,Activity,Re-processing of secondary copper into new copper,10415377897.894638
EU27+UK,Activity,Re-processing of secondary glass into new glass,12564027301.448143
EU27+UK,Activity,"Re-processing of secondary lead into new lead, zinc and tin",3870216331.8623457
EU27+UK,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1836974.779765879
EU27+UK,Activity,Re-processing of secondary paper into new pulp,44423372964.20407
EU27+UK,Activity,Re-processing of secondary plastic into new plastic,93111138807.76813
EU27+UK,Activity,Re-processing of secondary preciuos metals into new preciuos metals,258286.489042965
EU27+UK,Activity,Re-processing of secondary steel into new steel,86698922523.65793
EU27+UK,Activity,Re-processing of secondary wood material into new wood material,47329138981.712585
EU27+UK,Activity,Real estate activities (70),1884200447313.4695
EU27+UK,Activity,"Recreational, cultural and sporting activities (92)",546637696244.4596
EU27+UK,Activity,Recycling of bottles by direct reuse,10401158718.456476
EU27+UK,Activity,Recycling of waste and scrap,31950461938.605373
EU27+UK,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),298104619444.3394
EU27+UK,Activity,Research and development (73),176965994473.61993
EU27+UK,Activity,Retail sale of automotive fuel,44902300977.736404
EU27+UK,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",486315844803.8052
EU27+UK,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",422887292122.9779
EU27+UK,Activity,Sea and coastal water transport,145914188569.43246
EU27+UK,Activity,Steam and hot water supply,24005279964.91559
EU27+UK,Activity,Sugar refining,20344265519.600323
EU27+UK,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),857011939062.5435
EU27+UK,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",71474367968.42688
EU27+UK,Activity,Transmission of electricity,57814374507.30754
EU27+UK,Activity,Transport via pipelines,23737813472.22153
EU27+UK,Activity,Transport via railways,218925229709.55283
EU27+UK,Activity,"Waste water treatment, food",7725741927.608298
EU27+UK,Activity,"Waste water treatment, other",14239816779.763187
EU27+UK,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",1004750791110.0604
EU27+UK,Activity,"Wool, silk-worm cocoons",161978171.5817039
RoW,Activity,Activities auxiliary to financial intermediation (67),505943062508.7116
RoW,Activity,Activities of membership organisation n.e.c. (91),230246013139.52264
RoW,Activity,Air transport (62),318446748374.0306
RoW,Activity,Aluminium production,127287884436.43526
RoW,Activity,Animal products nec,71416599507.82979
RoW,Activity,"Biogasification of food waste, incl. land application",4146564428.3067718
RoW,Activity,"Biogasification of paper, incl. land application",815711140.9036698
RoW,Activity,"Biogasification of sewage slugde, incl. land application",2866543725.257797
RoW,Activity,Casting of metals,89067467551.26683
RoW,Activity,Cattle farming,150569578963.85974
RoW,Activity,Chemicals nec,1499611890288.4753
RoW,Activity,"Collection, purification and distribution of water (41)",137772910371.00714
RoW,Activity,"Composting of food waste, incl. land application",6577121965.696433
RoW,Activity,"Composting of paper and wood, incl. land application",1765500813.587459
RoW,Activity,Computer and related activities (72),737637789966.7903
RoW,Activity,Construction (45),4204222938891.9707
RoW,Activity,Copper production,129555738317.50778
RoW,Activity,Cultivation of cereal grains nec,207948486519.6759
RoW,Activity,Cultivation of crops nec,311321685523.79065
RoW,Activity,Cultivation of oil seeds,107211981358.98848
RoW,Activity,Cultivation of paddy rice,221431510469.04776
RoW,Activity,Cultivation of plant-based fibers,39928329757.3338
RoW,Activity,"Cultivation of sugar cane, sugar beet",57695005379.059235
RoW,Activity,"Cultivation of vegetables, fruit, nuts",580787369388.7693
RoW,Activity,Cultivation of wheat,150185096422.40756
RoW,Activity,Distribution and trade of electricity,270741608434.0204
RoW,Activity,Education (80),1238392786253.9248
RoW,Activity,Extra-territorial organizations and bodies,0.0
RoW,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1084447184842.7057
RoW,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",299988676489.73083
RoW,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",13038015737.916462
RoW,Activity,"Financial intermediation, except insurance and pension funding (65)",1224407935478.728
RoW,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",196368477776.65265
RoW,Activity,"Forestry, logging and related service activities (02)",156262103675.52698
RoW,Activity,Health and social work (85),2257021896065.627
RoW,Activity,Hotels and restaurants (55),1932597863882.6099
RoW,Activity,Incineration of waste: Food,19798009236.974136
RoW,Activity,Incineration of waste: Metals and Inert materials,5347966276.549395
RoW,Activity,Incineration of waste: Oil/Hazardous waste,6262170572.900754
RoW,Activity,Incineration of waste: Paper,20020765555.487495
RoW,Activity,Incineration of waste: Plastic,5948764534.498535
RoW,Activity,Incineration of waste: Textiles,4989939170.894724
RoW,Activity,Incineration of waste: Wood,5919614112.464214
RoW,Activity,Inland water transport,15969143053.412205
RoW,Activity,"Insurance and pension funding, except compulsory social security (66)",678893672189.1722
RoW,Activity,Landfill of waste: Food,74349274163.54663
RoW,Activity,Landfill of waste: Inert/metal/hazardous,36788845856.66301
RoW,Activity,Landfill of waste: Paper,43765709237.31238
RoW,Activity,Landfill of waste: Plastic,31768769817.607567
RoW,Activity,Landfill of waste: Textiles,14572958540.762962
RoW,Activity,Landfill of waste: Wood,17203111759.58471
RoW,Activity,"Lead, zinc and tin production",29139417561.20337
RoW,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,828748918355.3596
RoW,Activity,Manufacture of beverages,260948860521.5934
RoW,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",10461360092.28853
RoW,Activity,"Manufacture of cement, lime and plaster",120878874967.63478
RoW,Activity,Manufacture of ceramic goods,76383176547.40775
RoW,Activity,Manufacture of coke oven products,28364341415.752052
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),697057750499.9097
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",810899315310.2332
RoW,Activity,Manufacture of fish products,237042729847.30835
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),399374713653.31714
RoW,Activity,Manufacture of gas; distribution of gaseous fuels through mains,154285753123.47476
RoW,Activity,Manufacture of glass and glass products,106821562146.25803
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),1195452139817.0488
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",354360547146.5552
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1461384582448.962
RoW,Activity,Manufacture of office machinery and computers (30),222303362135.01917
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,145838576649.24164
RoW,Activity,Manufacture of other transport equipment (35),322303972628.2101
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",971880617298.0138
RoW,Activity,Manufacture of rubber and plastic products (25),532748669475.74335
RoW,Activity,Manufacture of textiles (17),418594256502.0281
RoW,Activity,Manufacture of tobacco products (16),105018947814.33554
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),269829940658.54294
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",202455256920.31348
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",0.0
RoW,Activity,Meat animals nec,24911289314.286556
RoW,Activity,Mining of aluminium ores and concentrates,8698846946.552767
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",37536672985.88289
RoW,Activity,Mining of coal and lignite; extraction of peat (10),193076398735.8572
RoW,Activity,Mining of copper ores and concentrates,82921731919.2117
RoW,Activity,Mining of iron ores,102570378821.75449
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",27627429352.755802
RoW,Activity,Mining of nickel ores and concentrates,16368964541.41441
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,43680448958.12443
RoW,Activity,Mining of precious metal ores and concentrates,74531741424.84497
RoW,Activity,Mining of uranium and thorium ores (12),16955705058.52218
RoW,Activity,N-fertiliser,4601657360.111673
RoW,Activity,Other business activities (74),1927070470281.5464
RoW,Activity,Other land transport,1377821405095.7446
RoW,Activity,Other non-ferrous metal production,61288858692.46622
RoW,Activity,Other service activities (93),517312585076.1577
RoW,Activity,P- and other fertiliser,84103885903.99094
RoW,Activity,Paper,298379146074.6179
RoW,Activity,Petroleum Refinery,1120915620924.656
RoW,Activity,Pigs farming,129647803851.50124
RoW,Activity,"Plastics, basic",135203456045.13681
RoW,Activity,Post and telecommunications (64),1186514377586.3994
RoW,Activity,Poultry farming,161891791403.79272
RoW,Activity,Precious metals production,78234600958.98267
RoW,Activity,Private households with employed persons (95),123882647282.83548
