Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
EU27+UK,Commodity,Coking Coal,37464.1975890175,33733.308266227454,4133.085270085176,2206681.568257791,26728630.1916791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.294551499666,902.6232239138566,90301.99651893813,205213.99883977885,408.0825513930748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Bituminous Coal,3661453657.561562,89541465.01004986,8885489.490201872,1999925.6936351147,108557154.21586119,0.0,0.0,14.300022668530572,0.0,0.0,0.0,26.71912624743602,0.0,0.0,7272376.611138208,3266.6970982262405,659157.2111744512,79743.41343716036,38410.97591674487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Sub-Bituminous Coal,572385.3077709778,0.0,493144.71311065793,1393871.6490766166,1124218.942127943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Patent Fuel,9948359.588023625,0.0,0.0,3704350.503938326,3650691.798563856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.539816893511,4.7669565068248145,3458.3296101833557,0.11749035583016416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Lignite/Brown Coal,612189328.3725686,209475.1529707294,4352785.333850819,6192092.707285922,68889481.50723104,0.0,0.0,0.0,0.0,0.0,0.0,1742.1949016580954,0.0,0.0,1742.353185419209,0.012632760432305,13444780.616511878,4644.276658872441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,BKB/Peat Briquettes,491651359.1695621,0.0,7639200.344107857,501658.26612101315,91148333.1459832,0.0,0.0,0.1930540399302286,0.0,0.0,0.0697124524302073,0.0,0.0,0.0,11934619.609164178,4241.098133015237,103486.00863808073,9016.621440605433,1413.4553704390944,0.0,0.0,0.16109700203667598,0.0,0.0,0.0581577380748761,0.0,0.0,0.0
EU27+UK,Commodity,Peat,10572928.693526698,0.0,1620299.1582635774,3673743.4792990955,330686948.75205916,0.0,0.0,0.0013725609000823785,0.0,0.0,0.0060408897599195715,0.0,0.0,0.0,8968718.573452724,22.081962979707324,119947.43103420202,0.5386179049302036,490826.94729663513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,134429152.6798196,306648804.17222947,186549201.99589756,0.0,0.0,0.0,0.0,0.0,26435287.883717638,456358.7475811373,0.0,0.0,0.0,0.08841188173547909,26.26562955012404,8935118.243423361,230130.85107200177,0.0,0.0,0.0,0.0,0.0,0.0,2780966.019823628,0.0,0.0
EU27+UK,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.0948158013900508,0.0,963968.1371254284,2771010450.5420375,7690877670.042664,0.0,0.0,0.0,0.0,0.0,5890352.82501131,34010.09390621831,0.0,0.0,82540380.09157379,552.8428154182898,17652.646956199576,87588337.5384948,649695006.8396906,0.0,0.0,0.0,0.0,0.0,0.0,61939.527484367856,0.0,0.0
EU27+UK,Commodity,Natural Gas Liquids,0.0,0.0,3006.3842967656324,771755128.9904637,191137108.72439697,0.0,0.0,0.0,0.0,0.0,1.553356722026286e-05,0.0,0.0,0.0,0.0,2.809026204305268,5.074847525105484,0.31178212263432387,3.8551070841465327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Hydrocarbons,0.0,0.0,682978.1672716729,121706613.21116634,3268482.564059815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.556912874609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Uranium and thorium ores (12),0.0,0.0,5401495.65849188,14474345.930814713,24017013.6395958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Iron ores,0.0,0.0,593449.0153985623,11239228.42628951,19288644.789107066,0.0,0.0,0.0,0.0,0.0,263826.48619226465,10873.160924993806,0.0,0.0,0.0,140.88197314751926,98.97606308089162,50636.4804477022,26917.561938657604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Copper ores and concentrates,0.0,0.0,968373.4108866836,22464653.9526283,159494104.20008639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368149301853309,106.86385979789394,0.0,66576638.735983856,0.0,0.0,0.0,0.0,0.0,0.0,9057101.578951139,0.0,0.0
EU27+UK,Commodity,Nickel ores and concentrates,0.0,0.0,197476.6881639565,3586058.4643671517,555404.0485324137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271808.4503718443,0.0,0.0
EU27+UK,Commodity,Aluminium ores and concentrates,0.0,0.0,62109.99550522118,18797.662444815145,24845774.388603747,0.0,0.0,0.0,0.0,0.0,1893.465593908519,13423.817524723381,0.0,0.0,0.0,0.0,1321.3361827562785,0.0,40327.02957196034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Precious metal ores and concentrates,0.0,0.0,161721.82745306037,16571328.206535334,8580266.406904805,0.0,0.0,0.0,0.0,0.0,110.69440005510566,227.06058913924696,0.0,0.0,0.0,0.0,0.0,175.16736315479943,294.29088252274823,0.0,0.0,0.0,0.0,0.0,0.0,455349.57647238165,0.0,0.0
EU27+UK,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,818655.0436795396,1925488.2851942135,330028593.26051277,0.0,0.0,0.0,0.0,0.0,0.0,204.5555938884708,0.0,0.0,0.0,0.0,3.550982961869761,1.29353322582178,24511635.65925057,0.0,0.0,0.0,0.0,0.0,0.0,641396.8421806203,0.0,0.0
EU27+UK,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,150448.06090411296,180091.84959031636,60435467.91631912,0.0,0.0,0.0,0.0,0.0,2989.4739679728127,4240823.116519639,0.0,0.0,0.0,0.9439379743337212,25.602116516457567,277.5711964131488,2182077.904486368,0.0,0.0,0.0,0.0,0.0,0.0,13344.056178642728,0.0,0.0
EU27+UK,Commodity,Stone,0.0,0.0,2006954.8621083992,720781113.5018084,405241792.03028786,0.0,0.0,0.0,0.0,0.0,0.0,535109.7973107796,0.0,0.0,5630.952276199347,212.77260806302922,255.4817136966936,2724.935708408112,6722658.549898829,0.0,0.0,0.0,0.0,0.0,0.0,1703488.2752830554,0.0,0.0
EU27+UK,Commodity,Sand and clay,0.0,0.0,5025444.468282627,163657981.6375618,724798769.6945779,0.0,0.0,174024.06951281655,0.0,0.0,0.0,84485.0782819064,0.0,0.0,145604.05982332866,158.28124916266583,151.10944468289034,524231.7363112342,2329085.5063986196,0.0,0.0,0.0,0.0,0.0,0.0,99547.96276101508,0.0,0.0
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",475046176.6325755,0.0,1791450.7905146787,10675032.657284515,258637564.69918948,0.0,0.0,587053.6319690219,0.0,0.0,0.0,121221.69985719904,0.0,0.0,17668006.058891036,132.12322457868962,1242.7014234379112,258198.58737401705,10707852.587516647,0.0,0.0,0.0,0.0,0.0,0.0,449806.63471765356,0.0,0.0
EU27+UK,Commodity,Products of meat cattle,28144473807.86715,112963399.88332482,11305965.247618878,164311.39821237494,201462863.3129948,0.0,0.0,11491037.4127272,0.0,0.0,0.0,2178.3892573437256,0.0,0.0,436297009.53595537,1398.3684535503899,505033.7183821844,0.0,554876.5636994318,0.0,0.0,2661705.4849686776,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Products of meat pigs,28510751703.34104,101031354.27665485,23035372.76092833,164577.7570698065,319316178.7090909,0.0,0.0,154915897.37371215,0.0,0.0,0.0,339405.8668366292,0.0,0.0,1282758262.8060045,10333.364908963262,65667.60252436598,0.0,26095135.99876085,0.0,0.0,843559382.006074,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Products of meat poultry,55603796366.51075,175886864.8297903,3592777.2949247453,165341.24752055857,324353252.88221776,0.0,0.0,2737522.5030965866,0.0,0.0,0.0,5620.307806070511,0.0,0.0,1258041471.335957,3767.297702834154,25071.137792756414,0.0,1274610.388187748,0.0,0.0,35090129.15423998,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Meat products nec,97954929543.7389,38437977.49234399,20224263.03516127,85965.12433732775,1633717544.3008223,0.0,0.0,70805403.79096182,0.0,0.0,0.0,410866.05609813635,0.0,0.0,1376739284.1649947,77249.95931599896,346410.14655234665,0.0,3092034.7724043266,0.0,0.0,122704190.07969585,0.0,0.0,0.0,449689.712629283,0.0,0.0
EU27+UK,Commodity,products of Vegetable oils and fats,5111238321.729258,5362911.709575258,6252415.002901055,165110.801292207,265557859.04068547,0.0,0.0,209775085.03726685,0.0,0.0,0.0,564888.9993152975,0.0,0.0,1255988908.6691902,10.943039002087335,130312.6481525495,0.0,121641953.24400795,0.0,0.0,26947055.57977915,0.0,0.0,0.0,2279327.910823676,0.0,0.0
EU27+UK,Commodity,Dairy products,95380059025.70923,244766696.75163302,61028671.694388315,164308.4237153536,905823731.7983007,0.0,0.0,829420365.7776799,0.0,0.0,0.0,1694860.4175697512,0.0,0.0,7364324682.004789,98931.17171279222,563703.5439609402,0.0,17269338.08744635,0.0,0.0,0.0,0.0,0.0,0.0,59409983.75147535,0.0,0.0
EU27+UK,Commodity,Processed rice,1471256473.929441,2470271.9325526315,14958071.050293677,166274.8175690613,24250826.297046863,0.0,0.0,19802172.062495045,0.0,0.0,0.0,6477.14745607727,0.0,0.0,114763100.15130946,3183.2834336734336,141122.81035508937,0.0,51026.54837303106,0.0,0.0,0.0,0.0,0.0,0.0,15.560637614648428,0.0,0.0
EU27+UK,Commodity,Sugar,8518915789.51513,21203512.958053887,7039896.826747211,165846.15026348477,79037419.94772917,0.0,0.0,1587262.004217756,0.0,0.0,0.0,4097.141186593817,0.0,0.0,413455544.3339784,29.36989551734415,9285.72617644964,0.0,974638.0866986826,0.0,0.0,60474.14292853666,0.0,0.0,0.0,318.89923613795,0.0,0.0
EU27+UK,Commodity,Food products nec,241382535733.49017,1437400122.2655287,870449203.9104242,164714.9649298315,3554713857.2638826,0.0,0.0,3978808415.9264855,0.0,0.0,0.0,5864409.18442148,0.0,0.0,34078450949.518665,1156330.6161051528,105392495.39646667,0.0,155810439.47151098,0.0,0.0,3381956676.794128,0.0,0.0,0.0,3646260.2003935343,0.0,0.0
EU27+UK,Commodity,Beverages,53001750585.75623,53132198.81623599,33192559.763298016,164678.5548798406,1160052763.2424345,0.0,0.0,10250589058.528877,0.0,0.0,0.0,19696528.97167796,0.0,0.0,13584709702.263271,98899.72359440103,1662577.2644972417,0.0,28254935.138806906,0.0,0.0,0.0,0.0,0.0,0.0,47711021.733053446,0.0,0.0
EU27+UK,Commodity,Fish products,9421735423.397326,182505603.36726427,155107564.55062634,166153.25710714393,127453577.35394172,0.0,0.0,266489858.37137756,0.0,0.0,0.0,2418945.3886896838,0.0,0.0,3192564343.989793,21891.354891898638,188358.78926741143,0.0,12385783.801386846,0.0,0.0,441113787.3351705,0.0,0.0,0.0,83458.62493534443,0.0,0.0
EU27+UK,Commodity,Tobacco products (16),17469467080.24242,8803612.753018994,20607223.3629794,251784.87493799356,1049135733.66165,0.0,0.0,41778204.53580836,0.0,0.0,0.0,45260.838484788175,0.0,0.0,3456431003.0847096,11.9423115292837,0.0,0.0,9709504.328968812,0.0,0.0,0.0,0.0,0.0,0.0,749464.8372326643,0.0,0.0
EU27+UK,Commodity,Textiles (17),50593832026.883575,93028891.43268904,97288847.07204872,1477021458.7548954,627053117.4692447,0.0,0.0,1804947790.0657263,0.0,0.0,2548660.529483605,9161331.554150844,0.0,0.0,7439500195.433677,2683966.2377101863,5906642.549438541,380761306.6558187,483237538.74820215,0.0,0.0,2733220.740681678,0.0,0.0,0.0,7552029.997834433,0.0,0.0
EU27+UK,Commodity,Wearing apparel; furs (18),82735704724.08002,361764291.72568095,128103328.63516079,276178689.01274097,916207359.2679663,0.0,0.0,3053572284.6160707,0.0,0.0,0.0,2091693.1880655992,0.0,0.0,15298919279.704367,372201.1503663385,27841405.913354784,26150277.3949671,16782680.081479203,0.0,0.0,1092389809.4980977,0.0,0.0,0.0,21909520.153352536,0.0,0.0
EU27+UK,Commodity,Leather and leather products (19),22800465483.938095,49118965.18066458,116254698.45746046,75234985.768966,1346786675.735922,0.0,0.0,2650451039.5299077,0.0,0.0,0.0,17445543.340385407,0.0,0.0,6831577119.819273,2552098.4808544577,5062924.4392731115,189.80034030498797,42131004.54858878,0.0,0.0,0.0,0.0,0.0,0.0,41642026.55273756,0.0,0.0
EU27+UK,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),16193816337.575424,0.0,171138.0341186484,12100407907.467855,1853579881.3114398,0.0,0.0,130830752.00358924,0.0,0.0,21370692.427500617,8883994.34584241,0.0,0.0,1157543793.7493982,7760.6494103923715,209199.8619162664,1016302143.1873058,70321940.25544684,0.0,0.0,2795407.8191748234,0.0,0.0,1885412.844854611,161244.43159275668,0.0,0.0
EU27+UK,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Pulp,0.0,0.0,156708307.31087852,3.2582863636110337,2487284910.0152335,0.0,0.0,0.0,0.0,0.0,0.0,311760.05215780315,0.0,0.0,0.0,6569023.561984284,9501653.88891725,25849.08530356028,71435341.34367684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Paper and paper products,18907239561.305798,0.0,199302330.1925254,10564.888791978827,1144263228.4000306,0.0,0.0,540800577.2729063,0.0,0.0,0.0,1947004.7896973116,0.0,0.0,5269550007.028576,33853130.280433245,724003929.90539,0.0,275375000.6925078,0.0,0.0,32900390.58313633,0.0,0.0,0.0,3121507.490849486,0.0,0.0
EU27+UK,Commodity,Printed matter and recorded media (22),92589819031.77237,385617327.3680034,1488077234.5648537,29192914872.411106,1055127827.5972894,0.0,0.0,772604585.0225763,0.0,0.0,0.0,831961.1860775868,0.0,0.0,3577850924.9923253,26491559.963307694,53432643.95199636,103161734.93476589,29760496.528768435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coke Oven Coke,328403912.0281684,391759.2688805659,904837.8699507432,0.0,139277698.13369346,0.0,0.0,0.005858962411389622,0.0,0.0,0.0,0.0,0.0,0.0,8190524.020021476,6.589535862729438,8574.661588913357,0.0,68690358.84086716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coal Tar,0.0,0.0,0.0,0.0,3318599.216799797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.26456110308837,0.0,0.0,0.0,10.514243209759794,0.0,0.0,0.0,0.0,0.0,0.0,1738.9462162799643,0.0,0.0
EU27+UK,Commodity,Motor Gasoline,87026630766.2355,17756397.700132273,25171456.61595139,0.0,972011138.375552,0.0,0.0,4196995727.066637,0.0,0.0,0.0,1326311.4333054123,0.0,0.0,10753405259.6312,3861046.78543504,4151791.6922205174,0.0,404387591.3672146,0.0,0.0,18049.38249746381,0.0,0.0,0.0,37.85753211766562,0.0,0.0
EU27+UK,Commodity,Aviation Gasoline,7499906.515552246,30827.056259649104,20189.934799158298,0.0,2224267.920800163,0.0,0.0,50349.19563427158,0.0,0.0,0.0,3501.925880795695,0.0,0.0,803310.9096151611,5.76910492997877,57487.56041297437,0.0,8446.626436940602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gasoline Type Jet Fuel,875587.9608183901,0.0,4304.633381681172,0.0,195182.86902039527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Kerosene Type Jet Fuel,677161271.420195,3359183.46397793,5794713.654121442,0.0,233445952.99856645,0.0,0.0,5794946.104619269,0.0,0.0,0.0,1181454.9246153948,0.0,0.0,42862348.640836984,7790.429826320874,116416.90236596648,0.0,4367707.329354664,0.0,0.0,5557.407017723559,0.0,0.0,0.0,229.67544687256301,0.0,0.0
EU27+UK,Commodity,Kerosene,5219458699.029778,0.0,0.0,0.0,37236740.47020047,0.0,0.0,26023120.816732503,0.0,0.0,0.0,9612.676001203938,0.0,0.0,111013928.44873531,0.0,0.0,0.0,58169.4143195502,0.0,0.0,133575.38901509586,0.0,0.0,0.0,39529.60814880538,0.0,0.0
EU27+UK,Commodity,Gas/Diesel Oil,36645421209.145325,33895403.93893407,41990040.026235744,0.0,2799091178.605384,0.0,0.0,1164478934.0560248,0.0,0.0,0.0,216006.61633983563,0.0,0.0,2140048617.8302708,3319365.0169251347,13018708.73168835,0.0,126418305.09481709,0.0,0.0,10720.142288555084,0.0,0.0,0.0,99.76749761279837,0.0,0.0
EU27+UK,Commodity,Heavy Fuel Oil,240671242.9857427,51904.55563959124,1098579.0909477032,0.0,909755357.184,0.0,0.0,0.0,0.0,0.0,0.0,637986.0960646758,0.0,0.0,831119461.2359998,0.0,20545.07287695411,0.0,3295629.4717183523,0.0,0.0,0.0,0.0,0.0,0.0,803951.6732216375,0.0,0.0
EU27+UK,Commodity,Refinery Gas,0.2303237401228619,0.0,0.0,0.0,5617522.1338021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11358.183870208282,0.0,0.0,0.0,1.1482818509019157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
