Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
EU27+UK,Commodity,Coking Coal,141587.42934086118,31566.62930360892,3032.5270747846703,1887971.3930611343,27467167.911750816,0.0,0.0,0.0,0.0,0.0,0.0,29263.532104108777,0.0,0.0,244551.37262942528,4.19431493421326,422.5526548179391,4557.670243217155,1184.3870942091146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Bituminous Coal,3009371082.6088996,78585467.09994276,11155608.88399879,3898345.358670917,178229733.6675408,0.0,0.0,0.0,0.0,0.0,0.0,738.9511024706545,0.0,0.0,810770.5292465815,1233.2052236964205,4871.836392656429,6164.23653934719,7070573.582034629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Sub-Bituminous Coal,703153.0686087969,0.0,7705185.582209969,1114969.423833109,830233.6178191557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.94033729174836,0.0,0.0,0.0,5674.255307232365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Patent Fuel,38384184.14923699,0.0,0.0,910603.1558671797,6607146.417709218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.666293554823,0.9912906228633833,944.4774567586335,0.08692364196443497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Lignite/Brown Coal,252694423.0007654,198065.6501092165,2567584.3185662883,2692326.202940489,104388629.1428784,0.0,0.0,0.0,0.0,0.0,0.0,0.083554761008426,0.0,0.0,34136.8889647893,0.0,5388.462979568476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,BKB/Peat Briquettes,515662087.91511685,0.0,4929402.37759045,21622833.387086652,97559297.02280398,0.0,0.0,0.2040909212270984,0.0,0.0,0.07367900203061223,0.0,0.0,0.0,11757788.892072964,6933.299765576678,93755.32026866355,12838.55180247758,2652.774103891848,0.0,0.0,0.03668244173825509,0.0,0.0,0.013242753195833202,0.0,0.0,0.0
EU27+UK,Commodity,Peat,10417273.042133704,0.0,1042801.1951217024,37474589.73084392,346692745.0018802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415737.7019837056,16.89249600962998,65821.553649289,0.5389586170831044,56581.39952168149,0.0,0.0,0.0,0.0,0.0,0.0676312472019054,0.0,0.0,0.0
EU27+UK,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",1754095.0608819972,0.0,266544203.84447446,313251877.99372786,387333834.77635354,0.0,0.0,0.0,0.0,0.0,98087940.68139818,37405.29572149435,0.0,0.0,0.0,0.07858018909753725,8.524050517198246,29278988.742447227,1109968.6739729089,0.0,0.0,0.0,0.0,0.0,0.0,30.376493654369398,0.0,0.0
EU27+UK,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.0474079006950416,0.0,695343.1199240825,2198464027.2817764,7769475839.810196,0.0,0.0,0.0,0.0,0.0,2199716.89698726,51199.604444545475,0.0,0.0,1644739.5901980265,125940.46776981062,2513628.51440031,1455280.7917952826,14858569.394020535,0.0,0.0,0.0,0.0,0.0,0.0,181074.63774667337,0.0,0.0
EU27+UK,Commodity,Natural Gas Liquids,0.0,0.0,284489.09093620774,461774544.13198274,127568059.53146328,0.0,0.0,0.0,0.0,0.0,0.0,1634.604599667406,0.0,0.0,0.0,91.9311491670058,149.20041652984204,0.23555532419327002,35611.6215184389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Hydrocarbons,0.0,0.0,386276.3480042593,74370598.60630737,4512800.59576414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081358690532707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Uranium and thorium ores (12),0.0,0.0,3067521.8762187404,10888369.158204112,32511088.33590584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Iron ores,0.0,0.0,6480397.360894413,11113767.535089277,21244465.15079344,0.0,0.0,0.0,0.0,0.0,0.0,46.13616951622893,0.0,0.0,0.0,2.387682628749333,1027.8425365626313,13287.45293204064,36257.20424284631,0.0,0.0,0.0,0.0,0.0,0.0,1.4253044301735525,0.0,0.0
EU27+UK,Commodity,Copper ores and concentrates,0.0,0.0,1242323.9022128773,14615195.887498684,193400320.49986622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431400852499846,10648956.347561732,119056817.73450057,0.0,0.0,0.0,0.0,0.0,0.0,515.7013713423383,0.0,0.0
EU27+UK,Commodity,Nickel ores and concentrates,0.0,0.0,116056.16406866613,1306075.5209383336,351458.95493529644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740697785332725,0.0320046774285593,56.96163214361119,170377.2878420949,0.0,0.0,0.0,0.0,0.0,0.0,169158.51807234046,0.0,0.0
EU27+UK,Commodity,Aluminium ores and concentrates,0.0,0.0,37823.76146405135,12418.607298107372,24676786.013445333,0.0,0.0,0.0,0.0,0.0,308.73009202276074,28.63333604660757,0.0,0.0,0.0,1.4221904329206746e-06,5190.707193803376,0.0016916759035215,10639.081905774496,0.0,0.0,0.0,0.0,0.0,0.0,308.584648793632,0.0,0.0
EU27+UK,Commodity,Precious metal ores and concentrates,0.0,0.0,46775.22569960035,12574294.741908213,12249773.097315973,0.0,0.0,0.0,0.0,0.0,0.0350596968069561,0.0008343074732877858,0.0,0.0,0.0,0.0,0.0,845.067385135583,362551.70407562586,0.0,0.0,0.0,0.0,0.0,0.0,15759.830738512414,0.0,0.0
EU27+UK,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,480849.7343912768,691573.4488444838,924825782.3780643,0.0,0.0,0.0,0.0,0.0,0.0,0.5074153488060988,0.0,0.0,0.0,193.2988167533639,304.0635773742037,20395.21099656178,20332937.06246195,0.0,0.0,0.0,0.0,0.0,0.0,142.78329747383978,0.0,0.0
EU27+UK,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,88629.41962995952,248974.04445874217,44405427.76032798,0.0,0.0,0.0,0.0,0.0,562.6432557953189,1073.0323632295092,0.0,0.0,0.0,0.473454313010156,91.44903016199802,121.41434801857815,3049566.247094623,0.0,0.0,0.0,0.0,0.0,0.0,846693.6991506795,0.0,0.0
EU27+UK,Commodity,Stone,0.0,0.0,1084995.367038584,379191197.83582336,275820874.15022933,0.0,0.0,0.0,0.0,0.0,0.0,1711.0159401072672,0.0,0.0,47156.075646493664,239.24175909747055,253.88393754149325,3298.1489022312394,2838380.1409354135,0.0,0.0,0.0,0.0,0.0,0.0,2288823.018960853,0.0,0.0
EU27+UK,Commodity,Sand and clay,0.0,0.0,2703639.5479190084,95280629.2347164,769343530.9417197,0.0,0.0,96377.31001679366,0.0,0.0,0.0,236.75485677282734,0.0,0.0,5340.620858964275,68.28616185825975,52.33963249097581,194552.0612406452,6260260.299798902,0.0,0.0,0.0,0.0,0.0,0.0,94810.09065921284,0.0,0.0
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",521486181.1804858,0.0,8074715.594055083,13672229.536554005,363288057.0933968,0.0,0.0,1342076.7244340493,0.0,0.0,0.0,6809.416863841829,0.0,0.0,122623487.07485722,129.6053956683246,2114.278600300056,422893.43226494297,44231010.38143167,0.0,0.0,0.0,0.0,0.0,0.0,428647.77729198185,0.0,0.0
EU27+UK,Commodity,Products of meat cattle,24408746778.77181,104272504.8463848,9573830.154663322,31205.73875760452,191366946.1943492,0.0,0.0,1348358.3647227648,0.0,0.0,0.0,282.732835549463,0.0,0.0,858616583.1620202,912.0906745258368,1134284.3084001993,0.0,6314685.759448228,0.0,0.0,3.747822458429259,0.0,0.0,0.0,10369.297909279732,0.0,0.0
EU27+UK,Commodity,Products of meat pigs,28966581991.609737,51752937.98385694,22025416.393424407,31127.50947417755,243596351.25577152,0.0,0.0,4531.115378022409,0.0,0.0,0.0,4988.979316099388,0.0,0.0,1688940767.5567272,6138.810560312544,36129.20961748688,0.0,29034527.075514562,0.0,0.0,130320996.44291769,0.0,0.0,0.0,467.9122068248348,0.0,0.0
EU27+UK,Commodity,Products of meat poultry,51415166255.04538,233987932.70269257,3001259.385121542,31251.086234598963,326975127.6636739,0.0,0.0,1232822.0357928865,0.0,0.0,0.0,71.34327232097948,0.0,0.0,1243833124.5597463,23165.84153981409,20312.342420627145,0.0,1698805.5697915973,0.0,0.0,7737351.957867096,0.0,0.0,0.0,69.91891063388502,0.0,0.0
EU27+UK,Commodity,Meat products nec,89647444010.23737,200966318.13363728,14045156.916156726,19950.530288158225,1163068103.3180096,0.0,0.0,39990995.43810063,0.0,0.0,0.0,4746.570012781695,0.0,0.0,1295246830.205106,119805.46946991501,74142.01806035731,0.0,8544001.779352535,0.0,0.0,23043578.052206997,0.0,0.0,0.0,143598.14887993183,0.0,0.0
EU27+UK,Commodity,products of Vegetable oils and fats,5742536191.7113695,6328419.436493779,5633757.032670436,31073.732521613732,214731199.33654034,0.0,0.0,177763513.834037,0.0,0.0,0.0,1327296.9423755815,0.0,0.0,999628968.3256748,6.463190020372851,10849.26637897879,0.0,8915650.05179731,0.0,0.0,4945647.848575682,0.0,0.0,0.0,743191.0313991716,0.0,0.0
EU27+UK,Commodity,Dairy products,87033154061.31972,227809596.12316215,57199785.790542535,31042.684570417285,800940027.5338738,0.0,0.0,462328497.64766896,0.0,0.0,0.0,45708.8616238433,0.0,0.0,6092995346.931286,53488.14335813956,354858.32675621955,0.0,19868645.242596637,0.0,0.0,528.8113016426826,0.0,0.0,0.0,4413.55208217046,0.0,0.0
EU27+UK,Commodity,Processed rice,1352266794.6782393,3444725.7755780946,17142594.514165916,31329.905394221176,9697380.048790988,0.0,0.0,13717438.8552369,0.0,0.0,0.0,6523.7880276070455,0.0,0.0,104785094.00440526,3540.4039533906075,64693.952907338615,0.0,36292.35771748455,0.0,0.0,0.8400205416262346,0.0,0.0,0.0,26.677408213365325,0.0,0.0
EU27+UK,Commodity,Sugar,7086674440.321778,23610462.164820228,6615267.088284384,31142.31044675394,70405618.34296103,0.0,0.0,992616.9950834634,0.0,0.0,0.0,10744.65257202492,0.0,0.0,569965068.9900657,16.60736657883514,5908.767181010866,0.0,1183581.1267856848,0.0,0.0,15951.874200982476,0.0,0.0,0.0,180.1849103291731,0.0,0.0
EU27+UK,Commodity,Food products nec,289642756121.52783,1071261618.2211941,513521735.1282977,31175.54564841561,2593306050.5447097,0.0,0.0,2462749532.4325356,0.0,0.0,0.0,152680.1402366592,0.0,0.0,23115951972.902287,1320544.1716791303,103285479.7667181,0.0,110408364.91069832,0.0,0.0,849291945.7302761,0.0,0.0,0.0,624312.1419364183,0.0,0.0
EU27+UK,Commodity,Beverages,40276094502.44175,91230625.62550014,31116501.23462373,31095.870216579537,1093079974.0214624,0.0,0.0,6642634889.354012,0.0,0.0,0.0,311424.13786762697,0.0,0.0,11699449592.842005,68326.20565497252,1081774.1895963312,0.0,34538767.9537285,0.0,0.0,1066.7033216332472,0.0,0.0,0.0,24670140.23445487,0.0,0.0
EU27+UK,Commodity,Fish products,4116935860.9906025,108385388.44052638,156368082.33212003,31380.802955040763,121336253.37077753,0.0,0.0,202621891.56454659,0.0,0.0,0.0,3547.7760861657525,0.0,0.0,2792495866.3349795,54074.9226951544,145167.40275246385,0.0,10278700.0654498,0.0,0.0,286388223.1560079,0.0,0.0,0.0,48180.249469291164,0.0,0.0
EU27+UK,Commodity,Tobacco products (16),15426598927.47659,11984708.342493853,14563646.091986967,47406.99414549082,931950607.0120097,0.0,0.0,32185799.425324958,0.0,0.0,0.0,125665.94350781832,0.0,0.0,3739834494.5535326,9.3616144366394,0.0,0.0,3112330.473246835,0.0,0.0,252.95040108289743,0.0,0.0,0.0,1217215.2068832158,0.0,0.0
EU27+UK,Commodity,Textiles (17),46024307393.335266,62055492.75066188,63970138.97326867,1570014710.968553,610323701.0402207,0.0,0.0,1190095755.1160297,0.0,0.0,643774.1904965858,1481087.3349714633,0.0,0.0,6607264021.43578,3982354.4950329936,5840498.773982748,423400166.76528114,608723572.3192618,0.0,0.0,10672276.051821675,0.0,0.0,0.0,4619145.42159422,0.0,0.0
EU27+UK,Commodity,Wearing apparel; furs (18),83168045861.52663,263451293.0982948,127095793.876704,122102207.73548402,909924900.7489421,0.0,0.0,1785618069.6460392,0.0,0.0,0.0,2490122.5672203973,0.0,0.0,13351045306.276752,512912.09664364404,28013020.994771693,24487755.22443226,11943091.594528452,0.0,0.0,389521590.3548518,0.0,0.0,0.0,11900113.509876078,0.0,0.0
EU27+UK,Commodity,Leather and leather products (19),32242108810.786446,48410207.6447526,78809517.05412492,68614736.092972,853259908.7207488,0.0,0.0,1663156783.6501303,0.0,0.0,0.0,4686362.254588304,0.0,0.0,6837328327.9340725,3580570.317026887,5632190.922530585,116.34738359310525,25110864.624891084,0.0,0.0,699.7533637279948,0.0,0.0,0.0,665.7392989169131,0.0,0.0
EU27+UK,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),13860525860.699797,0.0,137557.2633765477,10369911953.086626,1262588273.7467854,0.0,0.0,92537756.47261947,0.0,0.0,28330751.483587474,1669929.7467171883,0.0,0.0,856937660.6448886,4490.694573193533,186476.86447600386,924232960.9767911,60671813.671223134,0.0,0.0,957634.2696109872,0.0,0.0,621959.0709991148,67273.45214986407,0.0,0.0
EU27+UK,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Pulp,0.0,0.0,139158735.5961449,3.9653109619952907,2207541546.5010705,0.0,0.0,0.0,0.0,0.0,0.0,189469.36271660918,0.0,0.0,0.0,6620301.872361566,9233655.41026112,42144.08126409457,48990065.35500024,0.0,0.0,0.0,0.0,0.0,0.0,3085.2474816309414,0.0,0.0
EU27+UK,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Paper and paper products,16536514361.729473,0.0,171757384.5963409,11696.4372001281,763658328.3170537,0.0,0.0,0.0,0.0,0.0,0.0,1197964.1132601555,0.0,0.0,5796908615.080139,21749429.247188546,18439527.111659918,0.0,235274144.7821433,0.0,0.0,27543664.389193647,0.0,0.0,0.0,2540575.0412526233,0.0,0.0
EU27+UK,Commodity,Printed matter and recorded media (22),99459816319.83484,411630150.54380715,1043388035.0038213,9611583420.240585,782658769.48173,0.0,0.0,572607824.8636382,0.0,0.0,0.0,295164.48869596806,0.0,0.0,3887901573.0050087,59819227.30553706,79528036.1382713,127405877.82687436,28871469.714272257,0.0,0.0,233.83660318390838,0.0,0.0,0.0,3625740.2259282544,0.0,0.0
EU27+UK,Commodity,Coke Oven Coke,169633544.19826382,455585.64303716953,1059142.0412368074,0.0,186295318.77347112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66406566.98688566,10.867025240869236,15414.961026217536,0.0,29701396.139054418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coal Tar,0.0,0.0,0.0,0.0,16654312.266804589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50750.04183963357,0.0,0.0,0.0,1.7653791057333477,0.0,0.0,0.0,0.0,0.0,0.0,758.7616722237739,0.0,0.0
EU27+UK,Commodity,Motor Gasoline,102096670653.60599,17458062.411207553,23711863.444570422,0.0,1228772372.4278674,0.0,0.0,5996010198.858133,0.0,0.0,0.0,6348430.154294813,0.0,0.0,12700183305.004787,3900170.369518172,3523731.143020216,0.0,533453011.8751756,0.0,0.0,59480985.41918153,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Aviation Gasoline,4243421.347638897,30289.23562255904,22957.842481755884,0.0,1766737.839806357,0.0,0.0,34839.9358547355,0.0,0.0,0.0,380.7375682764828,0.0,0.0,1056280.764358396,2.9723646414376086,137312.5741740245,0.0,11824.709085674229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gasoline Type Jet Fuel,767290.6164423984,0.0,2795.3751983177085,0.0,207924.80350531946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Kerosene Type Jet Fuel,799351294.4505368,3314082.5728266025,5155040.1076814635,0.0,297948857.1348862,0.0,0.0,10313397.819562066,0.0,0.0,0.0,117152.48752691675,0.0,0.0,43437688.80251469,5977.693690336877,88025.7620922556,0.0,3760495.008228008,0.0,0.0,2341.5743772778756,0.0,0.0,0.0,153.86573080362254,0.0,0.0
EU27+UK,Commodity,Kerosene,4385152716.513831,0.0,0.0,0.0,34033307.05384929,0.0,0.0,39879096.37833342,0.0,0.0,0.0,382407.4484787964,0.0,0.0,66658825.81850221,0.0,0.0,0.0,53623.761037919394,0.0,0.0,214965.4880679615,0.0,0.0,0.0,33744.57264429987,0.0,0.0
EU27+UK,Commodity,Gas/Diesel Oil,44897901895.97939,37176686.96179506,38840786.51917273,0.0,3166715836.9726286,0.0,0.0,1953081909.5862308,0.0,0.0,0.0,714741.8825718941,0.0,0.0,2260938741.2137194,2158307.279467112,8138684.167684666,0.0,117657361.51258786,0.0,0.0,4783.710874620146,0.0,0.0,0.0,65.32060441497443,0.0,0.0
EU27+UK,Commodity,Heavy Fuel Oil,272616387.82744193,52046.20612151436,1360482.913060123,0.0,895031212.5189912,0.0,0.0,0.0,0.0,0.0,0.0,4783244.9975878745,0.0,0.0,832069664.2152991,0.0,28791.154435241857,0.0,14944548.137397466,0.0,0.0,0.0,0.0,0.0,0.0,1348850.1986600393,0.0,0.0
EU27+UK,Commodity,Refinery Gas,0.17274280509214796,0.0,0.0,0.0,20165842.831123296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886.8856439549545,0.0,0.0,0.0,9366.133012173965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
