Region,Level,Item,production
EU27+UK,Commodity,Nuclear fuel,6033699991.882214
EU27+UK,Commodity,"Plastics, basic",333130155724.7693
EU27+UK,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
EU27+UK,Commodity,N-fertiliser,883171049.735879
EU27+UK,Commodity,P- and other fertiliser,6930025898.775626
EU27+UK,Commodity,Chemicals nec,157445462511.20523
EU27+UK,Commodity,Charcoal,228336211.44467807
EU27+UK,Commodity,Additives/Blending Components,252817654.98906517
EU27+UK,Commodity,Biogasoline,775270577.0413764
EU27+UK,Commodity,Biodiesels,1621030886.2803965
EU27+UK,Commodity,Other Liquid Biofuels,464456674.35112727
EU27+UK,Commodity,Rubber and plastic products (25),287491132069.3225
EU27+UK,Commodity,Glass and glass products,37559102960.81929
EU27+UK,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
EU27+UK,Commodity,Ceramic goods,26576632166.7368
EU27+UK,Commodity,"Bricks, tiles and construction products, in baked clay",13853116942.795885
EU27+UK,Commodity,"Cement, lime and plaster",121987463760.8054
EU27+UK,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
EU27+UK,Commodity,Other non-metallic mineral products,38164458799.461876
EU27+UK,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,190255069889.0664
EU27+UK,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
EU27+UK,Commodity,Precious metals,17948587506.83919
EU27+UK,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
EU27+UK,Commodity,Aluminium and aluminium products,58550194294.439186
EU27+UK,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
EU27+UK,Commodity,"Lead, zinc and tin and products thereof",10991345200.391418
EU27+UK,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
EU27+UK,Commodity,Copper products,59747218783.10847
EU27+UK,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
EU27+UK,Commodity,Other non-ferrous metal products,10762745295.321133
EU27+UK,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
EU27+UK,Commodity,Foundry work services,46348447474.89384
EU27+UK,Commodity,"Fabricated metal products, except machinery and equipment (28)",511494755864.1335
EU27+UK,Commodity,Machinery and equipment n.e.c. (29),670878459115.259
EU27+UK,Commodity,Office machinery and computers (30),80622116532.75652
EU27+UK,Commodity,Electrical machinery and apparatus n.e.c. (31),358219703229.7118
EU27+UK,Commodity,"Radio, television and communication equipment and apparatus (32)",190496972550.53046
EU27+UK,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",227385467522.16608
EU27+UK,Commodity,"Motor vehicles, trailers and semi-trailers (34)",715725037174.5298
EU27+UK,Commodity,Other transport equipment (35),216349156773.5644
EU27+UK,Commodity,Furniture; other manufactured goods n.e.c. (36),232522607370.60028
EU27+UK,Commodity,Secondary raw materials,25413071021.07259
EU27+UK,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
EU27+UK,Commodity,Electricity by coal,70480737953.66324
EU27+UK,Commodity,Electricity by gas,89669644030.58064
EU27+UK,Commodity,Electricity by nuclear,67757107546.41599
EU27+UK,Commodity,Electricity by hydro,25626137994.326534
EU27+UK,Commodity,Electricity by wind,10183363302.112297
EU27+UK,Commodity,Electricity by petroleum and other oil derivatives,10334344403.528605
EU27+UK,Commodity,Electricity by biomass and waste,9584574660.668318
EU27+UK,Commodity,Electricity by solar photovoltaic,853802943.1871164
EU27+UK,Commodity,Electricity by solar thermal,54404137.655387424
EU27+UK,Commodity,"Electricity by tide, wave, ocean",33159425.204781078
EU27+UK,Commodity,Electricity by Geothermal,701131542.848096
EU27+UK,Commodity,Electricity nec,3253479716.9951544
EU27+UK,Commodity,Transmission services of electricity,50105436538.015396
EU27+UK,Commodity,Distribution and trade services of electricity,227055343395.66235
EU27+UK,Commodity,Coke oven gas,547893890.5364938
EU27+UK,Commodity,Blast Furnace Gas,1514124096.6336405
EU27+UK,Commodity,Oxygen Steel Furnace Gas,13919329.335506707
EU27+UK,Commodity,Gas Works Gas,157307410.03506118
EU27+UK,Commodity,Biogas,2969063632.270356
EU27+UK,Commodity,Distribution services of gaseous fuels through mains,167806409085.48572
EU27+UK,Commodity,Steam and hot water supply services,33564750820.618652
EU27+UK,Commodity,"Collected and purified water, distribution services of water (41)",77072144771.33885
EU27+UK,Commodity,Construction work (45),1848335810093.9614
EU27+UK,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
EU27+UK,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",352823752021.98914
EU27+UK,Commodity,Retail trade services of motor fuel,34161620456.227417
EU27+UK,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",592740515375.4077
EU27+UK,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",193027010605.08466
EU27+UK,Commodity,Hotel and restaurant services (55),956420182734.0576
EU27+UK,Commodity,Railway transportation services,182988405674.94952
EU27+UK,Commodity,Other land transportation services,599858907251.0339
EU27+UK,Commodity,Transportation services via pipelines,15254491415.517088
EU27+UK,Commodity,Sea and coastal water transportation services,112452870198.32916
EU27+UK,Commodity,Inland water transportation services,8609574931.116753
EU27+UK,Commodity,Air transport services (62),189676951821.5351
EU27+UK,Commodity,Supporting and auxiliary transport services; travel agency services (63),695579394041.1115
EU27+UK,Commodity,Post and telecommunication services (64),674329055469.4888
EU27+UK,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",701218914700.6699
EU27+UK,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",329366345525.839
EU27+UK,Commodity,Services auxiliary to financial intermediation (67),224497576513.48627
EU27+UK,Commodity,Real estate services (70),1926651514895.7642
EU27+UK,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),311189801397.92737
EU27+UK,Commodity,Computer and related services (72),503487021055.4414
EU27+UK,Commodity,Research and development services (73),188598782234.42303
EU27+UK,Commodity,Other business services (74),1969395344060.202
EU27+UK,Commodity,Public administration and defence services; compulsory social security services (75),1134543445389.5127
EU27+UK,Commodity,Education services (80),881642280796.158
EU27+UK,Commodity,Health and social work services (85),1431128208531.9187
EU27+UK,Commodity,Food waste for treatment: incineration,12251284266.223778
EU27+UK,Commodity,Paper waste for treatment: incineration,14923816194.783278
EU27+UK,Commodity,Plastic waste for treatment: incineration,12053964718.850868
EU27+UK,Commodity,Intert/metal waste for treatment: incineration,22455837481.899197
EU27+UK,Commodity,Textiles waste for treatment: incineration,2791308758.9023123
EU27+UK,Commodity,Wood waste for treatment: incineration,6279043343.376322
EU27+UK,Commodity,Oil/hazardous waste for treatment: incineration,15393809234.274147
EU27+UK,Commodity,Food waste for treatment: biogasification and land application,2958161917.193541
EU27+UK,Commodity,Paper waste for treatment: biogasification and land application,374099439.92864853
EU27+UK,Commodity,Sewage sludge for treatment: biogasification and land application,15688839245.6288
EU27+UK,Commodity,Food waste for treatment: composting and land application,22953635345.837517
EU27+UK,Commodity,Paper and wood waste for treatment: composting and land application,85383399.57647403
EU27+UK,Commodity,Food waste for treatment: waste water treatment,8388529493.643663
EU27+UK,Commodity,Other waste for treatment: waste water treatment,14177737176.413116
EU27+UK,Commodity,Food waste for treatment: landfill,14620540625.770298
EU27+UK,Commodity,Paper for treatment: landfill,10578459997.723997
EU27+UK,Commodity,Plastic waste for treatment: landfill,3203171034.3920617
EU27+UK,Commodity,Inert/metal/hazardous waste for treatment: landfill,17719347482.109207
EU27+UK,Commodity,Textiles waste for treatment: landfill,1936824128.3293169
EU27+UK,Commodity,Wood waste for treatment: landfill,3419024231.7613
EU27+UK,Commodity,Membership organisation services n.e.c. (91),219640613611.2628
EU27+UK,Commodity,"Recreational, cultural and sporting services (92)",507658180561.9573
EU27+UK,Commodity,Other services (93),159695742383.73633
EU27+UK,Commodity,Private households with employed persons (95),83967531649.97368
EU27+UK,Commodity,Extra-territorial organizations and bodies,0.0
USA,Commodity,Paddy rice,4332269333.387549
USA,Commodity,Wheat,9293929699.619522
USA,Commodity,Cereal grains nec,38830976255.833534
USA,Commodity,"Vegetables, fruit, nuts",84182098557.13733
USA,Commodity,Oil seeds,26825327227.1857
USA,Commodity,"Sugar cane, sugar beet",2890380773.554569
USA,Commodity,Plant-based fibers,5907621562.304993
USA,Commodity,Crops nec,41831173173.91938
USA,Commodity,Cattle,46785286971.05439
USA,Commodity,Pigs,19272961709.185596
USA,Commodity,Poultry,32623500096.46245
USA,Commodity,Meat animals nec,195949852.27537405
USA,Commodity,Animal products nec,9846940231.583693
USA,Commodity,Raw milk,33234762686.721806
USA,Commodity,"Wool, silk-worm cocoons",18367568.25102676
USA,Commodity,Manure (conventional treatment),0.0
USA,Commodity,Manure (biogas treatment),0.0
USA,Commodity,"Products of forestry, logging and related services (02)",57024546184.60381
USA,Commodity,Fish and other fishing products; services incidental of fishing (05),5491741306.324622
USA,Commodity,Anthracite,806440150.6493742
USA,Commodity,Coking Coal,848776829.0872962
USA,Commodity,Other Bituminous Coal,31993339074.69317
USA,Commodity,Sub-Bituminous Coal,2705855286.4283624
USA,Commodity,Patent Fuel,9785227.846993802
USA,Commodity,Lignite/Brown Coal,2275808291.079687
USA,Commodity,BKB/Peat Briquettes,0.0
USA,Commodity,Peat,0.0
USA,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",111470454268.6153
USA,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",69740413648.99585
USA,Commodity,Natural Gas Liquids,25835919446.05288
USA,Commodity,Other Hydrocarbons,9521492213.5389
USA,Commodity,Uranium and thorium ores (12),1176781394.9480944
USA,Commodity,Iron ores,13670261470.872536
USA,Commodity,Copper ores and concentrates,4144613722.784902
USA,Commodity,Nickel ores and concentrates,0.0
USA,Commodity,Aluminium ores and concentrates,134847313.09190822
USA,Commodity,Precious metal ores and concentrates,4533051958.76691
USA,Commodity,"Lead, zinc and tin ores and concentrates",668416473.7918528
USA,Commodity,Other non-ferrous metal ores and concentrates,340027301.82527477
USA,Commodity,Stone,18504345310.576225
USA,Commodity,Sand and clay,13896279462.227743
USA,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",3760814672.0915117
USA,Commodity,Products of meat cattle,48266544357.39209
USA,Commodity,Products of meat pigs,38117995647.87753
USA,Commodity,Products of meat poultry,49391273328.70917
USA,Commodity,Meat products nec,24793581772.320763
USA,Commodity,products of Vegetable oils and fats,25700745765.130947
USA,Commodity,Dairy products,80240988267.39653
USA,Commodity,Processed rice,1593846772.2633226
USA,Commodity,Sugar,8916387137.138956
USA,Commodity,Food products nec,302175203617.81104
USA,Commodity,Beverages,90246597900.21577
USA,Commodity,Fish products,12062979298.635902
USA,Commodity,Tobacco products (16),51781050196.14983
USA,Commodity,Textiles (17),81581123127.176
USA,Commodity,Wearing apparel; furs (18),50493353103.442795
USA,Commodity,Leather and leather products (19),8702031325.181557
USA,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),93239157303.30396
USA,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
USA,Commodity,Pulp,9431636183.411018
USA,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
USA,Commodity,Paper and paper products,162872563790.37827
USA,Commodity,Printed matter and recorded media (22),136570766706.35822
USA,Commodity,Coke Oven Coke,238434334.41706824
USA,Commodity,Gas Coke,0.0
USA,Commodity,Coal Tar,594155.9074883464
USA,Commodity,Motor Gasoline,196518911760.27298
USA,Commodity,Aviation Gasoline,173125867.68826783
USA,Commodity,Gasoline Type Jet Fuel,0.0
USA,Commodity,Kerosene Type Jet Fuel,9332351878.31749
USA,Commodity,Kerosene,619761663.6688554
USA,Commodity,Gas/Diesel Oil,92718451963.88347
USA,Commodity,Heavy Fuel Oil,12192764026.179882
USA,Commodity,Refinery Gas,654202330.4677894
USA,Commodity,Liquefied Petroleum Gases (LPG),19489751350.719948
USA,Commodity,Refinery Feedstocks,4331226285.968061
USA,Commodity,Ethane,1355109432.5036585
USA,Commodity,Naphtha,1330805879.1612253
USA,Commodity,White Spirit & SBP,766175765.5915982
USA,Commodity,Lubricants,5987566712.583642
USA,Commodity,Bitumen,4508241485.266764
USA,Commodity,Paraffin Waxes,178755966.21882543
USA,Commodity,Petroleum Coke,1841193721.2245836
USA,Commodity,Non-specified Petroleum Products,589876460.852616
USA,Commodity,Nuclear fuel,219343890.6841358
USA,Commodity,"Plastics, basic",41244242791.41222
USA,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
USA,Commodity,N-fertiliser,293966664.5095861
USA,Commodity,P- and other fertiliser,13121402205.372149
USA,Commodity,Chemicals nec,471212845399.716
USA,Commodity,Charcoal,0.0
USA,Commodity,Additives/Blending Components,232410497.87421602
USA,Commodity,Biogasoline,3894940339.9264517
USA,Commodity,Biodiesels,603508697.585576
USA,Commodity,Other Liquid Biofuels,70634856.32336815
USA,Commodity,Rubber and plastic products (25),194636708672.99033
USA,Commodity,Glass and glass products,29142020218.99994
USA,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
USA,Commodity,Ceramic goods,4121407980.607316
USA,Commodity,"Bricks, tiles and construction products, in baked clay",7061353367.898229
USA,Commodity,"Cement, lime and plaster",52334067260.292595
USA,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
USA,Commodity,Other non-metallic mineral products,17317297848.82532
USA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,90002123491.88205
USA,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
USA,Commodity,Precious metals,10454656772.273693
USA,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
USA,Commodity,Aluminium and aluminium products,35143208376.89452
USA,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
USA,Commodity,"Lead, zinc and tin and products thereof",851581098.2080717
USA,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
USA,Commodity,Copper products,16424270801.237362
USA,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
USA,Commodity,Other non-ferrous metal products,4147753870.2001753
USA,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
USA,Commodity,Foundry work services,34432894543.220055
USA,Commodity,"Fabricated metal products, except machinery and equipment (28)",279670683569.10547
USA,Commodity,Machinery and equipment n.e.c. (29),399906328608.82935
USA,Commodity,Office machinery and computers (30),96296904829.06784
USA,Commodity,Electrical machinery and apparatus n.e.c. (31),117570630429.67972
USA,Commodity,"Radio, television and communication equipment and apparatus (32)",247043873227.4997
USA,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",207368883467.44415
USA,Commodity,"Motor vehicles, trailers and semi-trailers (34)",544589292257.5799
USA,Commodity,Other transport equipment (35),203729419778.39008
USA,Commodity,Furniture; other manufactured goods n.e.c. (36),181565405330.35153
USA,Commodity,Secondary raw materials,9633393041.275755
USA,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
USA,Commodity,Electricity by coal,78052065543.48248
USA,Commodity,Electricity by gas,40789830651.39784
USA,Commodity,Electricity by nuclear,28232147307.00141
USA,Commodity,Electricity by hydro,10797166629.096607
USA,Commodity,Electricity by wind,2215052201.6039615
USA,Commodity,Electricity by petroleum and other oil derivatives,2059651000.7532756
USA,Commodity,Electricity by biomass and waste,2814391677.400997
USA,Commodity,Electricity by solar photovoltaic,85722785.38486612
USA,Commodity,Electricity by solar thermal,30882987.882249705
USA,Commodity,"Electricity by tide, wave, ocean",0.0
USA,Commodity,Electricity by Geothermal,497766888.9066073
USA,Commodity,Electricity nec,144908738.1221437
USA,Commodity,Transmission services of electricity,24671064321.082596
USA,Commodity,Distribution and trade services of electricity,90605947420.91034
USA,Commodity,Coke oven gas,153617994.32960582
USA,Commodity,Blast Furnace Gas,306341293.39161205
USA,Commodity,Oxygen Steel Furnace Gas,0.0
USA,Commodity,Gas Works Gas,217247725.90439662
USA,Commodity,Biogas,1051961940.9154063
USA,Commodity,Distribution services of gaseous fuels through mains,121446364574.80423
USA,Commodity,Steam and hot water supply services,1009366903.4513303
USA,Commodity,"Collected and purified water, distribution services of water (41)",43820512017.05507
USA,Commodity,Construction work (45),939902995422.3944
USA,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
USA,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",536982225138.249
USA,Commodity,Retail trade services of motor fuel,936861721.6268362
USA,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",612373849091.0981
USA,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",118516969943.65399
USA,Commodity,Hotel and restaurant services (55),1054423470567.0798
USA,Commodity,Railway transportation services,50777775919.225784
USA,Commodity,Other land transportation services,361685123085.81714
USA,Commodity,Transportation services via pipelines,4272414520.1613026
USA,Commodity,Sea and coastal water transportation services,36823856420.49162
USA,Commodity,Inland water transportation services,18487314503.78775
USA,Commodity,Air transport services (62),175085041610.64975
USA,Commodity,Supporting and auxiliary transport services; travel agency services (63),166531826276.2627
USA,Commodity,Post and telecommunication services (64),1006756313594.5316
USA,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",634821382400.2786
USA,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",519387334409.1543
USA,Commodity,Services auxiliary to financial intermediation (67),424710278879.8547
USA,Commodity,Real estate services (70),2028485098675.4043
USA,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),340879685457.0212
USA,Commodity,Computer and related services (72),620369857381.6036
USA,Commodity,Research and development services (73),129532180033.14658
USA,Commodity,Other business services (74),2089149848986.8389
USA,Commodity,Public administration and defence services; compulsory social security services (75),2662947014401.4883
USA,Commodity,Education services (80),267891078173.42358
USA,Commodity,Health and social work services (85),1276262652359.1177
USA,Commodity,Food waste for treatment: incineration,2369196616.3227158
USA,Commodity,Paper waste for treatment: incineration,3685925423.985688
USA,Commodity,Plastic waste for treatment: incineration,7948988582.365788
USA,Commodity,Intert/metal waste for treatment: incineration,3001630724.972634
USA,Commodity,Textiles waste for treatment: incineration,1207685179.1890035
USA,Commodity,Wood waste for treatment: incineration,1501020154.8083239
USA,Commodity,Oil/hazardous waste for treatment: incineration,438446435.6165451
USA,Commodity,Food waste for treatment: biogasification and land application,0.0
USA,Commodity,Paper waste for treatment: biogasification and land application,0.0
USA,Commodity,Sewage sludge for treatment: biogasification and land application,20826977948.70438
USA,Commodity,Food waste for treatment: composting and land application,326014126.74839854
USA,Commodity,Paper and wood waste for treatment: composting and land application,7346783735.992857
USA,Commodity,Food waste for treatment: waste water treatment,25589246428.919533
USA,Commodity,Other waste for treatment: waste water treatment,6718818301.375918
USA,Commodity,Food waste for treatment: landfill,5757390081.163063
USA,Commodity,Paper for treatment: landfill,6997610688.47839
USA,Commodity,Plastic waste for treatment: landfill,5329428555.486743
USA,Commodity,Inert/metal/hazardous waste for treatment: landfill,9046016526.883942
USA,Commodity,Textiles waste for treatment: landfill,1895360872.3998415
USA,Commodity,Wood waste for treatment: landfill,2422844038.630845
USA,Commodity,Membership organisation services n.e.c. (91),171085077501.54645
USA,Commodity,"Recreational, cultural and sporting services (92)",303059099410.10693
USA,Commodity,Other services (93),178958700186.18298
USA,Commodity,Private households with employed persons (95),19152444010.083317
USA,Commodity,Extra-territorial organizations and bodies,0.0
RoW,Commodity,Paddy rice,156049342404.8786
RoW,Commodity,Wheat,108516190797.82657
RoW,Commodity,Cereal grains nec,162883231157.00848
RoW,Commodity,"Vegetables, fruit, nuts",460290869886.2947
RoW,Commodity,Oil seeds,89169209762.55966
RoW,Commodity,"Sugar cane, sugar beet",48209729317.14392
RoW,Commodity,Plant-based fibers,33292429552.11976
RoW,Commodity,Crops nec,275096145694.782
RoW,Commodity,Cattle,125900039504.08182
RoW,Commodity,Pigs,101100332765.95943
RoW,Commodity,Poultry,130393501008.57832
RoW,Commodity,Meat animals nec,16548271021.501907
RoW,Commodity,Animal products nec,56816875700.77626
RoW,Commodity,Raw milk,184277357371.6587
RoW,Commodity,"Wool, silk-worm cocoons",3921066432.8161845
RoW,Commodity,Manure (conventional treatment),0.0
RoW,Commodity,Manure (biogas treatment),0.0
RoW,Commodity,"Products of forestry, logging and related services (02)",128004485632.68747
RoW,Commodity,Fish and other fishing products; services incidental of fishing (05),159150432695.95676
RoW,Commodity,Anthracite,11243899041.534492
RoW,Commodity,Coking Coal,23310796325.930458
RoW,Commodity,Other Bituminous Coal,119777384416.04198
RoW,Commodity,Sub-Bituminous Coal,4349720714.614337
RoW,Commodity,Patent Fuel,450820384.623148
RoW,Commodity,Lignite/Brown Coal,5226393889.64225
RoW,Commodity,BKB/Peat Briquettes,720730937.9011391
RoW,Commodity,Peat,690130494.4138994
RoW,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",1242432748847.6445
RoW,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",186851604659.51297
RoW,Commodity,Natural Gas Liquids,76634909671.44243
RoW,Commodity,Other Hydrocarbons,19120661114.114902
RoW,Commodity,Uranium and thorium ores (12),11594876659.189295
RoW,Commodity,Iron ores,105726862290.64049
RoW,Commodity,Copper ores and concentrates,76172632660.51584
RoW,Commodity,Nickel ores and concentrates,16233628009.558706
RoW,Commodity,Aluminium ores and concentrates,8131218267.975418
RoW,Commodity,Precious metal ores and concentrates,64613457441.930984
RoW,Commodity,"Lead, zinc and tin ores and concentrates",24274602838.384014
RoW,Commodity,Other non-ferrous metal ores and concentrates,36924598529.05002
RoW,Commodity,Stone,52111561736.31501
RoW,Commodity,Sand and clay,85953249927.82867
RoW,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",34839704798.12284
RoW,Commodity,Products of meat cattle,86205516206.62788
RoW,Commodity,Products of meat pigs,51749184752.36369
RoW,Commodity,Products of meat poultry,55595336467.17752
RoW,Commodity,Meat products nec,68661011702.60584
RoW,Commodity,products of Vegetable oils and fats,141066859710.35544
RoW,Commodity,Dairy products,144831254105.47604
RoW,Commodity,Processed rice,89919394355.48766
RoW,Commodity,Sugar,66292627117.29277
RoW,Commodity,Food products nec,794201895368.8975
RoW,Commodity,Beverages,281293000946.64685
RoW,Commodity,Fish products,221980644521.8592
