Region,Level,Item,production
China,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),385249549764.1994
China,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",182596563196.60074
China,Activity,Transmission of electricity,51153244878.70851
China,Activity,Transport via pipelines,7730569109.886591
China,Activity,Transport via railways,63425978456.65716
China,Activity,"Waste water treatment, food",16236021965.404718
China,Activity,"Waste water treatment, other",28063620858.485546
China,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",358612126558.13934
China,Activity,"Wool, silk-worm cocoons",6829306739.614835
EU27+UK,Activity,Activities auxiliary to financial intermediation (67),241713181683.726
EU27+UK,Activity,Activities of membership organisation n.e.c. (91),240096987708.1776
EU27+UK,Activity,Air transport (62),225955035085.892
EU27+UK,Activity,Aluminium production,33697490845.774994
EU27+UK,Activity,Animal products nec,1154509611.0169826
EU27+UK,Activity,"Biogasification of food waste, incl. land application",2972225047.664714
EU27+UK,Activity,"Biogasification of paper, incl. land application",361044337.9458196
EU27+UK,Activity,"Biogasification of sewage slugde, incl. land application",16357224385.42118
EU27+UK,Activity,Casting of metals,49262335393.492134
EU27+UK,Activity,Cattle farming,29959131591.411507
EU27+UK,Activity,Chemicals nec,208491066802.57812
EU27+UK,Activity,"Collection, purification and distribution of water (41)",87487183274.1441
EU27+UK,Activity,"Composting of food waste, incl. land application",23846847842.810318
EU27+UK,Activity,"Composting of paper and wood, incl. land application",83040007.74471411
EU27+UK,Activity,Computer and related activities (72),495825933162.72815
EU27+UK,Activity,Construction (45),1936453103203.929
EU27+UK,Activity,Copper production,54730754591.57856
EU27+UK,Activity,Cultivation of cereal grains nec,34446003930.15154
EU27+UK,Activity,Cultivation of crops nec,34420893913.976875
EU27+UK,Activity,Cultivation of oil seeds,24805840366.00653
EU27+UK,Activity,Cultivation of paddy rice,1506899071.7565062
EU27+UK,Activity,Cultivation of plant-based fibers,1088092707.2846189
EU27+UK,Activity,"Cultivation of sugar cane, sugar beet",4204156467.1331615
EU27+UK,Activity,"Cultivation of vegetables, fruit, nuts",114944544764.39565
EU27+UK,Activity,Cultivation of wheat,33850768403.165466
EU27+UK,Activity,Distribution and trade of electricity,241100099888.8449
EU27+UK,Activity,Education (80),963643453795.8976
EU27+UK,Activity,Extra-territorial organizations and bodies,11813.994455635871
EU27+UK,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",68079942724.27115
EU27+UK,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",31724808826.65997
EU27+UK,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",281819993.09549683
EU27+UK,Activity,"Financial intermediation, except insurance and pension funding (65)",855915295128.2313
EU27+UK,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",18175335793.08179
EU27+UK,Activity,"Forestry, logging and related service activities (02)",43304548048.01064
EU27+UK,Activity,Health and social work (85),1524606276095.7307
EU27+UK,Activity,Hotels and restaurants (55),977453065843.3615
EU27+UK,Activity,Incineration of waste: Food,12530864977.520271
EU27+UK,Activity,Incineration of waste: Metals and Inert materials,21762103123.497967
EU27+UK,Activity,Incineration of waste: Oil/Hazardous waste,15362909658.745668
EU27+UK,Activity,Incineration of waste: Paper,14985617553.242645
EU27+UK,Activity,Incineration of waste: Plastic,12146966380.002262
EU27+UK,Activity,Incineration of waste: Textiles,2773273037.5468655
EU27+UK,Activity,Incineration of waste: Wood,6508038532.38327
EU27+UK,Activity,Inland water transport,10531511047.11324
EU27+UK,Activity,"Insurance and pension funding, except compulsory social security (66)",390180197286.6588
EU27+UK,Activity,Landfill of waste: Food,15502425387.22895
EU27+UK,Activity,Landfill of waste: Inert/metal/hazardous,17316224569.97247
EU27+UK,Activity,Landfill of waste: Paper,11295756413.10882
EU27+UK,Activity,Landfill of waste: Plastic,3636764290.655945
EU27+UK,Activity,Landfill of waste: Textiles,2063052354.7296176
EU27+UK,Activity,Landfill of waste: Wood,3664932101.3534884
EU27+UK,Activity,"Lead, zinc and tin production",10441946259.422943
EU27+UK,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,124508520053.03932
EU27+UK,Activity,Manufacture of beverages,154831572033.83154
EU27+UK,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",15479191965.044376
EU27+UK,Activity,"Manufacture of cement, lime and plaster",110201191849.73502
EU27+UK,Activity,Manufacture of ceramic goods,29244452535.44746
EU27+UK,Activity,Manufacture of coke oven products,4639092586.784619
EU27+UK,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),353067227356.99493
EU27+UK,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",589945799233.7554
EU27+UK,Activity,Manufacture of fish products,33002685556.076195
EU27+UK,Activity,Manufacture of furniture; manufacturing n.e.c. (36),246193827996.66638
EU27+UK,Activity,Manufacture of gas; distribution of gaseous fuels through mains,184889282170.0753
EU27+UK,Activity,Manufacture of glass and glass products,31022391914.882904
EU27+UK,Activity,Manufacture of machinery and equipment n.e.c. (29),785723938410.4246
EU27+UK,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",198595033819.5424
EU27+UK,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",848492697891.6707
EU27+UK,Activity,Manufacture of office machinery and computers (30),89794275558.87885
EU27+UK,Activity,Manufacture of other non-metallic mineral products n.e.c.,43045813029.77933
EU27+UK,Activity,Manufacture of other transport equipment (35),256579626968.52853
EU27+UK,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",214231876294.70807
EU27+UK,Activity,Manufacture of rubber and plastic products (25),320908791240.6141
EU27+UK,Activity,Manufacture of textiles (17),130968569859.36868
EU27+UK,Activity,Manufacture of tobacco products (16),24365334619.175045
EU27+UK,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),112167584279.943
EU27+UK,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",121034313474.52626
EU27+UK,Activity,"Manure treatment (biogas), storage and land application",23157.225456083695
EU27+UK,Activity,"Manure treatment (conventional), storage and land application",23157.225456083695
EU27+UK,Activity,Meat animals nec,12727040018.698181
EU27+UK,Activity,Mining of aluminium ores and concentrates,180076532.67095155
EU27+UK,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",16124463466.83736
EU27+UK,Activity,Mining of coal and lignite; extraction of peat (10),27611145715.412193
EU27+UK,Activity,Mining of copper ores and concentrates,7915161496.255548
EU27+UK,Activity,Mining of iron ores,512688403.8737583
EU27+UK,Activity,"Mining of lead, zinc and tin ores and concentrates",1048241442.4834789
EU27+UK,Activity,Mining of nickel ores and concentrates,89396874.99265066
EU27+UK,Activity,Mining of other non-ferrous metal ores and concentrates,1411101118.1725574
EU27+UK,Activity,Mining of precious metal ores and concentrates,573932319.3927135
EU27+UK,Activity,Mining of uranium and thorium ores (12),658268085.143178
EU27+UK,Activity,N-fertiliser,1049045311.1984367
EU27+UK,Activity,Other business activities (74),1999695617721.0168
EU27+UK,Activity,Other land transport,662613469085.5554
EU27+UK,Activity,Other non-ferrous metal production,11537083094.492512
EU27+UK,Activity,Other service activities (93),184500748083.40128
EU27+UK,Activity,P- and other fertiliser,7243744971.740936
EU27+UK,Activity,Paper,131418469243.77234
EU27+UK,Activity,Petroleum Refinery,328398477424.38184
EU27+UK,Activity,Pigs farming,35577207600.20512
EU27+UK,Activity,"Plastics, basic",323922742847.8194
EU27+UK,Activity,Post and telecommunications (64),807749293432.4592
EU27+UK,Activity,Poultry farming,36287236409.1995
EU27+UK,Activity,Precious metals production,17785584478.02804
EU27+UK,Activity,Private households with employed persons (95),73952759186.60495
EU27+UK,Activity,Processed rice,3608473499.649952
EU27+UK,Activity,Processing of Food products nec,412589472244.5919
EU27+UK,Activity,Processing of dairy products,148885697565.82593
EU27+UK,Activity,Processing of meat cattle,44027401059.165085
EU27+UK,Activity,Processing of meat pigs,49666529522.58408
EU27+UK,Activity,Processing of meat poultry,44183351647.05952
EU27+UK,Activity,Processing of nuclear fuel,5258588093.467831
EU27+UK,Activity,Processing vegetable oils and fats,35483397305.53633
EU27+UK,Activity,Production of DFIG generators,0.0
EU27+UK,Activity,Production of PMG generators,0.0
EU27+UK,Activity,Production of electricity by Geothermal,689314423.2422146
EU27+UK,Activity,Production of electricity by biomass and waste,10039989816.151066
EU27+UK,Activity,Production of electricity by coal,76985214279.08553
EU27+UK,Activity,Production of electricity by gas,100814024123.01736
EU27+UK,Activity,Production of electricity by hydro,24843292138.9736
EU27+UK,Activity,Production of electricity by nuclear,68147042324.578125
EU27+UK,Activity,Production of electricity by petroleum and other oil derivatives,11662073238.947384
EU27+UK,Activity,Production of electricity by solar photovoltaic,557349998.1103417
EU27+UK,Activity,Production of electricity by solar thermal,3100825.6507902723
EU27+UK,Activity,"Production of electricity by tide, wave, ocean",94651782.88846166
EU27+UK,Activity,Production of electricity by wind,10839371111.176239
EU27+UK,Activity,Production of electricity nec,3570499160.4731865
EU27+UK,Activity,Production of meat products nec,95643741979.05774
EU27+UK,Activity,Production of mono-Si and poli-Si cells,0.0
EU27+UK,Activity,Production of offshore wind plants,0.0
EU27+UK,Activity,Production of onshore wind plants,0.0
EU27+UK,Activity,Production of photovoltaic modules,0.0
EU27+UK,Activity,Production of photovoltaic plants,0.0
EU27+UK,Activity,Public administration and defence; compulsory social security (75),1276595553825.8025
EU27+UK,Activity,"Publishing, printing and reproduction of recorded media (22)",298908544251.73584
EU27+UK,Activity,Pulp,19456629221.19863
EU27+UK,Activity,Quarrying of sand and clay,24011435311.13009
EU27+UK,Activity,Quarrying of stone,19530924113.73045
EU27+UK,Activity,Raw milk,70544433757.75366
EU27+UK,Activity,Re-processing of ash into clinker,27311397378.50097
EU27+UK,Activity,Re-processing of secondary aluminium into new aluminium,34293688921.208733
EU27+UK,Activity,Re-processing of secondary construction material into aggregates,2537149570.4821444
EU27+UK,Activity,Re-processing of secondary copper into new copper,9191014427.347467
EU27+UK,Activity,Re-processing of secondary glass into new glass,11707389431.800762
EU27+UK,Activity,"Re-processing of secondary lead into new lead, zinc and tin",3612951237.621753
EU27+UK,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,9253314.973691612
EU27+UK,Activity,Re-processing of secondary paper into new pulp,43154699143.337585
EU27+UK,Activity,Re-processing of secondary plastic into new plastic,80579988336.60918
EU27+UK,Activity,Re-processing of secondary preciuos metals into new preciuos metals,226909.09586622159
EU27+UK,Activity,Re-processing of secondary steel into new steel,76888153246.53326
EU27+UK,Activity,Re-processing of secondary wood material into new wood material,42354636969.17778
EU27+UK,Activity,Real estate activities (70),1863820732182.8064
EU27+UK,Activity,"Recreational, cultural and sporting activities (92)",515273088470.82025
EU27+UK,Activity,Recycling of bottles by direct reuse,9353396880.26635
EU27+UK,Activity,Recycling of waste and scrap,28536545972.062206
EU27+UK,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),264825383024.35785
EU27+UK,Activity,Research and development (73),163358003328.17993
EU27+UK,Activity,Retail sale of automotive fuel,41729220046.407745
EU27+UK,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",471565060707.84656
EU27+UK,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",392997296355.2091
EU27+UK,Activity,Sea and coastal water transport,144889620577.12616
EU27+UK,Activity,Steam and hot water supply,21600119654.00341
EU27+UK,Activity,Sugar refining,17619576834.04614
EU27+UK,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),793116014615.9255
EU27+UK,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",58714083024.30081
EU27+UK,Activity,Transmission of electricity,54108872043.13503
EU27+UK,Activity,Transport via pipelines,22161914910.629223
EU27+UK,Activity,Transport via railways,202736619117.2059
EU27+UK,Activity,"Waste water treatment, food",7363056443.291981
EU27+UK,Activity,"Waste water treatment, other",13062440460.675323
EU27+UK,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",913076078165.1107
EU27+UK,Activity,"Wool, silk-worm cocoons",134523548.2687053
RoW,Activity,Activities auxiliary to financial intermediation (67),482280079595.2779
RoW,Activity,Activities of membership organisation n.e.c. (91),236773264177.76837
RoW,Activity,Air transport (62),324225268063.10034
RoW,Activity,Aluminium production,115808236962.44225
RoW,Activity,Animal products nec,66763841418.808365
RoW,Activity,"Biogasification of food waste, incl. land application",3584055740.914117
RoW,Activity,"Biogasification of paper, incl. land application",687207958.3808143
RoW,Activity,"Biogasification of sewage slugde, incl. land application",2688303909.663361
RoW,Activity,Casting of metals,81957075237.84836
RoW,Activity,Cattle farming,153577969442.43732
RoW,Activity,Chemicals nec,1316845878806.616
RoW,Activity,"Collection, purification and distribution of water (41)",133264052849.34323
RoW,Activity,"Composting of food waste, incl. land application",6791759624.073004
RoW,Activity,"Composting of paper and wood, incl. land application",1707404754.4808807
RoW,Activity,Computer and related activities (72),739345788089.0292
RoW,Activity,Construction (45),4007677409456.843
RoW,Activity,Copper production,121333058620.09177
RoW,Activity,Cultivation of cereal grains nec,199376296959.72507
RoW,Activity,Cultivation of crops nec,308068294941.2219
RoW,Activity,Cultivation of oil seeds,105973570694.12057
RoW,Activity,Cultivation of paddy rice,207150442915.94156
RoW,Activity,Cultivation of plant-based fibers,39816812782.80061
RoW,Activity,"Cultivation of sugar cane, sugar beet",60343142457.10038
RoW,Activity,"Cultivation of vegetables, fruit, nuts",564747621704.3744
RoW,Activity,Cultivation of wheat,140319320034.8072
RoW,Activity,Distribution and trade of electricity,219050823233.82825
RoW,Activity,Education (80),1238071056129.4746
RoW,Activity,Extra-territorial organizations and bodies,0.0
RoW,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",810095054224.2834
RoW,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",234234521900.4324
RoW,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",11740714284.826511
RoW,Activity,"Financial intermediation, except insurance and pension funding (65)",1208197354207.3105
RoW,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",188201456818.23822
RoW,Activity,"Forestry, logging and related service activities (02)",150331020123.00848
RoW,Activity,Health and social work (85),2053225337455.2253
RoW,Activity,Hotels and restaurants (55),1929892739269.5876
RoW,Activity,Incineration of waste: Food,19875763101.195362
RoW,Activity,Incineration of waste: Metals and Inert materials,5357841744.271636
RoW,Activity,Incineration of waste: Oil/Hazardous waste,6154534274.868341
RoW,Activity,Incineration of waste: Paper,19945281155.86746
RoW,Activity,Incineration of waste: Plastic,5717817687.413385
RoW,Activity,Incineration of waste: Textiles,4854211145.808912
RoW,Activity,Incineration of waste: Wood,5803222891.780393
RoW,Activity,Inland water transport,15757997944.589445
RoW,Activity,"Insurance and pension funding, except compulsory social security (66)",683690743279.687
RoW,Activity,Landfill of waste: Food,83392148403.83466
RoW,Activity,Landfill of waste: Inert/metal/hazardous,33386078551.57141
RoW,Activity,Landfill of waste: Paper,39067125700.60366
RoW,Activity,Landfill of waste: Plastic,28378717892.59674
RoW,Activity,Landfill of waste: Textiles,12743527852.105476
RoW,Activity,Landfill of waste: Wood,15096454953.030956
RoW,Activity,"Lead, zinc and tin production",25076820580.095005
RoW,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,748004619910.578
RoW,Activity,Manufacture of beverages,270571658824.42044
RoW,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",9710651888.660774
RoW,Activity,"Manufacture of cement, lime and plaster",112505348830.35675
RoW,Activity,Manufacture of ceramic goods,70521647266.6181
RoW,Activity,Manufacture of coke oven products,26293332398.11995
RoW,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),642834308543.5889
RoW,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",768123697345.857
RoW,Activity,Manufacture of fish products,220457634947.40515
RoW,Activity,Manufacture of furniture; manufacturing n.e.c. (36),375109971213.80505
RoW,Activity,Manufacture of gas; distribution of gaseous fuels through mains,143416955471.02466
RoW,Activity,Manufacture of glass and glass products,101568642590.12723
RoW,Activity,Manufacture of machinery and equipment n.e.c. (29),1175035168309.6494
RoW,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",319672310073.53375
RoW,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",1404050776259.3066
RoW,Activity,Manufacture of office machinery and computers (30),206608131994.86224
RoW,Activity,Manufacture of other non-metallic mineral products n.e.c.,137610843821.9414
RoW,Activity,Manufacture of other transport equipment (35),312130424337.1249
RoW,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",882290002930.9794
RoW,Activity,Manufacture of rubber and plastic products (25),548652973461.67523
RoW,Activity,Manufacture of textiles (17),398960695416.15063
RoW,Activity,Manufacture of tobacco products (16),101934032534.68265
RoW,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),274854713780.52966
RoW,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",199445582476.85132
RoW,Activity,"Manure treatment (biogas), storage and land application",0.0
RoW,Activity,"Manure treatment (conventional), storage and land application",0.0
RoW,Activity,Meat animals nec,24572850676.57023
RoW,Activity,Mining of aluminium ores and concentrates,7582724547.981362
RoW,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",30822934980.138058
RoW,Activity,Mining of coal and lignite; extraction of peat (10),142654771524.05695
RoW,Activity,Mining of copper ores and concentrates,60610988573.37341
RoW,Activity,Mining of iron ores,71660184420.11984
RoW,Activity,"Mining of lead, zinc and tin ores and concentrates",19641879033.25275
RoW,Activity,Mining of nickel ores and concentrates,13693628660.133543
RoW,Activity,Mining of other non-ferrous metal ores and concentrates,32522979895.376213
RoW,Activity,Mining of precious metal ores and concentrates,56039244335.06304
RoW,Activity,Mining of uranium and thorium ores (12),11849979194.390125
RoW,Activity,N-fertiliser,4018044140.643055
RoW,Activity,Other business activities (74),1876086991542.1614
RoW,Activity,Other land transport,1288548493960.747
RoW,Activity,Other non-ferrous metal production,59490197386.82824
RoW,Activity,Other service activities (93),524302446345.9759
RoW,Activity,P- and other fertiliser,80678793549.26776
RoW,Activity,Paper,288181036869.467
RoW,Activity,Petroleum Refinery,983391764175.6685
RoW,Activity,Pigs farming,129746506928.08704
RoW,Activity,"Plastics, basic",127504944109.55153
RoW,Activity,Post and telecommunications (64),1166492130730.927
RoW,Activity,Poultry farming,164330776824.6373
RoW,Activity,Precious metals production,71821440834.20319
RoW,Activity,Private households with employed persons (95),119033690275.79773
RoW,Activity,Processed rice,108835438682.93431
