Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
EU27+UK,Commodity,Coking Coal,35129.34861256729,32719.74830269863,4236.74398833912,2314931.8451549,22938936.70415446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571327.865875093,924.5085973818675,94394.11949493119,877744.8404175008,619.4746392329403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Bituminous Coal,3872511072.8698378,88286502.01940978,9095995.874768646,2104498.9841936156,113487889.98892444,0.0,0.0,40.61668228432683,0.0,0.0,0.0,73.51353124731874,0.0,0.0,9854184.070107192,900.9224518889476,1464979.0406934,127881.92129327967,2003304.8494450941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Sub-Bituminous Coal,531390.7961154808,0.0,564122.6979985315,1463807.8738188792,1595998.1489027715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8969957499814214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Patent Fuel,18609133.35957951,0.0,0.0,1050538.818011095,4580267.726372763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9815.132262853484,2.9552779118164207,2177.517644539207,0.057125418297272856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Lignite/Brown Coal,189043923.52103612,202553.7060428665,5362251.728174245,4823971.507941779,91551775.00187847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11491.633358851888,0.0874060900360597,939.8621734939326,31645.077522296066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,BKB/Peat Briquettes,439790602.47886026,0.0,8815715.756947545,541113.1241573993,99772678.93135908,0.0,0.0,0.1324462057488891,0.0,0.0,0.047814494655843504,0.0,0.0,0.0,13057957.169697257,5009.232192322313,89737.34550293998,10855.385279323385,81129.78914846145,0.0,0.0,0.15834822171726,0.0,0.0,0.0571653990256023,0.0,0.0,0.0
EU27+UK,Commodity,Peat,11099895.557649493,0.0,1840423.1013349523,3847113.4527643765,320451423.8411994,0.0,0.0,0.002019139332213223,0.0,0.0,0.008886598849702079,0.0,0.0,0.0,8923538.052618215,23.468607826465348,76297.34707628755,0.5890395991904177,323685.25538531994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",2870748.5833075466,0.0,9102131.151744792,222045233.09967697,205232669.73409322,0.0,0.0,0.0,0.0,0.0,0.0,490036.87173790514,0.0,0.0,0.0,1.4069193579146924,139.72275480744108,2895756.7867293693,1360233.2016031682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,1100343.5961850698,2066007851.3108716,6098392403.336767,0.0,0.0,0.0,0.0,0.0,611924.3801003323,3705.518742514204,0.0,0.0,551768783.2178665,4345.885401844616,1010787.3383916259,466675003.49516445,456854.6940170116,0.0,0.0,0.0,0.0,0.0,0.0,29285.989923101766,0.0,0.0
EU27+UK,Commodity,Natural Gas Liquids,0.0,0.0,449721.7693924177,43122165.783370405,296364723.3233056,0.0,0.0,0.0,0.0,0.0,0.0081677160929289,0.0,0.0,0.0,0.0,1.5133108143203993,2.7260965830842294,0.2636544446067632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Other Hydrocarbons,0.0,0.0,850743.2810712729,152080429.8762482,3070542.425593452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081358690532704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Uranium and thorium ores (12),0.0,0.0,6815080.266438321,6655316.608139551,20902415.27256269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Iron ores,0.0,0.0,1292485.4106028103,14158851.288425513,21434117.993054155,0.0,0.0,0.0,0.0,0.0,1500531.3785313752,8445.832396742857,0.0,0.0,0.0,26.39417747468029,246.90325670921544,114011.2835868507,25870.337906897785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Copper ores and concentrates,0.0,0.0,1096002.0065012644,23160404.06483986,148493298.29044962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.172327340811634,0.0,19160.03144208045,0.0,0.0,0.0,0.0,0.0,0.0,10871061.556516942,0.0,0.0
EU27+UK,Commodity,Nickel ores and concentrates,0.0,0.0,237161.52076848986,5655671.962102701,267858.58606583165,0.0,0.0,0.0,0.0,0.0,0.0,3.0213610106109505,0.0,0.0,0.0,0.0,0.0,0.0,6.363891195241916,0.0,0.0,0.0,0.0,0.0,0.0,85082.56555728777,0.0,0.0
EU27+UK,Commodity,Aluminium ores and concentrates,0.0,0.0,70045.23724496514,117469.63996300372,23703773.46935068,0.0,0.0,0.0,0.0,0.0,1925.019129737587,9739.206988599735,0.0,0.0,0.0,0.0,312.09391471202696,0.0,28773.616701132607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Precious metal ores and concentrates,0.0,0.0,193860.14034954726,13364309.756855862,13677199.537856745,0.0,0.0,0.0,0.0,0.0,0.124015724342793,0.2433088637330987,0.0,0.0,0.0,0.0,0.0059784700078492,574.0491835463055,14209784.345565448,0.0,0.0,0.0,0.0,0.0,0.0,1391947.7577269156,0.0,0.0
EU27+UK,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,985388.1016305115,2513761.26829679,368114677.73494726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468887249597012,0.0,7612416.5114673395,0.0,0.0,0.0,0.0,0.0,0.0,411301.4878592241,0.0,0.0
EU27+UK,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,180925.62883728853,325332.73610785254,36105794.160735585,0.0,0.0,0.0,0.0,0.0,2636.8354008609563,2940688.6762907645,0.0,0.0,0.0,0.0,14.786986923010115,25.358093445240094,1073728.055509131,0.0,0.0,0.0,0.0,0.0,0.0,12332.603902547093,0.0,0.0
EU27+UK,Commodity,Stone,0.0,0.0,2361640.890515742,1180533902.4923124,485514755.08896226,0.0,0.0,0.0,0.0,0.0,0.0,552793.7612002742,0.0,0.0,50940.02182916925,203.62296154925536,303.70880243914127,2345.9365649448173,5928444.30829586,0.0,0.0,0.0,0.0,0.0,0.0,1273055.1550682292,0.0,0.0
EU27+UK,Commodity,Sand and clay,0.0,0.0,5907393.692751651,184017289.94947985,726526416.3002362,0.0,0.0,196113.03416718965,0.0,0.0,0.0,91852.32273422921,0.0,0.0,84825.78945935905,60.77284303869,137.2363482465455,206849.01307079993,1601692.2193335847,0.0,0.0,0.0,0.0,0.0,0.0,94401.5649020041,0.0,0.0
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",389211471.2680555,0.0,1933948.7191001086,11271522.733687751,306787337.0775906,0.0,0.0,0.0,0.0,0.0,0.0,119532.04810860779,0.0,0.0,16569922.218917511,193.02641481385785,1021.5023358136341,296415.74316688045,13269979.970965736,0.0,0.0,0.0,0.0,0.0,0.0,339034.40997441026,0.0,0.0
EU27+UK,Commodity,Products of meat cattle,27451825263.666412,126046185.18598495,9972665.622043272,187812.67081899653,332108483.08243775,0.0,0.0,17570082.427529775,0.0,0.0,0.0,3720.024074526744,0.0,0.0,550512672.3212682,1865.1461206933473,666909.9485311222,0.0,2907771.907091913,0.0,0.0,2150045.360542664,0.0,0.0,0.0,51890.43768579248,0.0,0.0
EU27+UK,Commodity,Products of meat pigs,27554207229.6486,122791512.74507865,23405233.1950309,188005.23145916412,318488598.34878606,0.0,0.0,165377182.09092963,0.0,0.0,0.0,359684.56284409814,0.0,0.0,1824501976.1140063,13180.91996010683,75066.37727311914,0.0,38734135.94572944,0.0,0.0,1343312241.2048624,0.0,0.0,0.0,410031.0579390969,0.0,0.0
EU27+UK,Commodity,Products of meat poultry,57720648581.92938,234206248.49279934,3682622.309125422,189065.71463803167,321345952.1755249,0.0,0.0,3093350.0135687715,0.0,0.0,0.0,6228.931826261015,0.0,0.0,1132093460.8301291,6191.19210643169,25195.662162101464,0.0,1130699.132748528,0.0,0.0,30202687.021860808,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Meat products nec,101757381853.91992,170630283.0602772,37283304.22929324,101461.25246659355,1721834460.1740787,0.0,0.0,78515806.2893401,0.0,0.0,0.0,426331.73780618183,0.0,0.0,1430808065.9043958,71335.13124377407,406195.79659433634,0.0,31931209.657321762,0.0,0.0,149847374.60444316,0.0,0.0,0.0,449633.0780747187,0.0,0.0
EU27+UK,Commodity,products of Vegetable oils and fats,5816424287.353844,5983719.709142935,8397785.19479533,188709.89398570915,247610311.4932459,0.0,0.0,267377117.78338522,0.0,0.0,0.0,679204.6812809063,0.0,0.0,1285330426.3810823,10.973611992339915,93543.82771249581,0.0,107486675.52336724,0.0,0.0,0.0,0.0,0.0,0.0,3132266.0303537445,0.0,0.0
EU27+UK,Commodity,Dairy products,83389279139.08643,304867244.53465724,62218712.46410938,187959.88133739188,1142385767.3952081,0.0,0.0,827023189.294403,0.0,0.0,0.0,1725369.301997402,0.0,0.0,7642897759.563942,95699.17114590945,620353.2679635735,0.0,24286914.051686347,0.0,0.0,0.0,0.0,0.0,0.0,21537910.971530125,0.0,0.0
EU27+UK,Commodity,Processed rice,1538356405.3423371,2714683.827173278,40019221.954295926,190111.85104303027,23489404.20540551,0.0,0.0,18174911.362461492,0.0,0.0,0.0,6223.380879763957,0.0,0.0,117641239.45052138,23645.866466479034,120853.29113588332,0.0,76753.05415977014,0.0,0.0,0.0,0.0,0.0,0.0,5.632993305822932,0.0,0.0
EU27+UK,Commodity,Sugar,8534630767.200298,18319947.94196596,6868367.809889369,189861.06833283466,81507103.34448819,0.0,0.0,1709514.252077443,0.0,0.0,0.0,4384.790825785855,0.0,0.0,488415562.68084615,21.22250961272401,34929.501402544185,0.0,1031434.1633908553,0.0,0.0,136736.41288144395,0.0,0.0,0.0,1001.0386368343668,0.0,0.0
EU27+UK,Commodity,Food products nec,274498611945.68256,2159525712.0204535,723096901.6494086,188627.5331581922,3935259513.0270977,0.0,0.0,4155465692.931064,0.0,0.0,0.0,5824248.80582539,0.0,0.0,34992636923.96942,1214084.9092030418,114402843.37465686,0.0,155648409.0442294,0.0,0.0,2562111308.683152,0.0,0.0,0.0,42255579.38271086,0.0,0.0
EU27+UK,Commodity,Beverages,46736835440.50239,79137208.49474406,34110384.45026309,188309.86121354863,1255118352.4720945,0.0,0.0,10615666925.328346,0.0,0.0,0.0,19409996.146645244,0.0,0.0,13611350355.798702,93233.09453258099,1575726.508593514,0.0,27995321.6940325,0.0,0.0,0.0,0.0,0.0,0.0,46800895.76073684,0.0,0.0
EU27+UK,Commodity,Fish products,7903418621.713176,102959332.73903762,92139353.716737,190004.45917495948,151156947.10568866,0.0,0.0,315348861.7612858,0.0,0.0,0.0,2589506.9833669383,0.0,0.0,3314846169.4077644,160100.35677895797,274894.76040391234,0.0,16454355.577526541,0.0,0.0,446521342.108999,0.0,0.0,0.0,93032.89116131036,0.0,0.0
EU27+UK,Commodity,Tobacco products (16),16418285235.49252,29660567.544948883,22155316.095608752,288147.9591347944,1064572373.6417387,0.0,0.0,43275816.695590794,0.0,0.0,0.0,44537.478474406475,0.0,0.0,4190460483.016163,9.945783647164138,0.0,0.0,9121132.243544469,0.0,0.0,0.0,0.0,0.0,0.0,932830.5743546155,0.0,0.0
EU27+UK,Commodity,Textiles (17),56909793518.97608,100008577.57084751,83337671.65600803,1543072549.9936757,703266210.6890515,0.0,0.0,1817511263.7406235,0.0,0.0,2414222.285000664,8566429.238690423,0.0,0.0,7498418446.435565,3833403.9651679224,5590903.875926509,364887903.8372979,655720593.4109437,0.0,0.0,3195746.893770943,0.0,0.0,0.0,8510032.900369816,0.0,0.0
EU27+UK,Commodity,Wearing apparel; furs (18),75888764964.20547,130960789.20278367,125814902.34347856,37008293.373553246,1433274499.5790405,0.0,0.0,2756141807.4203234,0.0,0.0,0.0,1728046.6284952748,0.0,0.0,15067099279.125143,395951.06461015425,38291247.8659044,43830691.63092862,9429885.615505522,0.0,0.0,1119521100.7330697,0.0,0.0,0.0,21765165.77578049,0.0,0.0
EU27+UK,Commodity,Leather and leather products (19),33149424385.457207,45765587.25868272,92339935.59775972,92803229.72031763,936897996.3502448,0.0,0.0,2587457854.5730085,0.0,0.0,0.0,14948654.75888857,0.0,0.0,7333548138.448018,5255947.768809981,7967241.322647878,19.96160817550785,18407578.294947572,0.0,0.0,0.0,0.0,0.0,0.0,42565457.99783911,0.0,0.0
EU27+UK,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),15491044405.152603,0.0,180363.61284692405,12826859422.486721,2068582428.5623405,0.0,0.0,159460336.17004094,0.0,0.0,10717563.800984493,9866020.533079663,0.0,0.0,1173047151.2211888,7739.522124365677,255899.81528523506,886867322.2161808,73935174.08050762,0.0,0.0,3209938.2002693876,0.0,0.0,2204346.5627354323,185814.6471860078,0.0,0.0
EU27+UK,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Pulp,0.0,0.0,151897890.0054524,3.157132820095707,2438693075.903153,0.0,0.0,0.0,0.0,0.0,0.0,316755.049573119,0.0,0.0,0.0,6920673.711409792,9815189.794243006,32619.18140554669,58186454.513232365,0.0,0.0,0.0,0.0,0.0,0.0,20741120.941724166,0.0,0.0
EU27+UK,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Paper and paper products,15762158062.645962,0.0,202931363.44497615,10780.395754059107,1431354559.8836122,0.0,0.0,597379279.677962,0.0,0.0,0.0,2104239.494613817,0.0,0.0,5633146148.009168,30044750.40337302,28770279.163352326,0.0,265954630.35609582,0.0,0.0,21304570.894786753,0.0,0.0,0.0,11007645.941892508,0.0,0.0
EU27+UK,Commodity,Printed matter and recorded media (22),90070725755.62889,393504693.0795821,1680543888.2950366,34763370361.57867,753765155.0917809,0.0,0.0,765387629.798718,0.0,0.0,0.0,786009.6225718857,0.0,0.0,3266550262.3361487,18208877.261731017,34058623.25734657,120138004.53345907,27601951.27624695,0.0,0.0,0.0,0.0,0.0,0.0,10457753.322203435,0.0,0.0
EU27+UK,Commodity,Coke Oven Coke,225589680.82052803,375897.3233471741,902657.3373964983,0.0,150361319.1204032,0.0,0.0,0.00936151007432545,0.0,0.0,0.0,0.0,0.0,0.0,11006740.12431049,5.398323376923441,7931.225849529704,0.0,44600089.65847396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Coal Tar,0.0,0.0,0.0,0.0,3630147.6324713957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.3589751369386,0.0,0.0,0.0,0.5373778342565945,0.0,0.0,0.0,0.0,0.0,0.0,1567.5793134668288,0.0,0.0
EU27+UK,Commodity,Motor Gasoline,88688790512.22488,16731176.261225056,26272382.92369771,0.0,1051063830.2821679,0.0,0.0,3707476020.141547,0.0,0.0,0.0,1322384.842820516,0.0,0.0,9462944228.49312,3791222.3728208537,6500279.005801613,0.0,61502954.11447074,0.0,0.0,32582.548257928152,0.0,0.0,0.0,66.01086774656294,0.0,0.0
EU27+UK,Commodity,Aviation Gasoline,7393600.923267986,28957.421577556892,19611.73304727173,0.0,1927011.8918218017,0.0,0.0,50417.12918598735,0.0,0.0,0.0,3282.3782207065456,0.0,0.0,109015.21410202897,5.264501841393569,52740.747252747606,0.0,5155.3110147850675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Gasoline Type Jet Fuel,915513.3733690031,0.0,4634.177058552589,0.0,181346.28726240355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Kerosene Type Jet Fuel,730850742.8487236,3112667.7548785605,4926669.666825054,0.0,309556853.5691172,0.0,0.0,4483913.843900928,0.0,0.0,0.0,1063195.0012014313,0.0,0.0,57721882.75635518,64539.62006506307,224900.13328007841,0.0,5718284.597870283,0.0,0.0,11506.58947614776,0.0,0.0,0.0,462.8360139893845,0.0,0.0
EU27+UK,Commodity,Kerosene,5990573171.960486,0.0,0.0,0.0,31093137.44051152,0.0,0.0,21266218.690576456,0.0,0.0,0.0,7717.181313881791,0.0,0.0,83760297.87021832,0.0,0.0,0.0,35386.51334146412,0.0,0.0,245302.37061602256,0.0,0.0,0.0,70442.32944601387,0.0,0.0
EU27+UK,Commodity,Gas/Diesel Oil,40081464987.97716,31716113.44709687,44722452.7794451,0.0,2571760129.114918,0.0,0.0,1001605760.643078,0.0,0.0,0.0,211853.8478722385,0.0,0.0,2011047310.319282,933040.2290111616,10788298.71996321,0.0,91479829.36561745,0.0,0.0,12089051.805082586,0.0,0.0,0.0,143126.40475713043,0.0,0.0
EU27+UK,Commodity,Heavy Fuel Oil,360688276.3692042,49168.78049094979,1029767.4479770353,0.0,623269480.7196022,0.0,0.0,0.0,0.0,0.0,0.0,521754.9206147437,0.0,0.0,730216367.801431,0.0,35640.34496376337,0.0,8791640.410044933,0.0,0.0,0.0,0.0,0.0,0.0,373432.46220208326,0.0,0.0
EU27+UK,Commodity,Refinery Gas,0.23032374012286322,0.0,0.0,0.0,4851838.078411814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8211.184067404216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27+UK,Commodity,Liquefied Petroleum Gases (LPG),2410067879.4903765,5529043.036623075,8404256.722769747,0.0,161489648.6368221,0.0,0.0,8028664.173911585,0.0,0.0,0.0,90342.44379767265,0.0,0.0,402078489.0282272,20678.766097752246,56739.14353500668,0.0,12531406.64970951,0.0,0.0,18170.53242495386,0.0,0.0,0.0,1215.948026263661,0.0,0.0
